date,Cisco,isPartial
2017-10-06,74,False
2017-10-07,36,False
2017-10-08,36,False
2017-10-09,80,False
2017-10-10,92,False
2017-10-11,96,False
2017-10-12,91,False
2017-10-13,80,False
2017-10-14,32,False
2017-10-15,33,False
2017-10-16,91,False
2017-10-17,100,False
2017-10-18,96,False
2017-10-19,95,False
2017-10-20,77,False
2017-10-21,38,False
2017-10-22,37,False
2017-10-23,90,False
2017-10-24,98,False
2017-10-25,96,False
2017-10-26,90,False
2017-10-27,79,False
2017-10-28,40,False
2017-10-29,36,False
2017-10-30,90,False
2017-10-31,88,False
2017-11-01,81,False
2017-11-02,88,False
2017-11-03,77,False
2017-11-04,35,False
2017-11-05,34,False
2017-11-06,82,False
2017-11-07,91,False
2017-11-08,93,False
2017-11-09,91,False
2017-11-10,78,False
2017-11-11,37,False
2017-11-12,37,False
2017-11-13,85,False
2017-11-14,91,False
2017-11-15,94,False
2017-11-16,93,False
2017-11-17,81,False
2017-11-18,37,False
2017-11-19,31,False
2017-11-20,83,False
2017-11-21,91,False
2017-11-22,81,False
2017-11-23,66,False
2017-11-24,65,False
2017-11-25,34,False
2017-11-26,32,False
2017-11-27,76,False
2017-11-28,91,False
2017-11-29,93,False
2017-11-30,86,False
2017-12-01,73,False
2017-12-02,37,False
2017-12-03,34,False
2017-12-04,83,False
2017-12-05,90,False
2017-12-06,83,False
2017-12-07,92,False
2017-12-08,72,False
2017-12-09,38,False
2017-12-10,33,False
2017-12-11,86,False
2017-12-12,83,False
2017-12-13,82,False
2017-12-14,83,False
2017-12-15,72,False
2017-12-16,32,False
2017-12-17,30,False
2017-12-18,76,False
2017-12-19,81,False
2017-12-20,78,False
2017-12-21,73,False
2017-12-22,55,False
2017-12-23,23,False
2017-12-24,23,False
2017-12-25,33,False
2017-12-26,46,False
2017-12-27,56,False
2017-12-28,55,False
2017-12-29,40,False
2017-12-30,25,False
2017-12-31,23,False
2018-01-01,28,False
2018-01-02,62,False
2018-01-03,72,False
2018-01-04,76,False
2018-01-05,68,False
2018-01-06,31,False
2018-01-07,31,False
2018-01-08,73,False
2018-01-09,82,False
2018-01-10,85,False
2018-01-11,83,False
2018-01-12,77,False
2018-01-13,30,False
2018-01-14,30,False
2018-01-15,74,False
2018-01-16,86,False
2018-01-17,86,False
2018-01-18,84,False
2018-01-19,79,False
