date,Cisco,isPartial
2017-01-19,90,False
2017-01-20,76,False
2017-01-21,38,False
2017-01-22,38,False
2017-01-23,84,False
2017-01-24,92,False
2017-01-25,100,False
2017-01-26,88,False
2017-01-27,81,False
2017-01-28,35,False
2017-01-29,36,False
2017-01-30,82,False
2017-01-31,92,False
2017-02-01,86,False
2017-02-02,91,False
2017-02-03,82,False
2017-02-04,38,False
2017-02-05,36,False
2017-02-06,85,False
2017-02-07,90,False
2017-02-08,97,False
2017-02-09,88,False
2017-02-10,83,False
2017-02-11,37,False
2017-02-12,35,False
2017-02-13,84,False
2017-02-14,89,False
2017-02-15,90,False
2017-02-16,95,False
2017-02-17,79,False
2017-02-18,37,False
2017-02-19,34,False
2017-02-20,81,False
2017-02-21,92,False
2017-02-22,89,False
2017-02-23,89,False
2017-02-24,80,False
2017-02-25,37,False
2017-02-26,37,False
2017-02-27,85,False
2017-02-28,88,False
2017-03-01,87,False
2017-03-02,90,False
2017-03-03,85,False
2017-03-04,35,False
2017-03-05,38,False
2017-03-06,87,False
2017-03-07,89,False
2017-03-08,88,False
2017-03-09,94,False
2017-03-10,80,False
2017-03-11,35,False
2017-03-12,39,False
2017-03-13,85,False
2017-03-14,96,False
2017-03-15,90,False
2017-03-16,90,False
2017-03-17,79,False
2017-03-18,36,False
2017-03-19,32,False
2017-03-20,82,False
2017-03-21,93,False
2017-03-22,89,False
2017-03-23,88,False
2017-03-24,84,False
2017-03-25,35,False
2017-03-26,36,False
2017-03-27,83,False
2017-03-28,93,False
2017-03-29,89,False
2017-03-30,91,False
2017-03-31,78,False
2017-04-01,32,False
2017-04-02,35,False
2017-04-03,81,False
2017-04-04,90,False
2017-04-05,91,False
2017-04-06,92,False
2017-04-07,85,False
2017-04-08,36,False
2017-04-09,37,False
2017-04-10,79,False
2017-04-11,86,False
2017-04-12,85,False
2017-04-13,82,False
2017-04-14,55,False
2017-04-15,28,False
2017-04-16,30,False
2017-04-17,63,False
2017-04-18,83,False
2017-04-19,84,False
2017-04-20,86,False
2017-04-21,78,False
2017-04-22,33,False
2017-04-23,30,False
2017-04-24,83,False
2017-04-25,86,False
2017-04-26,87,False
2017-04-27,89,False
2017-04-28,75,False
2017-04-29,33,False
2017-04-30,30,False
2017-05-01,59,False
2017-05-02,80,False
2017-05-03,89,False
2017-05-04,87,False
2017-05-05,78,False
2017-05-06,35,False
2017-05-07,32,False
2017-05-08,80,False
2017-05-09,89,False
2017-05-10,87,False
2017-05-11,89,False
2017-05-12,80,False
2017-05-13,37,False
2017-05-14,33,False
2017-05-15,87,False
2017-05-16,90,False
2017-05-17,86,False
2017-05-18,88,False
2017-05-19,78,False
2017-05-20,33,False
2017-05-21,32,False
2017-05-22,83,False
2017-05-23,86,False
2017-05-24,84,False
2017-05-25,80,False
2017-05-26,71,False
2017-05-27,31,False
2017-05-28,32,False
2017-05-29,61,False
2017-05-30,76,False
2017-05-31,83,False
2017-06-01,81,False
2017-06-02,74,False
2017-06-03,32,False
2017-06-04,29,False
2017-06-05,72,False
2017-06-06,82,False
2017-06-07,86,False
2017-06-08,81,False
2017-06-09,74,False
2017-06-10,30,False
2017-06-11,29,False
2017-06-12,77,False
2017-06-13,83,False
2017-06-14,82,False
2017-06-15,79,False
2017-06-16,73,False
2017-06-17,32,False
2017-06-18,29,False
2017-06-19,75,False
2017-06-20,85,False
2017-06-21,86,False
2017-06-22,82,False
2017-06-23,72,False
2017-06-24,29,False
2017-06-25,29,False
2017-06-26,75,False
2017-06-27,81,False
2017-06-28,84,False
2017-06-29,81,False
2017-06-30,67,False
2017-07-01,29,False
2017-07-02,32,False
2017-07-03,65,False
2017-07-04,66,False
2017-07-05,79,False
2017-07-06,79,False
2017-07-07,71,False
2017-07-08,32,False
2017-07-09,33,False
2017-07-10,78,False
2017-07-11,84,False
2017-07-12,83,False
2017-07-13,81,False
2017-07-14,67,False
2017-07-15,32,False
2017-07-16,29,False
2017-07-17,76,False
2017-07-18,86,False
2017-07-19,82,False
2017-07-20,84,False
2017-07-21,69,False
2017-07-22,32,False
2017-07-23,30,False
2017-07-24,71,False
2017-07-25,89,False
2017-07-26,83,False
2017-07-27,80,False
2017-07-28,70,False
2017-07-29,32,False
2017-07-30,27,False
2017-07-31,75,False
2017-08-01,82,False
2017-08-02,85,False
2017-08-03,81,False
2017-08-04,67,False
2017-08-05,31,False
2017-08-06,27,False
2017-08-07,76,False
2017-08-08,82,False
2017-08-09,85,False
2017-08-10,80,False
2017-08-11,68,False
2017-08-12,30,False
2017-08-13,30,False
2017-08-14,73,False
2017-08-15,78,False
2017-08-16,88,False
2017-08-17,81,False
2017-08-18,71,False
2017-08-19,32,False
2017-08-20,30,False
2017-08-21,73,False
2017-08-22,84,False
2017-08-23,81,False
2017-08-24,77,False
2017-08-25,69,False
2017-08-26,29,False
2017-08-27,27,False
2017-08-28,75,False
2017-08-29,82,False
2017-08-30,84,False
2017-08-31,73,False
2017-09-01,71,False
2017-09-02,29,False
2017-09-03,30,False
2017-09-04,60,False
2017-09-05,81,False
2017-09-06,81,False
2017-09-07,79,False
2017-09-08,74,False
2017-09-09,34,False
2017-09-10,29,False
2017-09-11,76,False
2017-09-12,82,False
2017-09-13,85,False
2017-09-14,83,False
2017-09-15,79,False
2017-09-16,31,False
2017-09-17,29,False
2017-09-18,77,False
2017-09-19,85,False
2017-09-20,83,False
2017-09-21,82,False
2017-09-22,80,False
2017-09-23,31,False
2017-09-24,29,False
2017-09-25,77,False
2017-09-26,88,False
2017-09-27,80,False
2017-09-28,85,False
2017-09-29,71,False
2017-09-30,30,False
2017-10-01,30,False
2017-10-02,73,False
2017-10-03,81,False
2017-10-04,84,False
2017-10-05,86,False
2017-10-06,74,False
