date,Cisco,isPartial
2014-12-01,73,False
2014-12-02,83,False
2014-12-03,80,False
2014-12-04,83,False
2014-12-05,73,False
2014-12-06,35,False
2014-12-07,37,False
2014-12-08,73,False
2014-12-09,82,False
2014-12-10,78,False
2014-12-11,85,False
2014-12-12,71,False
2014-12-13,34,False
2014-12-14,35,False
2014-12-15,77,False
2014-12-16,77,False
2014-12-17,75,False
2014-12-18,76,False
2014-12-19,67,False
2014-12-20,33,False
2014-12-21,26,False
2014-12-22,60,False
2014-12-23,63,False
2014-12-24,49,False
2014-12-25,35,False
2014-12-26,40,False
2014-12-27,28,False
2014-12-28,27,False
2014-12-29,51,False
2014-12-30,54,False
2014-12-31,41,False
2015-01-01,24,False
2015-01-02,40,False
2015-01-03,27,False
2015-01-04,29,False
2015-01-05,69,False
2015-01-06,74,False
2015-01-07,76,False
2015-01-08,77,False
2015-01-09,69,False
2015-01-10,36,False
2015-01-11,32,False
2015-01-12,73,False
2015-01-13,79,False
2015-01-14,73,False
2015-01-15,78,False
2015-01-16,68,False
2015-01-17,35,False
2015-01-18,36,False
2015-01-19,69,False
2015-01-20,82,False
2015-01-21,84,False
2015-01-22,79,False
2015-01-23,76,False
2015-01-24,35,False
2015-01-25,32,False
2015-01-26,73,False
2015-01-27,84,False
2015-01-28,82,False
2015-01-29,81,False
2015-01-30,69,False
2015-01-31,34,False
2015-02-01,33,False
2015-02-02,72,False
2015-02-03,83,False
2015-02-04,83,False
2015-02-05,81,False
2015-02-06,76,False
2015-02-07,34,False
2015-02-08,35,False
2015-02-09,80,False
2015-02-10,84,False
2015-02-11,85,False
2015-02-12,89,False
2015-02-13,75,False
2015-02-14,36,False
2015-02-15,37,False
2015-02-16,73,False
2015-02-17,86,False
2015-02-18,85,False
2015-02-19,81,False
2015-02-20,75,False
2015-02-21,39,False
2015-02-22,38,False
2015-02-23,77,False
2015-02-24,86,False
2015-02-25,83,False
2015-02-26,83,False
2015-02-27,74,False
2015-02-28,36,False
2015-03-01,36,False
2015-03-02,78,False
2015-03-03,87,False
2015-03-04,79,False
2015-03-05,82,False
2015-03-06,77,False
2015-03-07,38,False
2015-03-08,33,False
2015-03-09,79,False
2015-03-10,86,False
2015-03-11,85,False
2015-03-12,83,False
2015-03-13,75,False
2015-03-14,34,False
2015-03-15,33,False
2015-03-16,79,False
2015-03-17,90,False
2015-03-18,90,False
2015-03-19,81,False
2015-03-20,74,False
2015-03-21,38,False
2015-03-22,35,False
2015-03-23,77,False
2015-03-24,81,False
2015-03-25,85,False
2015-03-26,81,False
2015-03-27,73,False
2015-03-28,37,False
2015-03-29,34,False
2015-03-30,74,False
2015-03-31,81,False
2015-04-01,82,False
2015-04-02,71,False
2015-04-03,53,False
2015-04-04,33,False
2015-04-05,32,False
2015-04-06,59,False
2015-04-07,77,False
2015-04-08,79,False
2015-04-09,83,False
2015-04-10,71,False
2015-04-11,34,False
2015-04-12,33,False
2015-04-13,76,False
2015-04-14,80,False
2015-04-15,82,False
2015-04-16,81,False
2015-04-17,71,False
2015-04-18,34,False
2015-04-19,34,False
2015-04-20,78,False
2015-04-21,84,False
2015-04-22,82,False
2015-04-23,78,False
2015-04-24,73,False
2015-04-25,37,False
2015-04-26,33,False
2015-04-27,75,False
2015-04-28,77,False
2015-04-29,80,False
2015-04-30,76,False
2015-05-01,52,False
2015-05-02,29,False
2015-05-03,31,False
2015-05-04,72,False
2015-05-05,83,False
2015-05-06,79,False
2015-05-07,80,False
2015-05-08,75,False
2015-05-09,36,False
2015-05-10,43,False
2015-05-11,77,False
2015-05-12,83,False
2015-05-13,83,False
2015-05-14,79,False
2015-05-15,73,False
2015-05-16,35,False
2015-05-17,37,False
2015-05-18,80,False
2015-05-19,79,False
2015-05-20,100,False
2015-05-21,89,False
2015-05-22,74,False
2015-05-23,38,False
2015-05-24,36,False
2015-05-25,54,False
2015-05-26,79,False
2015-05-27,79,False
2015-05-28,76,False
2015-05-29,71,False
2015-05-30,35,False
2015-05-31,34,False
2015-06-01,75,False
2015-06-02,79,False
2015-06-03,81,False
2015-06-04,79,False
2015-06-05,69,False
2015-06-06,34,False
2015-06-07,36,False
2015-06-08,78,False
2015-06-09,84,False
2015-06-10,78,False
2015-06-11,80,False
2015-06-12,68,False
2015-06-13,34,False
2015-06-14,32,False
2015-06-15,72,False
2015-06-16,79,False
2015-06-17,79,False
2015-06-18,79,False
2015-06-19,71,False
2015-06-20,31,False
2015-06-21,29,False
2015-06-22,72,False
2015-06-23,77,False
2015-06-24,79,False
2015-06-25,76,False
2015-06-26,69,False
2015-06-27,37,False
2015-06-28,31,False
2015-06-29,70,False
2015-06-30,76,False
2015-07-01,71,False
2015-07-02,73,False
2015-07-03,56,False
2015-07-04,29,False
2015-07-05,28,False
2015-07-06,69,False
2015-07-07,74,False
2015-07-08,80,False
2015-07-09,75,False
