date,Cisco,isPartial
2018-02-13,97,False
2018-02-14,94,False
2018-02-15,100,False
2018-02-16,82,False
2018-02-17,35,False
2018-02-18,36,False
2018-02-19,80,False
2018-02-20,92,False
2018-02-21,93,False
2018-02-22,93,False
2018-02-23,80,False
2018-02-24,36,False
2018-02-25,33,False
2018-02-26,90,False
2018-02-27,100,False
2018-02-28,94,False
2018-03-01,93,False
2018-03-02,81,False
2018-03-03,38,False
2018-03-04,36,False
2018-03-05,90,False
2018-03-06,99,False
2018-03-07,95,False
2018-03-08,92,False
2018-03-09,84,False
2018-03-10,34,False
2018-03-11,33,False
2018-03-12,86,False
2018-03-13,93,False
2018-03-14,95,False
2018-03-15,91,False
2018-03-16,81,False
2018-03-17,37,False
2018-03-18,34,False
2018-03-19,85,False
2018-03-20,93,False
2018-03-21,88,False
2018-03-22,94,False
2018-03-23,80,False
2018-03-24,35,False
2018-03-25,33,False
2018-03-26,87,False
2018-03-27,92,False
2018-03-28,91,False
2018-03-29,83,False
2018-03-30,57,False
2018-03-31,34,False
2018-04-01,30,False
2018-04-02,72,False
2018-04-03,88,False
2018-04-04,89,False
2018-04-05,92,False
2018-04-06,81,False
2018-04-07,38,False
2018-04-08,35,False
2018-04-09,87,False
2018-04-10,92,False
2018-04-11,95,False
2018-04-12,91,False
2018-04-13,81,False
2018-04-14,33,False
2018-04-15,35,False
2018-04-16,84,False
2018-04-17,95,False
2018-04-18,96,False
2018-04-19,92,False
2018-04-20,80,False
2018-04-21,32,False
2018-04-22,33,False
2018-04-23,83,False
2018-04-24,94,False
2018-04-25,86,False
2018-04-26,89,False
2018-04-27,82,False
2018-04-28,34,False
2018-04-29,30,False
2018-04-30,71,False
2018-05-01,68,False
2018-05-02,86,False
2018-05-03,88,False
2018-05-04,76,False
2018-05-05,37,False
2018-05-06,31,False
2018-05-07,80,False
2018-05-08,87,False
2018-05-09,86,False
2018-05-10,84,False
2018-05-11,74,False
2018-05-12,34,False
2018-05-13,31,False
2018-05-14,84,False
2018-05-15,88,False
2018-05-16,95,False
2018-05-17,97,False
2018-05-18,81,False
2018-05-19,31,False
2018-05-20,36,False
2018-05-21,75,False
2018-05-22,89,False
2018-05-23,95,False
2018-05-24,87,False
2018-05-25,75,False
2018-05-26,34,False
2018-05-27,34,False
2018-05-28,62,False
2018-05-29,88,False
2018-05-30,88,False
2018-05-31,82,False
2018-06-01,75,False
2018-06-02,32,False
2018-06-03,32,False
2018-06-04,86,False
2018-06-05,90,False
2018-06-06,87,False
2018-06-07,87,False
2018-06-08,75,False
2018-06-09,35,False
2018-06-10,32,False
2018-06-11,85,False
2018-06-12,87,False
2018-06-13,86,False
2018-06-14,85,False
2018-06-15,70,False
2018-06-16,29,False
2018-06-17,29,False
2018-06-18,75,False
2018-06-19,78,False
2018-06-20,89,False
2018-06-21,86,False
2018-06-22,75,False
2018-06-23,30,False
2018-06-24,30,False
2018-06-25,77,False
2018-06-26,86,False
2018-06-27,88,False
2018-06-28,87,False
