date,Cisco,isPartial
2016-05-04,78,False
2016-05-05,71,False
2016-05-06,67,False
2016-05-07,31,False
2016-05-08,30,False
2016-05-09,77,False
2016-05-10,80,False
2016-05-11,84,False
2016-05-12,84,False
2016-05-13,73,False
2016-05-14,31,False
2016-05-15,31,False
2016-05-16,71,False
2016-05-17,82,False
2016-05-18,84,False
2016-05-19,84,False
2016-05-20,71,False
2016-05-21,33,False
2016-05-22,31,False
2016-05-23,74,False
2016-05-24,80,False
2016-05-25,81,False
2016-05-26,79,False
2016-05-27,65,False
2016-05-28,30,False
2016-05-29,29,False
2016-05-30,60,False
2016-05-31,77,False
2016-06-01,76,False
2016-06-02,77,False
2016-06-03,78,False
2016-06-04,33,False
2016-06-05,30,False
2016-06-06,74,False
2016-06-07,83,False
2016-06-08,79,False
2016-06-09,79,False
2016-06-10,66,False
2016-06-11,31,False
2016-06-12,29,False
2016-06-13,72,False
2016-06-14,75,False
2016-06-15,76,False
2016-06-16,72,False
2016-06-17,65,False
2016-06-18,31,False
2016-06-19,29,False
2016-06-20,72,False
2016-06-21,78,False
2016-06-22,75,False
2016-06-23,76,False
2016-06-24,65,False
2016-06-25,30,False
2016-06-26,29,False
2016-06-27,70,False
2016-06-28,77,False
2016-06-29,75,False
2016-06-30,72,False
2016-07-01,61,False
2016-07-02,28,False
2016-07-03,25,False
2016-07-04,53,False
2016-07-05,70,False
2016-07-06,65,False
2016-07-07,71,False
2016-07-08,65,False
2016-07-09,29,False
2016-07-10,29,False
2016-07-11,70,False
2016-07-12,78,False
2016-07-13,76,False
2016-07-14,74,False
2016-07-15,63,False
2016-07-16,27,False
2016-07-17,31,False
2016-07-18,70,False
2016-07-19,71,False
2016-07-20,75,False
2016-07-21,75,False
2016-07-22,67,False
2016-07-23,30,False
2016-07-24,29,False
2016-07-25,72,False
2016-07-26,77,False
2016-07-27,74,False
2016-07-28,74,False
2016-07-29,61,False
2016-07-30,29,False
2016-07-31,30,False
2016-08-01,66,False
2016-08-02,73,False
2016-08-03,73,False
2016-08-04,76,False
2016-08-05,64,False
2016-08-06,29,False
2016-08-07,29,False
2016-08-08,69,False
2016-08-09,76,False
2016-08-10,74,False
2016-08-11,73,False
2016-08-12,63,False
2016-08-13,29,False
2016-08-14,29,False
2016-08-15,65,False
2016-08-16,72,False
2016-08-17,100,False
2016-08-18,89,False
2016-08-19,69,False
2016-08-20,31,False
2016-08-21,29,False
2016-08-22,73,False
2016-08-23,78,False
2016-08-24,78,False
2016-08-25,71,False
2016-08-26,67,False
2016-08-27,29,False
2016-08-28,29,False
2016-08-29,69,False
2016-08-30,74,False
2016-08-31,76,False
2016-09-01,73,False
2016-09-02,64,False
2016-09-03,31,False
2016-09-04,28,False
2016-09-05,53,False
2016-09-06,74,False
2016-09-07,78,False
2016-09-08,77,False
2016-09-09,70,False
2016-09-10,31,False
2016-09-11,26,False
2016-09-12,69,False
2016-09-13,77,False
2016-09-14,75,False
2016-09-15,73,False
2016-09-16,66,False
2016-09-17,30,False
2016-09-18,34,False
2016-09-19,72,False
2016-09-20,77,False
2016-09-21,80,False
2016-09-22,76,False
2016-09-23,68,False
2016-09-24,33,False
2016-09-25,31,False
2016-09-26,75,False
2016-09-27,77,False
2016-09-28,77,False
2016-09-29,75,False
2016-09-30,65,False
2016-10-01,30,False
2016-10-02,30,False
2016-10-03,68,False
2016-10-04,77,False
2016-10-05,80,False
2016-10-06,76,False
2016-10-07,70,False
2016-10-08,31,False
2016-10-09,31,False
2016-10-10,65,False
2016-10-11,75,False
2016-10-12,77,False
2016-10-13,79,False
2016-10-14,70,False
2016-10-15,32,False
2016-10-16,31,False
2016-10-17,79,False
2016-10-18,82,False
2016-10-19,77,False
2016-10-20,76,False
2016-10-21,69,False
2016-10-22,33,False
2016-10-23,35,False
2016-10-24,77,False
2016-10-25,81,False
2016-10-26,82,False
2016-10-27,83,False
2016-10-28,67,False
2016-10-29,31,False
2016-10-30,31,False
2016-10-31,67,False
2016-11-01,69,False
2016-11-02,78,False
2016-11-03,76,False
2016-11-04,72,False
2016-11-05,31,False
2016-11-06,31,False
2016-11-07,76,False
2016-11-08,79,False
2016-11-09,69,False
2016-11-10,76,False
2016-11-11,66,False
2016-11-12,29,False
2016-11-13,30,False
2016-11-14,76,False
2016-11-15,82,False
2016-11-16,82,False
2016-11-17,82,False
2016-11-18,71,False
2016-11-19,32,False
2016-11-20,33,False
2016-11-21,75,False
2016-11-22,79,False
2016-11-23,71,False
2016-11-24,59,False
2016-11-25,54,False
2016-11-26,30,False
2016-11-27,30,False
2016-11-28,70,False
2016-11-29,79,False
2016-11-30,80,False
2016-12-01,75,False
2016-12-02,67,False
2016-12-03,33,False
2016-12-04,31,False
2016-12-05,72,False
2016-12-06,73,False
2016-12-07,75,False
2016-12-08,73,False
2016-12-09,64,False
2016-12-10,30,False
2016-12-11,29,False
2016-12-12,69,False
2016-12-13,74,False
2016-12-14,77,False
2016-12-15,73,False
2016-12-16,63,False
2016-12-17,29,False
2016-12-18,28,False
2016-12-19,65,False
2016-12-20,70,False
2016-12-21,70,False
2016-12-22,64,False
2016-12-23,43,False
2016-12-24,23,False
2016-12-25,24,False
2016-12-26,35,False
2016-12-27,50,False
2016-12-28,53,False
2016-12-29,48,False
2016-12-30,39,False
2016-12-31,21,False
2017-01-01,22,False
2017-01-02,36,False
2017-01-03,60,False
2017-01-04,68,False
2017-01-05,68,False
2017-01-06,57,False
2017-01-07,26,False
2017-01-08,28,False
2017-01-09,67,False
2017-01-10,75,False
2017-01-11,76,False
2017-01-12,75,False
2017-01-13,69,False
2017-01-14,30,False
2017-01-15,29,False
2017-01-16,65,False
2017-01-17,81,False
2017-01-18,79,False
2017-01-19,80,False
