date,Cisco,isPartial
2014-12-15,77,False
2014-12-16,88,False
2014-12-17,81,False
2014-12-18,82,False
2014-12-19,72,False
2014-12-20,34,False
2014-12-21,33,False
2014-12-22,70,False
2014-12-23,68,False
2014-12-24,51,False
2014-12-25,38,False
2014-12-26,40,False
2014-12-27,32,False
2014-12-28,31,False
2014-12-29,55,False
2014-12-30,63,False
2014-12-31,44,False
2015-01-01,28,False
2015-01-02,44,False
2015-01-03,30,False
2015-01-04,31,False
2015-01-05,69,False
2015-01-06,80,False
2015-01-07,86,False
2015-01-08,80,False
2015-01-09,73,False
2015-01-10,38,False
2015-01-11,33,False
2015-01-12,80,False
2015-01-13,92,False
2015-01-14,90,False
2015-01-15,87,False
2015-01-16,79,False
2015-01-17,37,False
2015-01-18,37,False
2015-01-19,73,False
2015-01-20,89,False
2015-01-21,89,False
2015-01-22,88,False
2015-01-23,80,False
2015-01-24,40,False
2015-01-25,36,False
2015-01-26,84,False
2015-01-27,91,False
2015-01-28,91,False
2015-01-29,94,False
2015-01-30,80,False
2015-01-31,40,False
2015-02-01,38,False
2015-02-02,80,False
2015-02-03,89,False
2015-02-04,90,False
2015-02-05,85,False
2015-02-06,80,False
2015-02-07,40,False
2015-02-08,38,False
2015-02-09,85,False
2015-02-10,92,False
2015-02-11,91,False
2015-02-12,93,False
2015-02-13,86,False
2015-02-14,38,False
2015-02-15,37,False
2015-02-16,76,False
2015-02-17,90,False
2015-02-18,90,False
2015-02-19,88,False
2015-02-20,84,False
2015-02-21,42,False
2015-02-22,39,False
2015-02-23,85,False
2015-02-24,96,False
2015-02-25,88,False
2015-02-26,88,False
2015-02-27,78,False
2015-02-28,39,False
2015-03-01,38,False
2015-03-02,86,False
2015-03-03,93,False
2015-03-04,92,False
2015-03-05,90,False
2015-03-06,79,False
2015-03-07,40,False
2015-03-08,38,False
2015-03-09,84,False
2015-03-10,92,False
2015-03-11,91,False
2015-03-12,89,False
2015-03-13,82,False
2015-03-14,40,False
2015-03-15,36,False
2015-03-16,86,False
2015-03-17,92,False
2015-03-18,96,False
2015-03-19,91,False
2015-03-20,82,False
2015-03-21,41,False
2015-03-22,38,False
2015-03-23,89,False
2015-03-24,94,False
2015-03-25,100,False
2015-03-26,92,False
2015-03-27,79,False
2015-03-28,40,False
2015-03-29,34,False
2015-03-30,83,False
2015-03-31,89,False
2015-04-01,88,False
2015-04-02,86,False
2015-04-03,59,False
2015-04-04,34,False
2015-04-05,34,False
2015-04-06,72,False
2015-04-07,87,False
2015-04-08,86,False
2015-04-09,87,False
2015-04-10,75,False
