date,Alexion,isPartial
2011-10-27,17,False
2011-10-28,9,False
2011-10-29,32,False
2011-10-30,31,False
2011-10-31,35,False
2011-11-01,18,False
2011-11-02,34,False
2011-11-03,17,False
2011-11-04,35,False
2011-11-05,10,False
2011-11-06,20,False
2011-11-07,33,False
2011-11-08,8,False
2011-11-09,8,False
2011-11-10,9,False
2011-11-11,0,False
2011-11-12,20,False
2011-11-13,30,False
2011-11-14,25,False
2011-11-15,33,False
2011-11-16,49,False
2011-11-17,25,False
2011-11-18,44,False
2011-11-19,30,False
2011-11-20,20,False
2011-11-21,25,False
2011-11-22,41,False
2011-11-23,8,False
2011-11-24,0,False
2011-11-25,27,False
2011-11-26,10,False
2011-11-27,0,False
2011-11-28,0,False
2011-11-29,65,False
2011-11-30,16,False
2011-12-01,32,False
2011-12-02,17,False
2011-12-03,0,False
2011-12-04,0,False
2011-12-05,8,False
2011-12-06,0,False
2011-12-07,33,False
2011-12-08,17,False
2011-12-09,26,False
2011-12-10,0,False
2011-12-11,20,False
2011-12-12,16,False
2011-12-13,25,False
2011-12-14,16,False
2011-12-15,17,False
2011-12-16,26,False
2011-12-17,0,False
2011-12-18,0,False
2011-12-19,25,False
2011-12-20,34,False
2011-12-21,60,False
2011-12-22,44,False
2011-12-23,10,False
2011-12-24,0,False
2011-12-25,12,False
2011-12-26,10,False
2011-12-27,0,False
2011-12-28,53,False
2011-12-29,45,False
2011-12-30,38,False
2011-12-31,22,False
2012-01-01,23,False
2012-01-02,26,False
2012-01-03,90,False
2012-01-04,24,False
2012-01-05,33,False
2012-01-06,51,False
2012-01-07,10,False
2012-01-08,9,False
2012-01-09,16,False
2012-01-10,54,False
2012-01-11,23,False
2012-01-12,32,False
2012-01-13,40,False
2012-01-14,19,False
2012-01-15,9,False
2012-01-16,54,False
2012-01-17,23,False
2012-01-18,31,False
2012-01-19,39,False
2012-01-20,24,False
2012-01-21,0,False
2012-01-22,9,False
2012-01-23,39,False
2012-01-24,8,False
2012-01-25,31,False
2012-01-26,32,False
