date,Alexion,isPartial
2018-03-18,15,False
2018-03-19,47,False
2018-03-20,37,False
2018-03-21,34,False
2018-03-22,38,False
2018-03-23,39,False
2018-03-24,12,False
2018-03-25,12,False
2018-03-26,44,False
2018-03-27,45,False
2018-03-28,48,False
2018-03-29,62,False
2018-03-30,8,False
2018-03-31,20,False
2018-04-01,4,False
2018-04-02,36,False
2018-04-03,45,False
2018-04-04,31,False
2018-04-05,38,False
2018-04-06,36,False
2018-04-07,16,False
2018-04-08,12,False
2018-04-09,61,False
2018-04-10,44,False
2018-04-11,47,False
2018-04-12,52,False
2018-04-13,54,False
2018-04-14,12,False
2018-04-15,4,False
2018-04-16,34,False
2018-04-17,40,False
2018-04-18,54,False
2018-04-19,55,False
2018-04-20,43,False
2018-04-21,12,False
2018-04-22,32,False
2018-04-23,43,False
2018-04-24,77,False
2018-04-25,34,False
2018-04-26,75,False
2018-04-27,36,False
2018-04-28,28,False
2018-04-29,0,False
2018-04-30,38,False
2018-05-01,43,False
2018-05-02,27,False
2018-05-03,58,False
2018-05-04,39,False
2018-05-05,16,False
2018-05-06,4,False
2018-05-07,41,False
2018-05-08,34,False
2018-05-09,57,False
2018-05-10,35,False
2018-05-11,42,False
2018-05-12,24,False
2018-05-13,12,False
2018-05-14,34,False
2018-05-15,54,False
2018-05-16,20,False
2018-05-17,45,False
2018-05-18,14,False
2018-05-19,28,False
2018-05-20,12,False
2018-05-21,38,False
2018-05-22,48,False
2018-05-23,27,False
2018-05-24,31,False
2018-05-25,47,False
2018-05-26,4,False
2018-05-27,16,False
2018-05-28,31,False
2018-05-29,20,False
2018-05-30,27,False
2018-05-31,42,False
2018-06-01,39,False
2018-06-02,33,False
2018-06-03,16,False
2018-06-04,55,False
2018-06-05,27,False
2018-06-06,34,False
2018-06-07,48,False
2018-06-08,32,False
2018-06-09,0,False
2018-06-10,8,False
2018-06-11,26,False
2018-06-12,44,False
2018-06-13,25,False
2018-06-14,37,False
2018-06-15,43,False
2018-06-16,12,False
2018-06-17,16,False
2018-06-18,60,False
2018-06-19,41,False
2018-06-20,27,False
2018-06-21,48,False
2018-06-22,43,False
2018-06-23,4,False
