date,Alexion,isPartial
2010-08-24,34,False
2010-08-25,61,False
2010-08-26,44,False
2010-08-27,46,False
2010-08-28,22,False
2010-08-29,0,False
2010-08-30,67,False
2010-08-31,25,False
2010-09-01,34,False
2010-09-02,34,False
2010-09-03,82,False
2010-09-04,0,False
2010-09-05,22,False
2010-09-06,27,False
2010-09-07,59,False
2010-09-08,50,False
2010-09-09,51,False
2010-09-10,27,False
2010-09-11,22,False
2010-09-12,0,False
2010-09-13,50,False
2010-09-14,57,False
2010-09-15,50,False
2010-09-16,51,False
2010-09-17,18,False
2010-09-18,22,False
2010-09-19,0,False
2010-09-20,17,False
2010-09-21,50,False
2010-09-22,58,False
2010-09-23,25,False
2010-09-24,61,False
2010-09-25,21,False
2010-09-26,20,False
2010-09-27,16,False
2010-09-28,40,False
2010-09-29,32,False
2010-09-30,57,False
2010-10-01,43,False
2010-10-02,0,False
2010-10-03,20,False
2010-10-04,24,False
2010-10-05,48,False
2010-10-06,32,False
2010-10-07,43,False
2010-10-08,17,False
2010-10-09,21,False
2010-10-10,0,False
2010-10-11,41,False
2010-10-12,83,False
2010-10-13,48,False
2010-10-14,25,False
2010-10-15,0,False
2010-10-16,61,False
2010-10-17,30,False
2010-10-18,47,False
2010-10-19,55,False
2010-10-20,72,False
2010-10-21,81,False
2010-10-22,59,False
2010-10-23,61,False
2010-10-24,20,False
2010-10-25,63,False
2010-10-26,55,False
2010-10-27,39,False
2010-10-28,32,False
2010-10-29,34,False
2010-10-30,21,False
2010-10-31,0,False
2010-11-01,25,False
2010-11-02,39,False
2010-11-03,46,False
2010-11-04,46,False
2010-11-05,17,False
2010-11-06,20,False
2010-11-07,0,False
2010-11-08,23,False
2010-11-09,31,False
2010-11-10,55,False
2010-11-11,32,False
2010-11-12,33,False
2010-11-13,0,False
2010-11-14,39,False
2010-11-15,16,False
2010-11-16,23,False
2010-11-17,31,False
2010-11-18,94,False
2010-11-19,33,False
2010-11-20,19,False
2010-11-21,19,False
2010-11-22,45,False
2010-11-23,31,False
2010-11-24,39,False
2010-11-25,0,False
2010-11-26,51,False
2010-11-27,20,False
2010-11-28,19,False
2010-11-29,38,False
2010-11-30,30,False
2010-12-01,46,False
2010-12-02,23,False
2010-12-03,24,False
2010-12-04,39,False
2010-12-05,56,False
2010-12-06,54,False
2010-12-07,62,False
2010-12-08,40,False
2010-12-09,16,False
2010-12-10,57,False
2010-12-11,20,False
2010-12-12,29,False
2010-12-13,15,False
2010-12-14,31,False
2010-12-15,16,False
2010-12-16,56,False
2010-12-17,25,False
2010-12-18,20,False
2010-12-19,0,False
2010-12-20,79,False
2010-12-21,16,False
2010-12-22,17,False
2010-12-23,18,False
2010-12-24,63,False
2010-12-25,0,False
2010-12-26,54,False
2010-12-27,26,False
2010-12-28,0,False
2010-12-29,34,False
2010-12-30,18,False
2010-12-31,21,False
2011-01-01,0,False
2011-01-02,20,False
2011-01-03,40,False
2011-01-04,68,False
2011-01-05,31,False
2011-01-06,63,False
2011-01-07,40,False
2011-01-08,19,False
2011-01-09,18,False
2011-01-10,59,False
2011-01-11,58,False
2011-01-12,44,False
2011-01-13,89,False
2011-01-14,38,False
2011-01-15,18,False
2011-01-16,0,False
2011-01-17,29,False
2011-01-18,44,False
2011-01-19,65,False
2011-01-20,29,False
2011-01-21,46,False
2011-01-22,18,False
2011-01-23,45,False
2011-01-24,64,False
2011-01-25,65,False
2011-01-26,29,False
2011-01-27,44,False
2011-01-28,62,False
2011-01-29,44,False
2011-01-30,34,False
2011-01-31,82,False
2011-02-01,55,False
2011-02-02,55,False
2011-02-03,36,False
2011-02-04,52,False
2011-02-05,0,False
2011-02-06,69,False
2011-02-07,21,False
2011-02-08,35,False
2011-02-09,57,False
2011-02-10,43,False
2011-02-11,53,False
2011-02-12,18,False
2011-02-13,35,False
2011-02-14,85,False
2011-02-15,21,False
2011-02-16,63,False
2011-02-17,29,False
2011-02-18,75,False
2011-02-19,35,False
2011-02-20,18,False
2011-02-21,64,False
2011-02-22,56,False
2011-02-23,50,False
2011-02-24,71,False
2011-02-25,45,False
2011-02-26,61,False
2011-02-27,0,False
2011-02-28,42,False
2011-03-01,42,False
2011-03-02,71,False
2011-03-03,36,False
2011-03-04,45,False
