date,Alexion,isPartial
2013-11-06,12,False
2013-11-07,41,False
2013-11-08,17,False
2013-11-09,20,False
2013-11-10,19,False
2013-11-11,33,False
2013-11-12,20,False
2013-11-13,16,False
2013-11-14,25,False
2013-11-15,47,False
2013-11-16,14,False
2013-11-17,28,False
2013-11-18,40,False
2013-11-19,4,False
2013-11-20,12,False
2013-11-21,12,False
2013-11-22,33,False
2013-11-23,19,False
2013-11-24,0,False
2013-11-25,24,False
2013-11-26,28,False
2013-11-27,20,False
2013-11-28,21,False
2013-11-29,17,False
2013-11-30,14,False
2013-12-01,23,False
2013-12-02,31,False
2013-12-03,28,False
2013-12-04,28,False
2013-12-05,20,False
2013-12-06,25,False
2013-12-07,10,False
2013-12-08,14,False
2013-12-09,20,False
2013-12-10,20,False
2013-12-11,20,False
2013-12-12,37,False
2013-12-13,26,False
2013-12-14,0,False
2013-12-15,19,False
2013-12-16,20,False
2013-12-17,21,False
2013-12-18,16,False
2013-12-19,25,False
2013-12-20,18,False
2013-12-21,5,False
2013-12-22,0,False
2013-12-23,5,False
2013-12-24,10,False
2013-12-25,0,False
2013-12-26,9,False
2013-12-27,18,False
2013-12-28,5,False
2013-12-29,10,False
2013-12-30,13,False
2013-12-31,29,False
2014-01-01,5,False
2014-01-02,33,False
2014-01-03,17,False
2014-01-04,0,False
2014-01-05,9,False
2014-01-06,36,False
2014-01-07,24,False
2014-01-08,27,False
2014-01-09,24,False
2014-01-10,16,False
2014-01-11,5,False
2014-01-12,5,False
2014-01-13,43,False
2014-01-14,27,False
2014-01-15,31,False
2014-01-16,23,False
2014-01-17,25,False
2014-01-18,19,False
2014-01-19,13,False
2014-01-20,19,False
2014-01-21,19,False
2014-01-22,31,False
2014-01-23,16,False
2014-01-24,24,False
2014-01-25,18,False
2014-01-26,14,False
2014-01-27,49,False
2014-01-28,31,False
2014-01-29,27,False
2014-01-30,79,False
2014-01-31,44,False
2014-02-01,18,False
2014-02-02,9,False
2014-02-03,42,False
2014-02-04,46,False
2014-02-05,38,False
2014-02-06,59,False
2014-02-07,22,False
2014-02-08,13,False
2014-02-09,9,False
2014-02-10,45,False
2014-02-11,46,False
2014-02-12,34,False
2014-02-13,34,False
2014-02-14,40,False
2014-02-15,22,False
2014-02-16,13,False
2014-02-17,16,False
2014-02-18,42,False
2014-02-19,39,False
2014-02-20,46,False
2014-02-21,12,False
2014-02-22,31,False
2014-02-23,22,False
2014-02-24,45,False
2014-02-25,27,False
2014-02-26,53,False
2014-02-27,34,False
2014-02-28,44,False
2014-03-01,14,False
2014-03-02,18,False
