date,Alexion,isPartial
2015-12-27,11,False
2015-12-28,68,False
2015-12-29,29,False
2015-12-30,25,False
2015-12-31,11,False
2016-01-01,12,False
2016-01-02,0,False
2016-01-03,17,False
2016-01-04,77,False
2016-01-05,48,False
2016-01-06,82,False
2016-01-07,34,False
2016-01-08,44,False
2016-01-09,16,False
2016-01-10,31,False
2016-01-11,83,False
2016-01-12,83,False
2016-01-13,29,False
2016-01-14,70,False
2016-01-15,44,False
2016-01-16,22,False
2016-01-17,16,False
2016-01-18,42,False
2016-01-19,61,False
2016-01-20,61,False
2016-01-21,58,False
2016-01-22,39,False
2016-01-23,0,False
2016-01-24,5,False
2016-01-25,65,False
2016-01-26,28,False
2016-01-27,52,False
2016-01-28,62,False
2016-01-29,49,False
2016-01-30,16,False
2016-01-31,27,False
2016-02-01,42,False
2016-02-02,56,False
2016-02-03,61,False
2016-02-04,52,False
2016-02-05,49,False
2016-02-06,11,False
2016-02-07,5,False
2016-02-08,19,False
2016-02-09,72,False
2016-02-10,38,False
2016-02-11,42,False
2016-02-12,29,False
2016-02-13,21,False
2016-02-14,21,False
2016-02-15,28,False
2016-02-16,42,False
2016-02-17,28,False
2016-02-18,70,False
2016-02-19,52,False
2016-02-20,5,False
2016-02-21,10,False
2016-02-22,59,False
2016-02-23,28,False
2016-02-24,42,False
2016-02-25,32,False
2016-02-26,19,False
2016-02-27,27,False
2016-02-28,16,False
2016-02-29,41,False
2016-03-01,36,False
2016-03-02,55,False
2016-03-03,80,False
2016-03-04,48,False
2016-03-05,11,False
2016-03-06,10,False
2016-03-07,55,False
2016-03-08,37,False
2016-03-09,46,False
2016-03-10,33,False
2016-03-11,49,False
2016-03-12,11,False
2016-03-13,26,False
2016-03-14,51,False
2016-03-15,60,False
2016-03-16,28,False
2016-03-17,19,False
2016-03-18,25,False
2016-03-19,26,False
2016-03-20,16,False
2016-03-21,33,False
2016-03-22,56,False
2016-03-23,72,False
2016-03-24,55,False
2016-03-25,42,False
2016-03-26,6,False
2016-03-27,11,False
2016-03-28,68,False
2016-03-29,61,False
2016-03-30,18,False
2016-03-31,47,False
2016-04-01,15,False
2016-04-02,5,False
2016-04-03,21,False
2016-04-04,56,False
2016-04-05,42,False
2016-04-06,28,False
2016-04-07,38,False
2016-04-08,35,False
2016-04-09,5,False
2016-04-10,16,False
2016-04-11,51,False
2016-04-12,69,False
2016-04-13,46,False
2016-04-14,33,False
2016-04-15,25,False
2016-04-16,16,False
2016-04-17,5,False
2016-04-18,37,False
2016-04-19,37,False
2016-04-20,52,False
2016-04-21,48,False
2016-04-22,34,False
2016-04-23,11,False
2016-04-24,5,False
2016-04-25,55,False
2016-04-26,59,False
2016-04-27,60,False
2016-04-28,72,False
2016-04-29,54,False
2016-04-30,16,False
2016-05-01,16,False
2016-05-02,61,False
2016-05-03,65,False
2016-05-04,14,False
