date,Alexion,isPartial
2013-09-06,26,False
2013-09-07,5,False
2013-09-08,21,False
2013-09-09,31,False
2013-09-10,22,False
2013-09-11,31,False
2013-09-12,31,False
2013-09-13,23,False
2013-09-14,11,False
2013-09-15,10,False
2013-09-16,31,False
2013-09-17,29,False
2013-09-18,42,False
2013-09-19,23,False
2013-09-20,31,False
2013-09-21,13,False
2013-09-22,29,False
2013-09-23,27,False
2013-09-24,29,False
2013-09-25,34,False
2013-09-26,27,False
2013-09-27,33,False
2013-09-28,8,False
2013-09-29,13,False
2013-09-30,35,False
2013-10-01,28,False
2013-10-02,34,False
2013-10-03,31,False
2013-10-04,21,False
2013-10-05,13,False
2013-10-06,8,False
2013-10-07,31,False
2013-10-08,29,False
2013-10-09,31,False
2013-10-10,45,False
2013-10-11,28,False
2013-10-12,16,False
2013-10-13,16,False
2013-10-14,20,False
2013-10-15,27,False
2013-10-16,36,False
2013-10-17,25,False
2013-10-18,30,False
2013-10-19,13,False
2013-10-20,8,False
2013-10-21,15,False
2013-10-22,33,False
2013-10-23,28,False
2013-10-24,60,False
2013-10-25,37,False
2013-10-26,11,False
2013-10-27,28,False
2013-10-28,30,False
2013-10-29,19,False
2013-10-30,31,False
2013-10-31,30,False
2013-11-01,24,False
2013-11-02,16,False
2013-11-03,10,False
2013-11-04,22,False
2013-11-05,28,False
2013-11-06,28,False
