date,Alexion,isPartial
2011-05-26,34,False
2011-05-27,12,False
2011-05-28,89,False
2011-05-29,45,False
2011-05-30,73,False
2011-05-31,80,False
2011-06-01,68,False
2011-06-02,61,False
2011-06-03,25,False
2011-06-04,0,False
2011-06-05,44,False
2011-06-06,57,False
2011-06-07,45,False
2011-06-08,46,False
2011-06-09,0,False
2011-06-10,37,False
2011-06-11,0,False
2011-06-12,29,False
2011-06-13,12,False
2011-06-14,78,False
2011-06-15,34,False
2011-06-16,34,False
2011-06-17,0,False
2011-06-18,0,False
2011-06-19,14,False
2011-06-20,34,False
2011-06-21,80,False
2011-06-22,57,False
2011-06-23,48,False
2011-06-24,24,False
2011-06-25,0,False
2011-06-26,15,False
2011-06-27,23,False
2011-06-28,68,False
2011-06-29,23,False
2011-06-30,23,False
2011-07-01,12,False
2011-07-02,0,False
2011-07-03,15,False
2011-07-04,12,False
2011-07-05,12,False
2011-07-06,23,False
2011-07-07,12,False
2011-07-08,37,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,23,False
2011-07-12,23,False
2011-07-13,58,False
2011-07-14,83,False
2011-07-15,100,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,34,False
2011-07-19,46,False
2011-07-20,11,False
2011-07-21,12,False
2011-07-22,61,False
2011-07-23,15,False
2011-07-24,15,False
2011-07-25,11,False
2011-07-26,34,False
2011-07-27,35,False
2011-07-28,12,False
2011-07-29,25,False
2011-07-30,15,False
2011-07-31,29,False
2011-08-01,35,False
2011-08-02,35,False
2011-08-03,93,False
2011-08-04,46,False
2011-08-05,48,False
2011-08-06,15,False
2011-08-07,0,False
2011-08-08,11,False
2011-08-09,33,False
2011-08-10,35,False
2011-08-11,46,False
2011-08-12,49,False
2011-08-13,14,False
2011-08-14,14,False
2011-08-15,24,False
2011-08-16,34,False
2011-08-17,58,False
2011-08-18,34,False
2011-08-19,35,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,55,False
2011-08-23,11,False
2011-08-24,34,False
2011-08-25,22,False
2011-08-26,23,False
2011-08-27,14,False
2011-08-28,14,False
2011-08-29,55,False
2011-08-30,22,False
2011-08-31,55,False
2011-09-01,22,False
2011-09-02,0,False
2011-09-03,13,False
2011-09-04,27,False
2011-09-05,22,False
2011-09-06,43,False
2011-09-07,11,False
2011-09-08,11,False
2011-09-09,34,False
2011-09-10,40,False
2011-09-11,26,False
2011-09-12,21,False
2011-09-13,31,False
2011-09-14,42,False
2011-09-15,43,False
2011-09-16,23,False
2011-09-17,13,False
2011-09-18,26,False
