date,Alexion,isPartial
2015-04-10,35,False
2015-04-11,5,False
2015-04-12,5,False
2015-04-13,18,False
2015-04-14,15,False
2015-04-15,26,False
2015-04-16,22,False
2015-04-17,20,False
2015-04-18,8,False
2015-04-19,15,False
2015-04-20,26,False
2015-04-21,24,False
2015-04-22,15,False
2015-04-23,24,False
2015-04-24,16,False
2015-04-25,8,False
2015-04-26,5,False
2015-04-27,32,False
2015-04-28,21,False
2015-04-29,20,False
2015-04-30,29,False
2015-05-01,10,False
2015-05-02,10,False
2015-05-03,21,False
2015-05-04,17,False
2015-05-05,17,False
2015-05-06,100,False
2015-05-07,64,False
2015-05-08,41,False
2015-05-09,21,False
2015-05-10,24,False
2015-05-11,56,False
2015-05-12,41,False
2015-05-13,46,False
2015-05-14,24,False
2015-05-15,18,False
2015-05-16,5,False
2015-05-17,20,False
2015-05-18,36,False
2015-05-19,19,False
2015-05-20,19,False
2015-05-21,18,False
2015-05-22,36,False
2015-05-23,10,False
2015-05-24,10,False
2015-05-25,11,False
2015-05-26,24,False
2015-05-27,23,False
2015-05-28,24,False
2015-05-29,29,False
2015-05-30,13,False
2015-05-31,10,False
2015-06-01,17,False
2015-06-02,17,False
2015-06-03,13,False
2015-06-04,25,False
2015-06-05,23,False
2015-06-06,5,False
2015-06-07,3,False
2015-06-08,28,False
2015-06-09,19,False
2015-06-10,21,False
2015-06-11,20,False
2015-06-12,18,False
2015-06-13,10,False
2015-06-14,5,False
2015-06-15,27,False
2015-06-16,30,False
2015-06-17,30,False
2015-06-18,11,False
2015-06-19,25,False
2015-06-20,5,False
2015-06-21,5,False
2015-06-22,17,False
2015-06-23,47,False
2015-06-24,33,False
2015-06-25,75,False
2015-06-26,55,False
2015-06-27,16,False
2015-06-28,16,False
2015-06-29,15,False
2015-06-30,22,False
2015-07-01,18,False
2015-07-02,26,False
2015-07-03,12,False
2015-07-04,11,False
2015-07-05,8,False
2015-07-06,26,False
2015-07-07,22,False
2015-07-08,26,False
2015-07-09,22,False
2015-07-10,18,False
2015-07-11,11,False
2015-07-12,5,False
2015-07-13,24,False
2015-07-14,33,False
2015-07-15,18,False
2015-07-16,25,False
2015-07-17,16,False
2015-07-18,11,False
2015-07-19,8,False
2015-07-20,21,False
2015-07-21,29,False
2015-07-22,33,False
2015-07-23,15,False
2015-07-24,23,False
2015-07-25,0,False
2015-07-26,10,False
2015-07-27,30,False
2015-07-28,34,False
2015-07-29,32,False
2015-07-30,24,False
2015-07-31,16,False
2015-08-01,5,False
2015-08-02,8,False
2015-08-03,24,False
2015-08-04,43,False
2015-08-05,18,False
2015-08-06,29,False
2015-08-07,21,False
2015-08-08,3,False
2015-08-09,10,False
2015-08-10,20,False
2015-08-11,26,False
2015-08-12,17,False
2015-08-13,18,False
2015-08-14,14,False
2015-08-15,8,False
2015-08-16,10,False
2015-08-17,26,False
2015-08-18,15,False
2015-08-19,26,False
2015-08-20,17,False
2015-08-21,20,False
2015-08-22,3,False
2015-08-23,8,False
2015-08-24,41,False
2015-08-25,33,False
2015-08-26,8,False
2015-08-27,21,False
2015-08-28,29,False
2015-08-29,5,False
2015-08-30,8,False
2015-08-31,40,False
2015-09-01,31,False
2015-09-02,13,False
2015-09-03,32,False
2015-09-04,11,False
2015-09-05,15,False
2015-09-06,12,False
2015-09-07,13,False
2015-09-08,19,False
2015-09-09,14,False
2015-09-10,21,False
2015-09-11,28,False
2015-09-12,10,False
2015-09-13,5,False
2015-09-14,35,False
2015-09-15,14,False
2015-09-16,12,False
2015-09-17,19,False
2015-09-18,17,False
2015-09-19,7,False
2015-09-20,12,False
2015-09-21,12,False
2015-09-22,24,False
2015-09-23,25,False
2015-09-24,32,False
2015-09-25,28,False
2015-09-26,10,False
2015-09-27,12,False
2015-09-28,36,False
2015-09-29,18,False
2015-09-30,33,False
2015-10-01,16,False
2015-10-02,15,False
2015-10-03,12,False
2015-10-04,10,False
2015-10-05,18,False
2015-10-06,26,False
2015-10-07,29,False
2015-10-08,18,False
2015-10-09,21,False
2015-10-10,5,False
2015-10-11,5,False
2015-10-12,32,False
2015-10-13,36,False
2015-10-14,24,False
2015-10-15,12,False
2015-10-16,21,False
2015-10-17,5,False
2015-10-18,16,False
2015-10-19,24,False
2015-10-20,22,False
2015-10-21,16,False
2015-10-22,16,False
2015-10-23,32,False
2015-10-24,7,False
2015-10-25,5,False
2015-10-26,18,False
2015-10-27,26,False
2015-10-28,22,False
2015-10-29,22,False
2015-10-30,24,False
2015-10-31,5,False
2015-11-01,17,False
2015-11-02,20,False
2015-11-03,36,False
2015-11-04,30,False
2015-11-05,24,False
2015-11-06,23,False
2015-11-07,9,False
2015-11-08,5,False
2015-11-09,16,False
2015-11-10,30,False
2015-11-11,15,False
2015-11-12,27,False
2015-11-13,11,False
2015-11-14,12,False
2015-11-15,12,False
2015-11-16,18,False
2015-11-17,8,False
2015-11-18,32,False
2015-11-19,10,False
2015-11-20,23,False
2015-11-21,5,False
2015-11-22,9,False
2015-11-23,20,False
2015-11-24,18,False
2015-11-25,24,False
2015-11-26,8,False
2015-11-27,0,False
2015-11-28,5,False
2015-11-29,9,False
2015-11-30,18,False
2015-12-01,14,False
2015-12-02,18,False
2015-12-03,6,False
2015-12-04,25,False
2015-12-05,12,False
2015-12-06,0,False
2015-12-07,28,False
2015-12-08,25,False
2015-12-09,40,False
2015-12-10,31,False
2015-12-11,27,False
2015-12-12,12,False
2015-12-13,16,False
2015-12-14,24,False
2015-12-15,21,False
2015-12-16,25,False
2015-12-17,21,False
2015-12-18,13,False
2015-12-19,5,False
2015-12-20,5,False
2015-12-21,21,False
2015-12-22,15,False
2015-12-23,25,False
2015-12-24,15,False
2015-12-25,8,False
2015-12-26,8,False
