date,Alexion,isPartial
2012-03-14,10,False
2012-03-15,61,False
2012-03-16,0,False
2012-03-17,37,False
2012-03-18,24,False
2012-03-19,50,False
2012-03-20,20,False
2012-03-21,40,False
2012-03-22,31,False
2012-03-23,33,False
2012-03-24,0,False
2012-03-25,12,False
2012-03-26,70,False
2012-03-27,30,False
2012-03-28,10,False
2012-03-29,51,False
2012-03-30,74,False
2012-03-31,0,False
2012-04-01,12,False
2012-04-02,10,False
2012-04-03,40,False
2012-04-04,72,False
2012-04-05,21,False
2012-04-06,23,False
2012-04-07,13,False
2012-04-08,26,False
2012-04-09,24,False
2012-04-10,10,False
2012-04-11,40,False
2012-04-12,100,False
2012-04-13,21,False
2012-04-14,12,False
2012-04-15,35,False
2012-04-16,69,False
2012-04-17,40,False
2012-04-18,60,False
2012-04-19,40,False
2012-04-20,73,False
2012-04-21,24,False
2012-04-22,12,False
2012-04-23,68,False
2012-04-24,59,False
2012-04-25,20,False
2012-04-26,40,False
2012-04-27,53,False
2012-04-28,12,False
2012-04-29,12,False
2012-04-30,42,False
2012-05-01,87,False
2012-05-02,39,False
2012-05-03,40,False
2012-05-04,42,False
2012-05-05,36,False
2012-05-06,12,False
2012-05-07,39,False
2012-05-08,49,False
2012-05-09,49,False
2012-05-10,30,False
2012-05-11,21,False
2012-05-12,0,False
2012-05-13,0,False
2012-05-14,19,False
2012-05-15,58,False
2012-05-16,59,False
2012-05-17,51,False
2012-05-18,31,False
2012-05-19,0,False
2012-05-20,12,False
2012-05-21,39,False
2012-05-22,49,False
2012-05-23,39,False
2012-05-24,71,False
2012-05-25,11,False
2012-05-26,13,False
2012-05-27,0,False
2012-05-28,31,False
2012-05-29,76,False
2012-05-30,20,False
2012-05-31,10,False
2012-06-01,21,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,58,False
