date,Alexion,isPartial
2015-12-26,15,False
2015-12-27,0,False
2015-12-28,43,False
2015-12-29,22,False
2015-12-30,13,False
2015-12-31,14,False
2016-01-01,5,False
2016-01-02,0,False
2016-01-03,10,False
2016-01-04,51,False
2016-01-05,38,False
2016-01-06,43,False
2016-01-07,30,False
2016-01-08,39,False
2016-01-09,19,False
2016-01-10,18,False
2016-01-11,53,False
2016-01-12,57,False
2016-01-13,25,False
2016-01-14,37,False
2016-01-15,44,False
2016-01-16,14,False
2016-01-17,42,False
2016-01-18,84,False
2016-01-19,66,False
2016-01-20,54,False
2016-01-21,55,False
2016-01-22,13,False
2016-01-23,5,False
2016-01-24,0,False
2016-01-25,61,False
2016-01-26,62,False
2016-01-27,29,False
2016-01-28,33,False
2016-01-29,47,False
2016-01-30,10,False
2016-01-31,19,False
2016-02-01,50,False
2016-02-02,33,False
2016-02-03,58,False
2016-02-04,63,False
2016-02-05,52,False
2016-02-06,19,False
2016-02-07,14,False
2016-02-08,21,False
2016-02-09,63,False
2016-02-10,29,False
2016-02-11,37,False
2016-02-12,34,False
2016-02-13,23,False
2016-02-14,5,False
2016-02-15,16,False
2016-02-16,45,False
2016-02-17,21,False
2016-02-18,29,False
2016-02-19,29,False
2016-02-20,5,False
2016-02-21,5,False
2016-02-22,44,False
2016-02-23,45,False
2016-02-24,24,False
2016-02-25,57,False
2016-02-26,34,False
2016-02-27,33,False
2016-02-28,18,False
2016-02-29,43,False
2016-03-01,32,False
2016-03-02,44,False
2016-03-03,41,False
2016-03-04,51,False
2016-03-05,5,False
2016-03-06,5,False
2016-03-07,28,False
2016-03-08,41,False
2016-03-09,41,False
2016-03-10,37,False
2016-03-11,43,False
2016-03-12,19,False
2016-03-13,18,False
2016-03-14,57,False
2016-03-15,45,False
2016-03-16,28,False
2016-03-17,12,False
2016-03-18,9,False
2016-03-19,14,False
2016-03-20,19,False
2016-03-21,33,False
2016-03-22,45,False
2016-03-23,59,False
2016-03-24,52,False
2016-03-25,32,False
2016-03-26,5,False
2016-03-27,5,False
2016-03-28,38,False
2016-03-29,66,False
2016-03-30,25,False
2016-03-31,45,False
2016-04-01,9,False
2016-04-02,5,False
2016-04-03,14,False
2016-04-04,41,False
2016-04-05,53,False
2016-04-06,41,False
2016-04-07,37,False
2016-04-08,30,False
2016-04-09,10,False
2016-04-10,18,False
2016-04-11,29,False
2016-04-12,33,False
2016-04-13,32,False
2016-04-14,41,False
2016-04-15,21,False
2016-04-16,14,False
2016-04-17,9,False
2016-04-18,33,False
2016-04-19,45,False
2016-04-20,45,False
2016-04-21,50,False
2016-04-22,26,False
2016-04-23,5,False
2016-04-24,5,False
2016-04-25,57,False
2016-04-26,52,False
2016-04-27,53,False
2016-04-28,37,False
2016-04-29,43,False
2016-04-30,10,False
2016-05-01,10,False
2016-05-02,50,False
2016-05-03,24,False
2016-05-04,25,False
2016-05-05,26,False
2016-05-06,31,False
2016-05-07,10,False
2016-05-08,29,False
2016-05-09,42,False
2016-05-10,28,False
2016-05-11,33,False
2016-05-12,29,False
2016-05-13,51,False
2016-05-14,29,False
2016-05-15,5,False
2016-05-16,16,False
2016-05-17,24,False
2016-05-18,12,False
2016-05-19,33,False
2016-05-20,35,False
2016-05-21,10,False
2016-05-22,5,False
2016-05-23,53,False
2016-05-24,37,False
2016-05-25,29,False
2016-05-26,30,False
2016-05-27,53,False
2016-05-28,5,False
2016-05-29,14,False
2016-05-30,34,False
2016-05-31,50,False
2016-06-01,50,False
2016-06-02,51,False
2016-06-03,30,False
2016-06-04,5,False
2016-06-05,14,False
2016-06-06,63,False
2016-06-07,100,False
2016-06-08,50,False
2016-06-09,34,False
2016-06-10,48,False
2016-06-11,0,False
2016-06-12,9,False
2016-06-13,29,False
2016-06-14,41,False
2016-06-15,50,False
2016-06-16,33,False
2016-06-17,30,False
2016-06-18,25,False
2016-06-19,19,False
2016-06-20,41,False
2016-06-21,29,False
2016-06-22,46,False
2016-06-23,51,False
2016-06-24,61,False
2016-06-25,15,False
2016-06-26,10,False
2016-06-27,33,False
2016-06-28,25,False
