date,Alexion,isPartial
2013-06-29,6,False
2013-06-30,13,False
2013-07-01,46,False
2013-07-02,15,False
2013-07-03,41,False
2013-07-04,38,False
2013-07-05,17,False
2013-07-06,0,False
2013-07-07,13,False
2013-07-08,57,False
2013-07-09,46,False
2013-07-10,41,False
2013-07-11,26,False
2013-07-12,81,False
2013-07-13,70,False
2013-07-14,38,False
2013-07-15,97,False
2013-07-16,87,False
2013-07-17,57,False
2013-07-18,58,False
2013-07-19,49,False
2013-07-20,6,False
2013-07-21,25,False
2013-07-22,15,False
2013-07-23,20,False
2013-07-24,41,False
2013-07-25,58,False
2013-07-26,91,False
2013-07-27,19,False
2013-07-28,25,False
2013-07-29,30,False
2013-07-30,71,False
2013-07-31,67,False
2013-08-01,68,False
2013-08-02,38,False
2013-08-03,25,False
2013-08-04,0,False
2013-08-05,21,False
2013-08-06,61,False
2013-08-07,21,False
2013-08-08,53,False
2013-08-09,22,False
2013-08-10,6,False
2013-08-11,25,False
2013-08-12,46,False
2013-08-13,36,False
2013-08-14,56,False
2013-08-15,48,False
2013-08-16,38,False
2013-08-17,44,False
2013-08-18,18,False
2013-08-19,10,False
2013-08-20,35,False
2013-08-21,20,False
2013-08-22,26,False
2013-08-23,27,False
2013-08-24,0,False
2013-08-25,18,False
2013-08-26,44,False
2013-08-27,49,False
2013-08-28,20,False
2013-08-29,35,False
2013-08-30,16,False
2013-08-31,24,False
2013-09-01,18,False
2013-09-02,15,False
2013-09-03,44,False
2013-09-04,34,False
2013-09-05,40,False
2013-09-06,41,False
2013-09-07,6,False
2013-09-08,17,False
2013-09-09,34,False
2013-09-10,29,False
2013-09-11,38,False
2013-09-12,19,False
2013-09-13,20,False
2013-09-14,17,False
2013-09-15,17,False
2013-09-16,48,False
2013-09-17,38,False
2013-09-18,58,False
2013-09-19,24,False
2013-09-20,46,False
2013-09-21,6,False
2013-09-22,11,False
2013-09-23,29,False
2013-09-24,29,False
2013-09-25,44,False
2013-09-26,39,False
2013-09-27,21,False
2013-09-28,18,False
2013-09-29,0,False
2013-09-30,48,False
