date,Hologic,isPartial
2015-08-18,35,False
2015-08-19,70,False
2015-08-20,40,False
2015-08-21,36,False
2015-08-22,12,False
2015-08-23,17,False
2015-08-24,29,False
2015-08-25,54,False
2015-08-26,29,False
2015-08-27,35,False
2015-08-28,31,False
2015-08-29,12,False
2015-08-30,29,False
2015-08-31,53,False
2015-09-01,48,False
2015-09-02,73,False
2015-09-03,34,False
2015-09-04,51,False
2015-09-05,12,False
2015-09-06,6,False
2015-09-07,40,False
2015-09-08,43,False
2015-09-09,29,False
2015-09-10,43,False
2015-09-11,35,False
2015-09-12,11,False
2015-09-13,28,False
2015-09-14,14,False
2015-09-15,43,False
2015-09-16,38,False
2015-09-17,53,False
2015-09-18,35,False
2015-09-19,28,False
2015-09-20,6,False
2015-09-21,47,False
2015-09-22,42,False
2015-09-23,34,False
2015-09-24,34,False
2015-09-25,41,False
2015-09-26,6,False
2015-09-27,23,False
2015-09-28,55,False
2015-09-29,56,False
2015-09-30,47,False
2015-10-01,71,False
2015-10-02,40,False
2015-10-03,6,False
2015-10-04,11,False
2015-10-05,47,False
2015-10-06,56,False
2015-10-07,56,False
2015-10-08,47,False
2015-10-09,34,False
2015-10-10,17,False
2015-10-11,0,False
2015-10-12,48,False
2015-10-13,46,False
2015-10-14,46,False
2015-10-15,38,False
2015-10-16,29,False
2015-10-17,17,False
2015-10-18,0,False
2015-10-19,74,False
2015-10-20,46,False
2015-10-21,37,False
2015-10-22,52,False
2015-10-23,39,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,37,False
2015-10-27,46,False
2015-10-28,50,False
2015-10-29,47,False
2015-10-30,44,False
2015-10-31,33,False
2015-11-01,28,False
2015-11-02,28,False
2015-11-03,14,False
2015-11-04,50,False
2015-11-05,47,False
2015-11-06,29,False
2015-11-07,5,False
2015-11-08,22,False
2015-11-09,37,False
2015-11-10,60,False
2015-11-11,77,False
2015-11-12,43,False
2015-11-13,39,False
2015-11-14,5,False
2015-11-15,16,False
2015-11-16,41,False
2015-11-17,37,False
2015-11-18,51,False
2015-11-19,66,False
2015-11-20,34,False
2015-11-21,16,False
2015-11-22,5,False
2015-11-23,23,False
2015-11-24,37,False
2015-11-25,32,False
2015-11-26,10,False
2015-11-27,15,False
2015-11-28,27,False
2015-11-29,21,False
2015-11-30,36,False
2015-12-01,50,False
2015-12-02,32,False
2015-12-03,33,False
2015-12-04,24,False
2015-12-05,11,False
2015-12-06,22,False
2015-12-07,37,False
2015-12-08,52,False
2015-12-09,51,False
2015-12-10,52,False
2015-12-11,44,False
2015-12-12,17,False
2015-12-13,0,False
2015-12-14,60,False
2015-12-15,29,False
2015-12-16,24,False
2015-12-17,29,False
2015-12-18,21,False
2015-12-19,12,False
2015-12-20,17,False
2015-12-21,20,False
2015-12-22,35,False
2015-12-23,53,False
2015-12-24,18,False
2015-12-25,0,False
2015-12-26,0,False
2015-12-27,17,False
2015-12-28,15,False
2015-12-29,36,False
2015-12-30,52,False
2015-12-31,29,False
2016-01-01,0,False
2016-01-02,12,False
2016-01-03,0,False
2016-01-04,60,False
2016-01-05,70,False
2016-01-06,40,False
2016-01-07,46,False
2016-01-08,56,False
2016-01-09,11,False
2016-01-10,11,False
2016-01-11,19,False
2016-01-12,48,False
2016-01-13,74,False
2016-01-14,73,False
2016-01-15,41,False
2016-01-16,6,False
2016-01-17,22,False
2016-01-18,25,False
2016-01-19,64,False
2016-01-20,39,False
2016-01-21,25,False
2016-01-22,36,False
2016-01-23,6,False
2016-01-24,17,False
2016-01-25,15,False
2016-01-26,34,False
2016-01-27,54,False
2016-01-28,50,False
2016-01-29,56,False
2016-01-30,17,False
2016-01-31,6,False
2016-02-01,44,False
2016-02-02,48,False
2016-02-03,64,False
2016-02-04,70,False
2016-02-05,15,False
2016-02-06,28,False
2016-02-07,11,False
2016-02-08,25,False
2016-02-09,100,False
2016-02-10,44,False
2016-02-11,49,False
2016-02-12,35,False
2016-02-13,0,False
2016-02-14,22,False
2016-02-15,59,False
2016-02-16,34,False
2016-02-17,53,False
2016-02-18,39,False
2016-02-19,55,False
2016-02-20,17,False
2016-02-21,5,False
2016-02-22,38,False
2016-02-23,48,False
2016-02-24,39,False
2016-02-25,34,False
2016-02-26,40,False
2016-02-27,11,False
2016-02-28,22,False
2016-02-29,42,False
2016-03-01,52,False
2016-03-02,67,False
2016-03-03,69,False
2016-03-04,55,False
2016-03-05,11,False
2016-03-06,0,False
2016-03-07,43,False
2016-03-08,29,False
2016-03-09,53,False
2016-03-10,59,False
2016-03-11,46,False
2016-03-12,23,False
2016-03-13,22,False
2016-03-14,39,False
2016-03-15,43,False
2016-03-16,29,False
2016-03-17,60,False
2016-03-18,51,False
2016-03-19,11,False
2016-03-20,11,False
2016-03-21,49,False
2016-03-22,34,False
2016-03-23,45,False
2016-03-24,41,False
2016-03-25,60,False
2016-03-26,23,False
2016-03-27,12,False
2016-03-28,61,False
2016-03-29,58,False
2016-03-30,72,False
2016-03-31,68,False
2016-04-01,31,False
2016-04-02,0,False
2016-04-03,0,False
2016-04-04,44,False
2016-04-05,63,False
2016-04-06,58,False
2016-04-07,25,False
2016-04-08,31,False
2016-04-09,23,False
2016-04-10,28,False
2016-04-11,29,False
2016-04-12,34,False
2016-04-13,63,False
2016-04-14,29,False
2016-04-15,31,False
2016-04-16,6,False
2016-04-17,0,False
2016-04-18,39,False
2016-04-19,58,False
2016-04-20,69,False
2016-04-21,25,False
2016-04-22,46,False
2016-04-23,17,False
2016-04-24,22,False
2016-04-25,24,False
2016-04-26,47,False
2016-04-27,43,False
2016-04-28,40,False
2016-04-29,31,False
2016-04-30,11,False
2016-05-01,6,False
2016-05-02,35,False
2016-05-03,68,False
2016-05-04,64,False
