date,Hologic,isPartial
2014-04-09,51,False
2014-04-10,38,False
2014-04-11,15,False
2014-04-12,17,False
2014-04-13,23,False
2014-04-14,48,False
2014-04-15,38,False
2014-04-16,43,False
2014-04-17,20,False
2014-04-18,22,False
2014-04-19,0,False
2014-04-20,12,False
2014-04-21,46,False
2014-04-22,38,False
2014-04-23,47,False
2014-04-24,53,False
2014-04-25,40,False
2014-04-26,0,False
2014-04-27,16,False
2014-04-28,47,False
2014-04-29,37,False
2014-04-30,19,False
2014-05-01,42,False
2014-05-02,51,False
2014-05-03,28,False
2014-05-04,17,False
2014-05-05,28,False
2014-05-06,33,False
2014-05-07,65,False
2014-05-08,48,False
2014-05-09,40,False
2014-05-10,0,False
2014-05-11,5,False
2014-05-12,74,False
2014-05-13,42,False
2014-05-14,28,False
2014-05-15,24,False
2014-05-16,19,False
2014-05-17,11,False
2014-05-18,0,False
2014-05-19,42,False
2014-05-20,19,False
2014-05-21,46,False
2014-05-22,16,False
2014-05-23,11,False
2014-05-24,13,False
2014-05-25,0,False
2014-05-26,11,False
2014-05-27,30,False
2014-05-28,26,False
2014-05-29,26,False
2014-05-30,22,False
2014-05-31,19,False
2014-06-01,0,False
2014-06-02,42,False
2014-06-03,26,False
2014-06-04,51,False
2014-06-05,26,False
2014-06-06,44,False
2014-06-07,6,False
2014-06-08,6,False
2014-06-09,16,False
2014-06-10,43,False
2014-06-11,63,False
2014-06-12,42,False
2014-06-13,54,False
2014-06-14,25,False
2014-06-15,19,False
2014-06-16,52,False
2014-06-17,77,False
2014-06-18,48,False
2014-06-19,49,False
2014-06-20,17,False
2014-06-21,32,False
2014-06-22,13,False
2014-06-23,26,False
2014-06-24,47,False
2014-06-25,48,False
2014-06-26,53,False
2014-06-27,39,False
2014-06-28,20,False
2014-06-29,26,False
2014-06-30,42,False
2014-07-01,21,False
2014-07-02,43,False
2014-07-03,33,False
2014-07-04,18,False
2014-07-05,7,False
2014-07-06,32,False
2014-07-07,21,False
2014-07-08,21,False
2014-07-09,32,False
2014-07-10,53,False
2014-07-11,39,False
2014-07-12,13,False
2014-07-13,6,False
2014-07-14,43,False
2014-07-15,47,False
2014-07-16,33,False
2014-07-17,43,False
2014-07-18,28,False
2014-07-19,13,False
2014-07-20,13,False
2014-07-21,16,False
2014-07-22,21,False
2014-07-23,49,False
2014-07-24,43,False
