date,Hologic,isPartial
2016-09-11,15,False
2016-09-12,48,False
2016-09-13,45,False
2016-09-14,37,False
2016-09-15,43,False
2016-09-16,39,False
2016-09-17,14,False
2016-09-18,17,False
2016-09-19,32,False
2016-09-20,58,False
2016-09-21,32,False
2016-09-22,58,False
2016-09-23,62,False
2016-09-24,6,False
2016-09-25,11,False
2016-09-26,37,False
2016-09-27,46,False
2016-09-28,42,False
2016-09-29,32,False
2016-09-30,33,False
2016-10-01,11,False
2016-10-02,11,False
2016-10-03,63,False
2016-10-04,46,False
2016-10-05,44,False
2016-10-06,49,False
2016-10-07,36,False
2016-10-08,23,False
2016-10-09,0,False
2016-10-10,44,False
2016-10-11,56,False
2016-10-12,42,False
2016-10-13,29,False
2016-10-14,38,False
2016-10-15,23,False
2016-10-16,11,False
2016-10-17,39,False
2016-10-18,43,False
2016-10-19,58,False
2016-10-20,48,False
2016-10-21,58,False
2016-10-22,20,False
2016-10-23,6,False
2016-10-24,36,False
2016-10-25,66,False
2016-10-26,39,False
2016-10-27,42,False
2016-10-28,54,False
2016-10-29,0,False
2016-10-30,8,False
2016-10-31,40,False
2016-11-01,40,False
2016-11-02,44,False
2016-11-03,56,False
2016-11-04,35,False
2016-11-05,28,False
2016-11-06,8,False
2016-11-07,45,False
2016-11-08,38,False
2016-11-09,39,False
2016-11-10,54,False
2016-11-11,43,False
2016-11-12,11,False
2016-11-13,14,False
2016-11-14,33,False
2016-11-15,48,False
2016-11-16,53,False
2016-11-17,43,False
2016-11-18,45,False
2016-11-19,22,False
2016-11-20,8,False
2016-11-21,52,False
2016-11-22,48,False
2016-11-23,29,False
2016-11-24,22,False
2016-11-25,17,False
2016-11-26,19,False
2016-11-27,8,False
2016-11-28,45,False
2016-11-29,43,False
2016-11-30,53,False
2016-12-01,40,False
2016-12-02,34,False
2016-12-03,11,False
2016-12-04,23,False
2016-12-05,15,False
2016-12-06,45,False
2016-12-07,34,False
2016-12-08,48,False
2016-12-09,41,False
2016-12-10,16,False
2016-12-11,16,False
2016-12-12,29,False
2016-12-13,39,False
2016-12-14,79,False
2016-12-15,81,False
2016-12-16,40,False
2016-12-17,17,False
2016-12-18,8,False
2016-12-19,34,False
2016-12-20,49,False
2016-12-21,47,False
2016-12-22,43,False
2016-12-23,23,False
2016-12-24,18,False
2016-12-25,0,False
2016-12-26,16,False
2016-12-27,22,False
2016-12-28,35,False
2016-12-29,30,False
2016-12-30,11,False
2016-12-31,11,False
2017-01-01,9,False
2017-01-02,25,False
2017-01-03,38,False
2017-01-04,40,False
2017-01-05,43,False
2017-01-06,41,False
2017-01-07,16,False
2017-01-08,16,False
2017-01-09,66,False
2017-01-10,59,False
2017-01-11,50,False
2017-01-12,28,False
2017-01-13,44,False
2017-01-14,10,False
2017-01-15,15,False
2017-01-16,34,False
2017-01-17,43,False
2017-01-18,47,False
2017-01-19,45,False
2017-01-20,35,False
2017-01-21,16,False
2017-01-22,10,False
2017-01-23,35,False
2017-01-24,51,False
2017-01-25,58,False
2017-01-26,56,False
2017-01-27,54,False
2017-01-28,5,False
2017-01-29,26,False
2017-01-30,31,False
2017-01-31,38,False
2017-02-01,59,False
2017-02-02,50,False
2017-02-03,60,False
2017-02-04,20,False
