date,Hologic,isPartial
2012-06-04,36,False
2012-06-05,50,False
2012-06-06,93,False
2012-06-07,52,False
2012-06-08,15,False
2012-06-09,0,False
2012-06-10,18,False
2012-06-11,71,False
2012-06-12,50,False
2012-06-13,51,False
2012-06-14,73,False
2012-06-15,23,False
2012-06-16,18,False
2012-06-17,9,False
2012-06-18,57,False
2012-06-19,36,False
2012-06-20,36,False
2012-06-21,72,False
2012-06-22,23,False
2012-06-23,9,False
2012-06-24,18,False
2012-06-25,57,False
2012-06-26,43,False
2012-06-27,37,False
2012-06-28,52,False
2012-06-29,8,False
2012-06-30,9,False
2012-07-01,27,False
2012-07-02,51,False
2012-07-03,22,False
2012-07-04,15,False
2012-07-05,30,False
2012-07-06,47,False
2012-07-07,28,False
2012-07-08,36,False
2012-07-09,22,False
2012-07-10,29,False
2012-07-11,59,False
2012-07-12,45,False
2012-07-13,15,False
2012-07-14,9,False
2012-07-15,9,False
2012-07-16,36,False
2012-07-17,58,False
2012-07-18,22,False
2012-07-19,37,False
2012-07-20,63,False
2012-07-21,0,False
2012-07-22,37,False
2012-07-23,44,False
2012-07-24,59,False
2012-07-25,74,False
2012-07-26,30,False
2012-07-27,47,False
2012-07-28,18,False
2012-07-29,0,False
2012-07-30,51,False
2012-07-31,72,False
2012-08-01,66,False
2012-08-02,68,False
2012-08-03,86,False
2012-08-04,9,False
2012-08-05,0,False
2012-08-06,51,False
2012-08-07,51,False
2012-08-08,82,False
2012-08-09,67,False
2012-08-10,31,False
2012-08-11,18,False
2012-08-12,0,False
2012-08-13,22,False
2012-08-14,59,False
2012-08-15,100,False
2012-08-16,75,False
2012-08-17,55,False
2012-08-18,37,False
2012-08-19,0,False
2012-08-20,60,False
2012-08-21,96,False
2012-08-22,73,False
2012-08-23,81,False
2012-08-24,46,False
2012-08-25,27,False
2012-08-26,26,False
2012-08-27,43,False
2012-08-28,43,False
2012-08-29,57,False
2012-08-30,29,False
2012-08-31,30,False
2012-09-01,9,False
2012-09-02,9,False
2012-09-03,37,False
2012-09-04,28,False
2012-09-05,43,False
2012-09-06,65,False
2012-09-07,30,False
2012-09-08,17,False
2012-09-09,9,False
2012-09-10,69,False
2012-09-11,49,False
2012-09-12,21,False
2012-09-13,63,False
2012-09-14,30,False
2012-09-15,34,False
2012-09-16,9,False
2012-09-17,28,False
2012-09-18,41,False
2012-09-19,56,False
2012-09-20,36,False
2012-09-21,30,False
2012-09-22,17,False
2012-09-23,33,False
2012-09-24,28,False
2012-09-25,35,False
2012-09-26,56,False
2012-09-27,21,False
2012-09-28,44,False
2012-09-29,25,False
2012-09-30,8,False
2012-10-01,41,False
2012-10-02,69,False
2012-10-03,49,False
2012-10-04,28,False
2012-10-05,50,False
2012-10-06,33,False
2012-10-07,8,False
2012-10-08,53,False
2012-10-09,40,False
2012-10-10,14,False
2012-10-11,61,False
2012-10-12,57,False
2012-10-13,25,False
2012-10-14,24,False
2012-10-15,40,False
2012-10-16,53,False
2012-10-17,34,False
2012-10-18,20,False
2012-10-19,28,False
2012-10-20,0,False
2012-10-21,8,False
2012-10-22,53,False
2012-10-23,33,False
2012-10-24,0,False
2012-10-25,34,False
2012-10-26,29,False
2012-10-27,16,False
2012-10-28,16,False
2012-10-29,32,False
2012-10-30,45,False
2012-10-31,34,False
2012-11-01,49,False
2012-11-02,21,False
2012-11-03,24,False
2012-11-04,0,False
2012-11-05,52,False
2012-11-06,52,False
2012-11-07,32,False
2012-11-08,13,False
2012-11-09,28,False
2012-11-10,8,False
2012-11-11,16,False
2012-11-12,20,False
2012-11-13,40,False
2012-11-14,46,False
2012-11-15,47,False
2012-11-16,35,False
2012-11-17,23,False
2012-11-18,8,False
2012-11-19,32,False
2012-11-20,26,False
2012-11-21,40,False
2012-11-22,14,False
2012-11-23,7,False
2012-11-24,0,False
2012-11-25,15,False
2012-11-26,26,False
2012-11-27,38,False
2012-11-28,38,False
2012-11-29,32,False
2012-11-30,34,False
2012-12-01,31,False
2012-12-02,0,False
2012-12-03,32,False
2012-12-04,50,False
2012-12-05,13,False
2012-12-06,66,False
2012-12-07,55,False
2012-12-08,16,False
2012-12-09,23,False
2012-12-10,38,False
2012-12-11,6,False
2012-12-12,26,False
2012-12-13,46,False
2012-12-14,27,False
2012-12-15,15,False
2012-12-16,8,False
