date,Hologic,isPartial
2018-02-13,43,False
2018-02-14,44,False
2018-02-15,58,False
2018-02-16,80,False
2018-02-17,16,False
2018-02-18,11,False
2018-02-19,43,False
2018-02-20,52,False
2018-02-21,95,False
2018-02-22,48,False
2018-02-23,44,False
2018-02-24,22,False
2018-02-25,21,False
2018-02-26,51,False
2018-02-27,60,False
2018-02-28,47,False
2018-03-01,32,False
2018-03-02,49,False
2018-03-03,22,False
2018-03-04,21,False
2018-03-05,46,False
2018-03-06,69,False
2018-03-07,66,False
2018-03-08,38,False
2018-03-09,64,False
2018-03-10,16,False
2018-03-11,11,False
2018-03-12,69,False
2018-03-13,85,False
2018-03-14,84,False
2018-03-15,52,False
2018-03-16,44,False
2018-03-17,27,False
2018-03-18,16,False
2018-03-19,37,False
2018-03-20,47,False
2018-03-21,76,False
2018-03-22,34,False
2018-03-23,29,False
2018-03-24,28,False
2018-03-25,11,False
2018-03-26,14,False
2018-03-27,34,False
2018-03-28,97,False
2018-03-29,76,False
2018-03-30,32,False
2018-03-31,6,False
2018-04-01,6,False
2018-04-02,30,False
2018-04-03,67,False
2018-04-04,81,False
2018-04-05,44,False
2018-04-06,50,False
2018-04-07,22,False
2018-04-08,5,False
2018-04-09,86,False
2018-04-10,38,False
2018-04-11,19,False
2018-04-12,38,False
2018-04-13,20,False
2018-04-14,28,False
2018-04-15,16,False
2018-04-16,42,False
2018-04-17,70,False
2018-04-18,52,False
2018-04-19,58,False
2018-04-20,49,False
2018-04-21,22,False
2018-04-22,22,False
2018-04-23,42,False
2018-04-24,37,False
2018-04-25,51,False
2018-04-26,53,False
2018-04-27,25,False
2018-04-28,0,False
2018-04-29,11,False
2018-04-30,49,False
2018-05-01,55,False
2018-05-02,57,False
2018-05-03,77,False
2018-05-04,74,False
2018-05-05,11,False
2018-05-06,11,False
2018-05-07,34,False
2018-05-08,76,False
2018-05-09,52,False
2018-05-10,53,False
2018-05-11,35,False
2018-05-12,22,False
2018-05-13,22,False
2018-05-14,66,False
2018-05-15,33,False
2018-05-16,100,False
2018-05-17,54,False
2018-05-18,66,False
2018-05-19,11,False
2018-05-20,22,False
2018-05-21,29,False
2018-05-22,71,False
2018-05-23,38,False
2018-05-24,43,False
2018-05-25,50,False
2018-05-26,6,False
2018-05-27,33,False
2018-05-28,20,False
2018-05-29,38,False
2018-05-30,44,False
2018-05-31,64,False
2018-06-01,40,False
2018-06-02,6,False
2018-06-03,17,False
2018-06-04,48,False
2018-06-05,47,False
2018-06-06,62,False
2018-06-07,29,False
2018-06-08,70,False
2018-06-09,0,False
2018-06-10,6,False
2018-06-11,37,False
2018-06-12,62,False
2018-06-13,49,False
2018-06-14,61,False
2018-06-15,30,False
2018-06-16,22,False
2018-06-17,22,False
2018-06-18,66,False
2018-06-19,62,False
2018-06-20,66,False
2018-06-21,43,False
2018-06-22,25,False
2018-06-23,11,False
2018-06-24,11,False
2018-06-25,47,False
2018-06-26,47,False
2018-06-27,66,False
2018-06-28,66,False
