date,Hologic,isPartial
2010-08-24,27,False
2010-08-25,27,False
2010-08-26,27,False
2010-08-27,28,False
2010-08-28,0,False
2010-08-29,0,False
2010-08-30,52,False
2010-08-31,17,False
2010-09-01,70,False
2010-09-02,44,False
2010-09-03,19,False
2010-09-04,0,False
2010-09-05,0,False
2010-09-06,18,False
2010-09-07,26,False
2010-09-08,17,False
2010-09-09,53,False
2010-09-10,56,False
2010-09-11,23,False
2010-09-12,11,False
2010-09-13,34,False
2010-09-14,17,False
2010-09-15,9,False
2010-09-16,61,False
2010-09-17,37,False
2010-09-18,0,False
2010-09-19,11,False
2010-09-20,52,False
2010-09-21,9,False
2010-09-22,77,False
2010-09-23,59,False
2010-09-24,72,False
2010-09-25,43,False
2010-09-26,10,False
2010-09-27,91,False
2010-09-28,100,False
2010-09-29,59,False
2010-09-30,34,False
2010-10-01,53,False
2010-10-02,11,False
2010-10-03,11,False
2010-10-04,41,False
2010-10-05,50,False
2010-10-06,50,False
2010-10-07,27,False
2010-10-08,54,False
2010-10-09,11,False
2010-10-10,22,False
2010-10-11,43,False
2010-10-12,17,False
2010-10-13,25,False
2010-10-14,8,False
2010-10-15,53,False
2010-10-16,11,False
2010-10-17,0,False
2010-10-18,49,False
2010-10-19,24,False
2010-10-20,25,False
2010-10-21,33,False
2010-10-22,43,False
2010-10-23,31,False
2010-10-24,0,False
2010-10-25,57,False
2010-10-26,65,False
2010-10-27,24,False
2010-10-28,58,False
2010-10-29,35,False
2010-10-30,21,False
2010-10-31,21,False
2010-11-01,17,False
2010-11-02,24,False
2010-11-03,24,False
2010-11-04,16,False
2010-11-05,52,False
2010-11-06,0,False
2010-11-07,20,False
2010-11-08,63,False
2010-11-09,72,False
2010-11-10,32,False
2010-11-11,25,False
2010-11-12,9,False
2010-11-13,10,False
2010-11-14,10,False
2010-11-15,57,False
2010-11-16,81,False
2010-11-17,16,False
2010-11-18,41,False
2010-11-19,17,False
2010-11-20,0,False
2010-11-21,20,False
2010-11-22,55,False
2010-11-23,56,False
2010-11-24,49,False
2010-11-25,26,False
2010-11-26,9,False
2010-11-27,0,False
2010-11-28,0,False
2010-11-29,85,False
2010-11-30,55,False
2010-12-01,31,False
2010-12-02,31,False
2010-12-03,33,False
2010-12-04,10,False
2010-12-05,0,False
2010-12-06,56,False
2010-12-07,40,False
2010-12-08,33,False
2010-12-09,32,False
2010-12-10,8,False
2010-12-11,10,False
2010-12-12,10,False
2010-12-13,32,False
2010-12-14,55,False
2010-12-15,16,False
2010-12-16,41,False
2010-12-17,61,False
2010-12-18,10,False
2010-12-19,0,False
2010-12-20,49,False
2010-12-21,17,False
2010-12-22,34,False
2010-12-23,9,False
2010-12-24,11,False
