date,Hologic,isPartial
2014-12-01,26,False
2014-12-02,20,False
2014-12-03,37,False
2014-12-04,79,False
2014-12-05,38,False
2014-12-06,6,False
2014-12-07,0,False
2014-12-08,27,False
2014-12-09,52,False
2014-12-10,31,False
2014-12-11,53,False
2014-12-12,28,False
2014-12-13,19,False
2014-12-14,19,False
2014-12-15,16,False
2014-12-16,37,False
2014-12-17,33,False
2014-12-18,28,False
2014-12-19,41,False
2014-12-20,7,False
2014-12-21,6,False
2014-12-22,22,False
2014-12-23,23,False
2014-12-24,13,False
2014-12-25,0,False
2014-12-26,0,False
2014-12-27,19,False
2014-12-28,19,False
2014-12-29,34,False
2014-12-30,34,False
2014-12-31,32,False
2015-01-01,7,False
2015-01-02,35,False
2015-01-03,6,False
2015-01-04,0,False
2015-01-05,63,False
2015-01-06,37,False
2015-01-07,31,False
2015-01-08,36,False
2015-01-09,27,False
2015-01-10,6,False
2015-01-11,12,False
2015-01-12,30,False
2015-01-13,40,False
2015-01-14,40,False
2015-01-15,46,False
2015-01-16,10,False
2015-01-17,0,False
2015-01-18,18,False
2015-01-19,20,False
2015-01-20,45,False
2015-01-21,54,False
2015-01-22,66,False
2015-01-23,36,False
2015-01-24,12,False
2015-01-25,12,False
2015-01-26,25,False
2015-01-27,20,False
2015-01-28,60,False
2015-01-29,55,False
2015-01-30,31,False
2015-01-31,23,False
2015-02-01,6,False
2015-02-02,44,False
2015-02-03,49,False
2015-02-04,40,False
2015-02-05,55,False
2015-02-06,31,False
2015-02-07,17,False
2015-02-08,6,False
2015-02-09,50,False
2015-02-10,49,False
2015-02-11,60,False
2015-02-12,46,False
2015-02-13,47,False
2015-02-14,18,False
2015-02-15,24,False
2015-02-16,5,False
2015-02-17,57,False
2015-02-18,15,False
2015-02-19,71,False
2015-02-20,32,False
2015-02-21,0,False
2015-02-22,18,False
2015-02-23,20,False
2015-02-24,49,False
2015-02-25,34,False
2015-02-26,55,False
2015-02-27,46,False
2015-02-28,11,False
2015-03-01,17,False
2015-03-02,49,False
2015-03-03,59,False
2015-03-04,59,False
2015-03-05,35,False
2015-03-06,53,False
2015-03-07,18,False
2015-03-08,6,False
2015-03-09,59,False
2015-03-10,54,False
2015-03-11,34,False
2015-03-12,30,False
2015-03-13,41,False
2015-03-14,17,False
2015-03-15,17,False
2015-03-16,20,False
2015-03-17,39,False
2015-03-18,30,False
2015-03-19,59,False
2015-03-20,25,False
2015-03-21,12,False
2015-03-22,0,False
2015-03-23,44,False
2015-03-24,30,False
2015-03-25,29,False
2015-03-26,69,False
2015-03-27,52,False
2015-03-28,12,False
2015-03-29,0,False
2015-03-30,30,False
2015-03-31,50,False
2015-04-01,51,False
2015-04-02,96,False
2015-04-03,34,False
2015-04-04,18,False
2015-04-05,6,False
2015-04-06,11,False
2015-04-07,54,False
2015-04-08,45,False
2015-04-09,25,False
2015-04-10,52,False
2015-04-11,24,False
2015-04-12,12,False
2015-04-13,54,False
2015-04-14,54,False
2015-04-15,49,False
2015-04-16,45,False
2015-04-17,10,False
2015-04-18,24,False
2015-04-19,0,False
2015-04-20,39,False
2015-04-21,15,False
2015-04-22,40,False
2015-04-23,61,False
2015-04-24,57,False
2015-04-25,29,False
2015-04-26,0,False
2015-04-27,34,False
2015-04-28,58,False
2015-04-29,60,False
2015-04-30,82,False
2015-05-01,51,False
2015-05-02,6,False
2015-05-03,12,False
2015-05-04,50,False
2015-05-05,65,False
2015-05-06,34,False
2015-05-07,70,False
2015-05-08,42,False
2015-05-09,12,False
2015-05-10,6,False
2015-05-11,45,False
2015-05-12,30,False
2015-05-13,40,False
2015-05-14,55,False
2015-05-15,47,False
2015-05-16,6,False
2015-05-17,12,False
2015-05-18,34,False
2015-05-19,29,False
2015-05-20,54,False
2015-05-21,55,False
2015-05-22,26,False
2015-05-23,30,False
2015-05-24,24,False
2015-05-25,5,False
2015-05-26,39,False
2015-05-27,68,False
2015-05-28,39,False
2015-05-29,31,False
2015-05-30,0,False
2015-05-31,18,False
2015-06-01,78,False
2015-06-02,44,False
2015-06-03,49,False
2015-06-04,31,False
2015-06-05,42,False
2015-06-06,12,False
2015-06-07,18,False
2015-06-08,53,False
2015-06-09,53,False
2015-06-10,49,False
2015-06-11,30,False
2015-06-12,47,False
2015-06-13,18,False
2015-06-14,24,False
2015-06-15,53,False
2015-06-16,63,False
2015-06-17,39,False
2015-06-18,75,False
2015-06-19,37,False
2015-06-20,18,False
2015-06-21,12,False
2015-06-22,54,False
2015-06-23,54,False
2015-06-24,55,False
2015-06-25,40,False
2015-06-26,47,False
2015-06-27,24,False
2015-06-28,12,False
2015-06-29,40,False
2015-06-30,45,False
2015-07-01,35,False
2015-07-02,30,False
2015-07-03,48,False
2015-07-04,6,False
2015-07-05,24,False
2015-07-06,39,False
2015-07-07,44,False
2015-07-08,69,False
2015-07-09,100,False
2015-07-10,36,False
2015-07-11,6,False
2015-07-12,12,False
2015-07-13,49,False
2015-07-14,40,False
2015-07-15,55,False
2015-07-16,36,False
2015-07-17,42,False
2015-07-18,19,False
2015-07-19,26,False
2015-07-20,57,False
2015-07-21,40,False
2015-07-22,65,False
2015-07-23,46,False
2015-07-24,51,False
2015-07-25,18,False
2015-07-26,24,False
2015-07-27,34,False
2015-07-28,34,False
2015-07-29,59,False
2015-07-30,60,False
2015-07-31,63,False
2015-08-01,18,False
2015-08-02,0,False
2015-08-03,35,False
2015-08-04,74,False
2015-08-05,40,False
2015-08-06,51,False
2015-08-07,31,False
2015-08-08,24,False
2015-08-09,18,False
2015-08-10,55,False
2015-08-11,78,False
2015-08-12,5,False
2015-08-13,60,False
2015-08-14,46,False
2015-08-15,29,False
2015-08-16,0,False
2015-08-17,64,False
2015-08-18,54,False
