date,Hologic,isPartial
2015-04-10,52,False
2015-04-11,12,False
2015-04-12,6,False
2015-04-13,45,False
2015-04-14,59,False
2015-04-15,40,False
2015-04-16,35,False
2015-04-17,21,False
2015-04-18,12,False
2015-04-19,6,False
2015-04-20,59,False
2015-04-21,35,False
2015-04-22,55,False
2015-04-23,20,False
2015-04-24,42,False
2015-04-25,12,False
2015-04-26,12,False
2015-04-27,29,False
2015-04-28,49,False
2015-04-29,60,False
2015-04-30,71,False
2015-05-01,45,False
2015-05-02,12,False
2015-05-03,29,False
2015-05-04,45,False
2015-05-05,64,False
2015-05-06,34,False
2015-05-07,70,False
2015-05-08,26,False
2015-05-09,18,False
2015-05-10,12,False
2015-05-11,34,False
2015-05-12,15,False
2015-05-13,45,False
2015-05-14,55,False
2015-05-15,51,False
2015-05-16,6,False
2015-05-17,6,False
2015-05-18,49,False
2015-05-19,59,False
2015-05-20,49,False
2015-05-21,40,False
2015-05-22,46,False
2015-05-23,30,False
2015-05-24,30,False
2015-05-25,15,False
2015-05-26,59,False
2015-05-27,39,False
2015-05-28,49,False
2015-05-29,62,False
2015-05-30,0,False
2015-05-31,0,False
2015-06-01,54,False
2015-06-02,29,False
2015-06-03,69,False
2015-06-04,56,False
2015-06-05,47,False
2015-06-06,18,False
2015-06-07,18,False
2015-06-08,68,False
2015-06-09,78,False
2015-06-10,34,False
2015-06-11,36,False
2015-06-12,57,False
2015-06-13,24,False
2015-06-14,35,False
2015-06-15,77,False
2015-06-16,77,False
2015-06-17,44,False
2015-06-18,65,False
2015-06-19,57,False
2015-06-20,12,False
2015-06-21,18,False
2015-06-22,59,False
2015-06-23,49,False
2015-06-24,50,False
2015-06-25,20,False
2015-06-26,52,False
2015-06-27,30,False
2015-06-28,42,False
2015-06-29,35,False
2015-06-30,54,False
2015-07-01,35,False
2015-07-02,35,False
2015-07-03,27,False
2015-07-04,6,False
2015-07-05,12,False
2015-07-06,35,False
2015-07-07,54,False
2015-07-08,69,False
2015-07-09,76,False
2015-07-10,31,False
2015-07-11,6,False
2015-07-12,12,False
2015-07-13,64,False
2015-07-14,45,False
2015-07-15,65,False
2015-07-16,36,False
2015-07-17,48,False
2015-07-18,19,False
2015-07-19,38,False
2015-07-20,62,False
2015-07-21,75,False
2015-07-22,50,False
2015-07-23,50,False
2015-07-24,47,False
2015-07-25,24,False
2015-07-26,6,False
2015-07-27,44,False
2015-07-28,44,False
2015-07-29,44,False
2015-07-30,100,False
2015-07-31,47,False
2015-08-01,30,False
2015-08-02,6,False
2015-08-03,40,False
2015-08-04,79,False
2015-08-05,55,False
2015-08-06,56,False
2015-08-07,10,False
2015-08-08,18,False
2015-08-09,12,False
2015-08-10,50,False
2015-08-11,44,False
2015-08-12,25,False
2015-08-13,55,False
2015-08-14,62,False
2015-08-15,18,False
2015-08-16,0,False
2015-08-17,54,False
2015-08-18,78,False
2015-08-19,83,False
2015-08-20,79,False
2015-08-21,70,False
2015-08-22,6,False
2015-08-23,6,False
2015-08-24,42,False
2015-08-25,81,False
2015-08-26,29,False
2015-08-27,64,False
2015-08-28,46,False
2015-08-29,12,False
2015-08-30,0,False
2015-08-31,19,False
2015-09-01,38,False
2015-09-02,38,False
2015-09-03,39,False
2015-09-04,50,False
2015-09-05,11,False
2015-09-06,0,False
2015-09-07,15,False
2015-09-08,47,False
2015-09-09,42,False
2015-09-10,57,False
2015-09-11,45,False
2015-09-12,11,False
2015-09-13,11,False
2015-09-14,33,False
2015-09-15,42,False
2015-09-16,23,False
2015-09-17,38,False
2015-09-18,44,False
2015-09-19,17,False
2015-09-20,16,False
2015-09-21,33,False
2015-09-22,51,False
2015-09-23,33,False
2015-09-24,44,False
2015-09-25,25,False
2015-09-26,11,False
2015-09-27,22,False
2015-09-28,37,False
2015-09-29,46,False
2015-09-30,65,False
2015-10-01,70,False
2015-10-02,39,False
2015-10-03,11,False
2015-10-04,11,False
2015-10-05,41,False
