date,Hologic,isPartial
2017-10-06,36,False
2017-10-07,0,False
2017-10-08,22,False
2017-10-09,30,False
2017-10-10,58,False
2017-10-11,89,False
2017-10-12,60,False
2017-10-13,46,False
2017-10-14,17,False
2017-10-15,17,False
2017-10-16,64,False
2017-10-17,69,False
2017-10-18,54,False
2017-10-19,40,False
2017-10-20,57,False
2017-10-21,17,False
2017-10-22,11,False
2017-10-23,68,False
2017-10-24,43,False
2017-10-25,58,False
2017-10-26,45,False
2017-10-27,31,False
2017-10-28,11,False
2017-10-29,28,False
2017-10-30,73,False
2017-10-31,84,False
2017-11-01,54,False
2017-11-02,55,False
2017-11-03,45,False
2017-11-04,11,False
2017-11-05,22,False
2017-11-06,52,False
2017-11-07,48,False
2017-11-08,68,False
2017-11-09,83,False
2017-11-10,45,False
2017-11-11,11,False
2017-11-12,22,False
2017-11-13,48,False
2017-11-14,90,False
2017-11-15,76,False
2017-11-16,58,False
2017-11-17,30,False
2017-11-18,38,False
2017-11-19,5,False
2017-11-20,38,False
2017-11-21,33,False
2017-11-22,53,False
2017-11-23,20,False
2017-11-24,30,False
2017-11-25,22,False
2017-11-26,16,False
2017-11-27,23,False
2017-11-28,52,False
2017-11-29,33,False
2017-11-30,44,False
2017-12-01,50,False
2017-12-02,5,False
2017-12-03,22,False
2017-12-04,19,False
2017-12-05,66,False
2017-12-06,52,False
2017-12-07,53,False
2017-12-08,20,False
2017-12-09,17,False
2017-12-10,21,False
2017-12-11,19,False
2017-12-12,65,False
2017-12-13,76,False
2017-12-14,49,False
2017-12-15,41,False
2017-12-16,6,False
2017-12-17,28,False
2017-12-18,63,False
2017-12-19,39,False
2017-12-20,70,False
2017-12-21,47,False
2017-12-22,27,False
2017-12-23,24,False
2017-12-24,18,False
2017-12-25,0,False
2017-12-26,27,False
2017-12-27,41,False
2017-12-28,21,False
2017-12-29,5,False
2017-12-30,0,False
2017-12-31,24,False
2018-01-01,12,False
2018-01-02,45,False
2018-01-03,19,False
2018-01-04,48,False
2018-01-05,44,False
2018-01-06,21,False
2018-01-07,27,False
2018-01-08,28,False
2018-01-09,33,False
2018-01-10,81,False
2018-01-11,43,False
2018-01-12,54,False
