date,Hologic,isPartial
2011-09-18,0,False
2011-09-19,16,False
2011-09-20,25,False
2011-09-21,35,False
2011-09-22,26,False
2011-09-23,15,False
2011-09-24,6,False
2011-09-25,17,False
2011-09-26,34,False
2011-09-27,16,False
2011-09-28,28,False
2011-09-29,24,False
2011-09-30,20,False
2011-10-01,21,False
2011-10-02,17,False
2011-10-03,19,False
2011-10-04,32,False
2011-10-05,27,False
2011-10-06,25,False
2011-10-07,29,False
2011-10-08,23,False
2011-10-09,6,False
2011-10-10,23,False
2011-10-11,22,False
2011-10-12,18,False
2011-10-13,32,False
2011-10-14,12,False
2011-10-15,8,False
2011-10-16,6,False
2011-10-17,23,False
2011-10-18,29,False
2011-10-19,25,False
2011-10-20,25,False
2011-10-21,22,False
2011-10-22,9,False
2011-10-23,11,False
2011-10-24,16,False
2011-10-25,25,False
2011-10-26,23,False
2011-10-27,39,False
2011-10-28,27,False
2011-10-29,8,False
2011-10-30,6,False
2011-10-31,21,False
2011-11-01,26,False
2011-11-02,32,False
2011-11-03,34,False
2011-11-04,19,False
2011-11-05,6,False
2011-11-06,5,False
2011-11-07,34,False
2011-11-08,45,False
2011-11-09,14,False
2011-11-10,27,False
2011-11-11,14,False
2011-11-12,6,False
2011-11-13,5,False
2011-11-14,18,False
2011-11-15,42,False
2011-11-16,22,False
2011-11-17,20,False
2011-11-18,28,False
2011-11-19,5,False
2011-11-20,13,False
2011-11-21,22,False
2011-11-22,15,False
2011-11-23,23,False
2011-11-24,14,False
2011-11-25,7,False
2011-11-26,0,False
2011-11-27,5,False
2011-11-28,32,False
2011-11-29,22,False
2011-11-30,18,False
2011-12-01,22,False
2011-12-02,30,False
2011-12-03,16,False
2011-12-04,13,False
2011-12-05,24,False
2011-12-06,50,False
2011-12-07,31,False
2011-12-08,16,False
2011-12-09,23,False
2011-12-10,8,False
2011-12-11,16,False
2011-12-12,24,False
2011-12-13,26,False
2011-12-14,20,False
2011-12-15,11,False
2011-12-16,28,False
2011-12-17,8,False
2011-12-18,5,False
2011-12-19,32,False
2011-12-20,39,False
2011-12-21,12,False
2011-12-22,14,False
2011-12-23,25,False
2011-12-24,6,False
2011-12-25,6,False
2011-12-26,10,False
2011-12-27,7,False
2011-12-28,7,False
2011-12-29,12,False
2011-12-30,5,False
2011-12-31,12,False
2012-01-01,6,False
2012-01-02,9,False
2012-01-03,20,False
2012-01-04,22,False
2012-01-05,29,False
2012-01-06,21,False
2012-01-07,5,False
2012-01-08,0,False
2012-01-09,21,False
2012-01-10,15,False
2012-01-11,25,False
2012-01-12,21,False
2012-01-13,24,False
2012-01-14,8,False
2012-01-15,5,False
2012-01-16,10,False
2012-01-17,10,False
2012-01-18,25,False
2012-01-19,15,False
2012-01-20,24,False
2012-01-21,15,False
2012-01-22,10,False
2012-01-23,23,False
2012-01-24,29,False
2012-01-25,25,False
2012-01-26,27,False
2012-01-27,20,False
2012-01-28,0,False
2012-01-29,5,False
2012-01-30,25,False
2012-01-31,26,False
2012-02-01,21,False
2012-02-02,27,False
2012-02-03,30,False
2012-02-04,7,False
2012-02-05,10,False
2012-02-06,37,False
2012-02-07,24,False
2012-02-08,27,False
2012-02-09,33,False
2012-02-10,28,False
2012-02-11,17,False
2012-02-12,17,False
2012-02-13,22,False
2012-02-14,29,False
2012-02-15,25,False
2012-02-16,25,False
2012-02-17,17,False
2012-02-18,10,False
2012-02-19,7,False
2012-02-20,21,False
2012-02-21,23,False
2012-02-22,29,False
2012-02-23,14,False
2012-02-24,28,False
2012-02-25,15,False
2012-02-26,5,False
2012-02-27,26,False
2012-02-28,28,False
2012-02-29,14,False
2012-03-01,28,False
2012-03-02,25,False
2012-03-03,15,False
2012-03-04,10,False
2012-03-05,23,False
2012-03-06,28,False
2012-03-07,14,False
2012-03-08,17,False
2012-03-09,21,False
2012-03-10,12,False
2012-03-11,5,False
2012-03-12,18,False
2012-03-13,18,False
2012-03-14,30,False
2012-03-15,20,False
2012-03-16,39,False
2012-03-17,15,False
2012-03-18,7,False
2012-03-19,24,False
2012-03-20,20,False
2012-03-21,28,False
2012-03-22,15,False
2012-03-23,15,False
2012-03-24,0,False
2012-03-25,15,False
2012-03-26,30,False
2012-03-27,18,False
2012-03-28,8,False
2012-03-29,6,False
2012-03-30,22,False
2012-03-31,5,False
2012-04-01,12,False
2012-04-02,16,False
2012-04-03,25,False
2012-04-04,29,False
2012-04-05,11,False
2012-04-06,17,False
2012-04-07,5,False
2012-04-08,11,False
2012-04-09,7,False
2012-04-10,51,False
2012-04-11,24,False
2012-04-12,26,False
2012-04-13,26,False
2012-04-14,15,False
2012-04-15,12,False
2012-04-16,16,False
2012-04-17,18,False
2012-04-18,20,False
2012-04-19,10,False
2012-04-20,4,False
2012-04-21,7,False
2012-04-22,5,False
2012-04-23,16,False
2012-04-24,28,False
2012-04-25,24,False
2012-04-26,31,False
2012-04-27,24,False
2012-04-28,5,False
2012-04-29,5,False
2012-04-30,100,False
2012-05-01,71,False
2012-05-02,48,False
2012-05-03,43,False
2012-05-04,21,False
2012-05-05,10,False
2012-05-06,15,False
2012-05-07,32,False
2012-05-08,32,False
2012-05-09,28,False
2012-05-10,20,False
2012-05-11,30,False
2012-05-12,10,False
2012-05-13,17,False
2012-05-14,38,False
2012-05-15,22,False
2012-05-16,32,False
2012-05-17,27,False
2012-05-18,21,False
2012-05-19,8,False
2012-05-20,10,False
2012-05-21,36,False
2012-05-22,28,False
2012-05-23,40,False
2012-05-24,41,False
2012-05-25,19,False
2012-05-26,10,False
2012-05-27,5,False
2012-05-28,8,False
2012-05-29,22,False
2012-05-30,30,False
2012-05-31,28,False
2012-06-01,17,False
2012-06-02,10,False
2012-06-03,10,False
2012-06-04,26,False
