date,Hologic,isPartial
2013-03-01,44,False
2013-03-02,17,False
2013-03-03,8,False
2013-03-04,49,False
2013-03-05,35,False
2013-03-06,49,False
2013-03-07,72,False
2013-03-08,22,False
2013-03-09,8,False
2013-03-10,24,False
2013-03-11,63,False
2013-03-12,34,False
2013-03-13,48,False
2013-03-14,84,False
2013-03-15,22,False
2013-03-16,16,False
2013-03-17,16,False
2013-03-18,21,False
2013-03-19,41,False
2013-03-20,63,False
2013-03-21,49,False
2013-03-22,66,False
2013-03-23,8,False
2013-03-24,8,False
2013-03-25,55,False
2013-03-26,63,False
2013-03-27,43,False
2013-03-28,82,False
2013-03-29,32,False
2013-03-30,9,False
2013-03-31,26,False
2013-04-01,7,False
2013-04-02,42,False
2013-04-03,28,False
2013-04-04,56,False
2013-04-05,0,False
2013-04-06,33,False
2013-04-07,8,False
2013-04-08,27,False
2013-04-09,27,False
2013-04-10,28,False
2013-04-11,35,False
2013-04-12,36,False
2013-04-13,42,False
2013-04-14,0,False
2013-04-15,14,False
2013-04-16,83,False
2013-04-17,7,False
2013-04-18,42,False
2013-04-19,14,False
2013-04-20,34,False
2013-04-21,8,False
2013-04-22,69,False
2013-04-23,62,False
2013-04-24,35,False
2013-04-25,57,False
2013-04-26,58,False
2013-04-27,0,False
2013-04-28,8,False
2013-04-29,34,False
2013-04-30,28,False
2013-05-01,30,False
2013-05-02,43,False
2013-05-03,15,False
2013-05-04,0,False
2013-05-05,25,False
2013-05-06,49,False
2013-05-07,48,False
2013-05-08,28,False
2013-05-09,50,False
2013-05-10,66,False
2013-05-11,33,False
2013-05-12,17,False
2013-05-13,27,False
2013-05-14,34,False
2013-05-15,34,False
2013-05-16,42,False
2013-05-17,29,False
2013-05-18,8,False
2013-05-19,0,False
2013-05-20,35,False
2013-05-21,40,False
2013-05-22,48,False
2013-05-23,21,False
2013-05-24,22,False
2013-05-25,17,False
2013-05-26,8,False
2013-05-27,7,False
2013-05-28,41,False
2013-05-29,61,False
2013-05-30,49,False
2013-05-31,51,False
2013-06-01,17,False
2013-06-02,8,False
2013-06-03,75,False
2013-06-04,48,False
2013-06-05,75,False
2013-06-06,35,False
2013-06-07,29,False
2013-06-08,0,False
2013-06-09,16,False
2013-06-10,34,False
2013-06-11,61,False
2013-06-12,41,False
2013-06-13,28,False
2013-06-14,29,False
2013-06-15,17,False
2013-06-16,25,False
2013-06-17,41,False
2013-06-18,62,False
2013-06-19,41,False
2013-06-20,49,False
2013-06-21,22,False
2013-06-22,17,False
2013-06-23,33,False
2013-06-24,41,False
2013-06-25,76,False
2013-06-26,35,False
2013-06-27,28,False
2013-06-28,22,False
2013-06-29,0,False
