date,Hologic,isPartial
2015-12-26,8,False
2015-12-27,18,False
2015-12-28,26,False
2015-12-29,26,False
2015-12-30,53,False
2015-12-31,18,False
2016-01-01,8,False
2016-01-02,15,False
2016-01-03,11,False
2016-01-04,55,False
2016-01-05,58,False
2016-01-06,39,False
2016-01-07,55,False
2016-01-08,53,False
2016-01-09,22,False
2016-01-10,17,False
2016-01-11,41,False
2016-01-12,50,False
2016-01-13,86,False
2016-01-14,91,False
2016-01-15,36,False
2016-01-16,15,False
2016-01-17,14,False
2016-01-18,35,False
2016-01-19,91,False
2016-01-20,44,False
2016-01-21,35,False
2016-01-22,69,False
2016-01-23,22,False
2016-01-24,29,False
2016-01-25,31,False
2016-01-26,63,False
2016-01-27,57,False
2016-01-28,57,False
2016-01-29,52,False
2016-01-30,18,False
2016-01-31,21,False
2016-02-01,47,False
2016-02-02,43,False
2016-02-03,57,False
2016-02-04,61,False
2016-02-05,47,False
2016-02-06,29,False
2016-02-07,11,False
2016-02-08,61,False
2016-02-09,57,False
2016-02-10,56,False
2016-02-11,66,False
2016-02-12,49,False
2016-02-13,25,False
2016-02-14,14,False
2016-02-15,62,False
2016-02-16,46,False
2016-02-17,62,False
2016-02-18,50,False
2016-02-19,61,False
2016-02-20,18,False
2016-02-21,14,False
2016-02-22,52,False
2016-02-23,52,False
2016-02-24,46,False
2016-02-25,84,False
2016-02-26,42,False
2016-02-27,25,False
2016-02-28,11,False
2016-02-29,45,False
2016-03-01,46,False
2016-03-02,80,False
2016-03-03,53,False
2016-03-04,51,False
2016-03-05,18,False
2016-03-06,7,False
2016-03-07,40,False
2016-03-08,53,False
2016-03-09,75,False
2016-03-10,47,False
2016-03-11,52,False
2016-03-12,29,False
2016-03-13,14,False
2016-03-14,40,False
2016-03-15,53,False
2016-03-16,53,False
2016-03-17,73,False
2016-03-18,59,False
2016-03-19,18,False
2016-03-20,18,False
2016-03-21,72,False
2016-03-22,44,False
2016-03-23,45,False
2016-03-24,63,False
2016-03-25,66,False
2016-03-26,15,False
2016-03-27,19,False
2016-03-28,78,False
2016-03-29,65,False
2016-03-30,47,False
2016-03-31,63,False
2016-04-01,43,False
2016-04-02,0,False
2016-04-03,7,False
2016-04-04,53,False
2016-04-05,46,False
2016-04-06,75,False
2016-04-07,54,False
2016-04-08,42,False
2016-04-09,36,False
2016-04-10,21,False
2016-04-11,72,False
2016-04-12,62,False
2016-04-13,72,False
2016-04-14,63,False
2016-04-15,45,False
2016-04-16,22,False
2016-04-17,11,False
2016-04-18,81,False
2016-04-19,66,False
2016-04-20,78,False
2016-04-21,45,False
2016-04-22,49,False
2016-04-23,18,False
2016-04-24,32,False
2016-04-25,56,False
2016-04-26,58,False
2016-04-27,65,False
2016-04-28,60,False
2016-04-29,53,False
2016-04-30,37,False
2016-05-01,18,False
2016-05-02,25,False
2016-05-03,59,False
2016-05-04,47,False
2016-05-05,62,False
2016-05-06,50,False
2016-05-07,7,False
2016-05-08,30,False
2016-05-09,73,False
2016-05-10,68,False
2016-05-11,81,False
2016-05-12,41,False
2016-05-13,26,False
2016-05-14,25,False
2016-05-15,14,False
2016-05-16,31,False
2016-05-17,52,False
2016-05-18,81,False
2016-05-19,66,False
2016-05-20,62,False
2016-05-21,7,False
2016-05-22,22,False
2016-05-23,56,False
2016-05-24,56,False
2016-05-25,53,False
2016-05-26,36,False
2016-05-27,74,False
2016-05-28,15,False
2016-05-29,11,False
2016-05-30,26,False
2016-05-31,63,False
2016-06-01,70,False
2016-06-02,58,False
2016-06-03,47,False
2016-06-04,15,False
2016-06-05,7,False
2016-06-06,50,False
2016-06-07,48,False
2016-06-08,61,False
2016-06-09,26,False
2016-06-10,80,False
2016-06-11,7,False
2016-06-12,29,False
2016-06-13,47,False
2016-06-14,56,False
2016-06-15,50,False
2016-06-16,35,False
2016-06-17,63,False
2016-06-18,26,False
2016-06-19,15,False
2016-06-20,88,False
2016-06-21,76,False
2016-06-22,48,False
2016-06-23,78,False
2016-06-24,37,False
2016-06-25,30,False
2016-06-26,38,False
2016-06-27,48,False
2016-06-28,48,False
2016-06-29,45,False
2016-06-30,52,False
2016-07-01,61,False
2016-07-02,8,False
2016-07-03,8,False
2016-07-04,20,False
2016-07-05,44,False
2016-07-06,51,False
2016-07-07,42,False
2016-07-08,39,False
2016-07-09,16,False
2016-07-10,19,False
2016-07-11,53,False
2016-07-12,67,False
2016-07-13,44,False
2016-07-14,67,False
2016-07-15,48,False
2016-07-16,23,False
2016-07-17,27,False
2016-07-18,44,False
2016-07-19,71,False
2016-07-20,34,False
2016-07-21,45,False
2016-07-22,52,False
2016-07-23,8,False
2016-07-24,16,False
2016-07-25,43,False
2016-07-26,63,False
2016-07-27,100,False
2016-07-28,77,False
2016-07-29,46,False
2016-07-30,12,False
2016-07-31,12,False
2016-08-01,40,False
2016-08-02,63,False
2016-08-03,71,False
2016-08-04,71,False
2016-08-05,58,False
2016-08-06,16,False
2016-08-07,8,False
2016-08-08,62,False
2016-08-09,48,False
2016-08-10,62,False
2016-08-11,28,False
2016-08-12,33,False
2016-08-13,41,False
2016-08-14,25,False
2016-08-15,48,False
2016-08-16,49,False
2016-08-17,43,False
2016-08-18,61,False
2016-08-19,26,False
2016-08-20,16,False
2016-08-21,25,False
2016-08-22,63,False
2016-08-23,53,False
2016-08-24,62,False
2016-08-25,44,False
2016-08-26,62,False
2016-08-27,23,False
2016-08-28,8,False
2016-08-29,42,False
2016-08-30,52,False
2016-08-31,43,False
2016-09-01,46,False
2016-09-02,45,False
2016-09-03,15,False
2016-09-04,15,False
2016-09-05,30,False
2016-09-06,64,False
2016-09-07,66,False
2016-09-08,67,False
2016-09-09,69,False
2016-09-10,31,False
2016-09-11,15,False
