date,Intuitive Surgical,isPartial
2017-05-15,25,False
2017-05-16,50,False
2017-05-17,44,False
2017-05-18,76,False
2017-05-19,53,False
2017-05-20,7,False
2017-05-21,7,False
2017-05-22,19,False
2017-05-23,50,False
2017-05-24,45,False
2017-05-25,71,False
2017-05-26,69,False
2017-05-27,30,False
2017-05-28,23,False
2017-05-29,0,False
