date,Intuitive Surgical,isPartial
2013-02-19,77,False
2013-02-20,47,False
2013-02-21,55,False
2013-02-22,81,False
2013-02-23,18,False
2013-02-24,54,False
2013-02-25,64,False
2013-02-26,53,False
2013-02-27,57,False
2013-02-28,90,False
2013-03-01,80,False
2013-03-02,41,False
2013-03-03,37,False
2013-03-04,61,False
2013-03-05,69,False
2013-03-06,100,False
2013-03-07,78,False
2013-03-08,52,False
2013-03-09,45,False
2013-03-10,27,False
2013-03-11,61,False
2013-03-12,64,False
2013-03-13,49,False
2013-03-14,69,False
2013-03-15,72,False
2013-03-16,36,False
2013-03-17,35,False
2013-03-18,79,False
2013-03-19,34,False
2013-03-20,76,False
2013-03-21,54,False
2013-03-22,63,False
2013-03-23,18,False
2013-03-24,18,False
2013-03-25,61,False
2013-03-26,100,False
2013-03-27,82,False
2013-03-28,77,False
2013-03-29,26,False
2013-03-30,19,False
2013-03-31,14,False
2013-04-01,36,False
2013-04-02,38,False
2013-04-03,45,False
2013-04-04,57,False
2013-04-05,59,False
2013-04-06,14,False
2013-04-07,40,False
2013-04-08,52,False
2013-04-09,60,False
2013-04-10,41,False
2013-04-11,58,False
2013-04-12,48,False
2013-04-13,32,False
2013-04-14,27,False
2013-04-15,34,False
2013-04-16,76,False
2013-04-17,46,False
2013-04-18,92,False
2013-04-19,60,False
2013-04-20,37,False
2013-04-21,36,False
2013-04-22,60,False
2013-04-23,49,False
2013-04-24,50,False
2013-04-25,39,False
2013-04-26,40,False
2013-04-27,32,False
2013-04-28,27,False
2013-04-29,34,False
2013-04-30,54,False
2013-05-01,33,False
2013-05-02,47,False
2013-05-03,49,False
2013-05-04,23,False
2013-05-05,42,False
2013-05-06,43,False
2013-05-07,49,False
2013-05-08,50,False
2013-05-09,31,False
2013-05-10,64,False
2013-05-11,9,False
2013-05-12,18,False
2013-05-13,45,False
2013-05-14,26,False
2013-05-15,45,False
2013-05-16,30,False
2013-05-17,24,False
2013-05-18,27,False
2013-05-19,9,False
2013-05-20,27,False
2013-05-21,56,False
2013-05-22,63,False
2013-05-23,84,False
2013-05-24,43,False
2013-05-25,41,False
2013-05-26,23,False
2013-05-27,23,False
2013-05-28,22,False
2013-05-29,41,False
2013-05-30,57,False
2013-05-31,52,False
2013-06-01,18,False
2013-06-02,18,False
2013-06-03,44,False
2013-06-04,41,False
2013-06-05,45,False
2013-06-06,27,False
2013-06-07,39,False
2013-06-08,27,False
2013-06-09,18,False
2013-06-10,37,False
2013-06-11,29,False
2013-06-12,68,False
2013-06-13,38,False
2013-06-14,40,False
2013-06-15,42,False
2013-06-16,18,False
2013-06-17,26,False
2013-06-18,64,False
2013-06-19,41,False
2013-06-20,42,False
2013-06-21,32,False
2013-06-22,19,False
2013-06-23,27,False
2013-06-24,23,False
2013-06-25,26,False
2013-06-26,42,False
2013-06-27,73,False
2013-06-28,44,False
2013-06-29,23,False
2013-06-30,9,False
2013-07-01,30,False
2013-07-02,42,False
2013-07-03,62,False
2013-07-04,20,False
2013-07-05,33,False
2013-07-06,19,False
2013-07-07,24,False
2013-07-08,42,False
2013-07-09,100,False
2013-07-10,70,False
2013-07-11,62,False
2013-07-12,33,False
2013-07-13,29,False
2013-07-14,19,False
2013-07-15,42,False
2013-07-16,38,False
2013-07-17,51,False
2013-07-18,91,False
2013-07-19,93,False
2013-07-20,24,False
2013-07-21,38,False
2013-07-22,53,False
2013-07-23,38,False
2013-07-24,31,False
2013-07-25,55,False
2013-07-26,52,False
2013-07-27,29,False
2013-07-28,19,False
2013-07-29,23,False
2013-07-30,60,False
2013-07-31,38,False
2013-08-01,39,False
2013-08-02,33,False
2013-08-03,9,False
2013-08-04,38,False
2013-08-05,46,False
2013-08-06,38,False
2013-08-07,27,False
2013-08-08,48,False
2013-08-09,74,False
2013-08-10,24,False
2013-08-11,51,False
2013-08-12,46,False
2013-08-13,49,False
2013-08-14,46,False
2013-08-15,41,False
2013-08-16,28,False
2013-08-17,19,False
2013-08-18,32,False
2013-08-19,57,False
2013-08-20,45,False
2013-08-21,23,False
2013-08-22,50,False
2013-08-23,32,False
2013-08-24,14,False
2013-08-25,14,False
2013-08-26,44,False
2013-08-27,22,False
2013-08-28,44,False
2013-08-29,45,False
2013-08-30,27,False
2013-08-31,36,False
2013-09-01,18,False
2013-09-02,30,False
2013-09-03,18,False
2013-09-04,33,False
2013-09-05,37,False
2013-09-06,58,False
2013-09-07,22,False
2013-09-08,13,False
2013-09-09,58,False
2013-09-10,46,False
2013-09-11,47,False
2013-09-12,40,False
2013-09-13,23,False
2013-09-14,13,False
2013-09-15,17,False
2013-09-16,54,False
2013-09-17,35,False
2013-09-18,43,False
2013-09-19,29,False
2013-09-20,23,False
2013-09-21,17,False
2013-09-22,30,False
2013-09-23,65,False
2013-09-24,36,False
2013-09-25,51,False
2013-09-26,44,False
2013-09-27,23,False
2013-09-28,17,False
2013-09-29,17,False
2013-09-30,36,False
2013-10-01,35,False
2013-10-02,51,False
2013-10-03,29,False
2013-10-04,19,False
2013-10-05,21,False
2013-10-06,13,False
2013-10-07,40,False
