date,Intuitive Surgical,isPartial
2013-11-06,23,False
2013-11-07,29,False
2013-11-08,35,False
2013-11-09,14,False
2013-11-10,16,False
2013-11-11,26,False
2013-11-12,17,False
2013-11-13,24,False
2013-11-14,39,False
2013-11-15,25,False
2013-11-16,8,False
2013-11-17,6,False
2013-11-18,38,False
2013-11-19,19,False
2013-11-20,7,False
2013-11-21,26,False
2013-11-22,24,False
2013-11-23,11,False
2013-11-24,22,False
2013-11-25,23,False
2013-11-26,16,False
2013-11-27,19,False
2013-11-28,10,False
2013-11-29,15,False
2013-11-30,20,False
2013-12-01,5,False
2013-12-02,32,False
2013-12-03,21,False
2013-12-04,39,False
2013-12-05,36,False
2013-12-06,25,False
2013-12-07,17,False
2013-12-08,17,False
2013-12-09,28,False
2013-12-10,19,False
2013-12-11,19,False
2013-12-12,12,False
2013-12-13,15,False
2013-12-14,11,False
2013-12-15,8,False
2013-12-16,24,False
2013-12-17,24,False
2013-12-18,29,False
2013-12-19,27,False
2013-12-20,26,False
2013-12-21,15,False
2013-12-22,15,False
2013-12-23,13,False
2013-12-24,12,False
2013-12-25,10,False
2013-12-26,8,False
2013-12-27,21,False
2013-12-28,17,False
2013-12-29,20,False
2013-12-30,26,False
2013-12-31,6,False
2014-01-01,9,False
2014-01-02,25,False
2014-01-03,25,False
2014-01-04,16,False
2014-01-05,16,False
2014-01-06,33,False
2014-01-07,14,False
2014-01-08,32,False
2014-01-09,26,False
2014-01-10,17,False
2014-01-11,16,False
2014-01-12,11,False
2014-01-13,27,False
2014-01-14,41,False
2014-01-15,25,False
2014-01-16,16,False
2014-01-17,26,False
2014-01-18,16,False
2014-01-19,5,False
2014-01-20,7,False
2014-01-21,27,False
2014-01-22,40,False
2014-01-23,43,False
2014-01-24,47,False
2014-01-25,18,False
2014-01-26,5,False
2014-01-27,24,False
2014-01-28,20,False
2014-01-29,22,False
2014-01-30,21,False
2014-01-31,14,False
2014-02-01,21,False
2014-02-02,13,False
2014-02-03,16,False
2014-02-04,42,False
2014-02-05,34,False
2014-02-06,15,False
2014-02-07,38,False
2014-02-08,5,False
2014-02-09,13,False
2014-02-10,38,False
2014-02-11,42,False
2014-02-12,24,False
2014-02-13,34,False
2014-02-14,30,False
2014-02-15,27,False
2014-02-16,8,False
2014-02-17,18,False
2014-02-18,20,False
2014-02-19,32,False
2014-02-20,18,False
2014-02-21,26,False
2014-02-22,13,False
2014-02-23,13,False
2014-02-24,22,False
2014-02-25,27,False
2014-02-26,26,False
2014-02-27,16,False
2014-02-28,33,False
2014-03-01,19,False
2014-03-02,13,False
2014-03-03,9,False
2014-03-04,27,False
2014-03-05,38,False
2014-03-06,41,False
2014-03-07,38,False
2014-03-08,21,False
2014-03-09,11,False
2014-03-10,14,False
2014-03-11,9,False
2014-03-12,20,False
2014-03-13,23,False
2014-03-14,35,False
2014-03-15,0,False
2014-03-16,13,False
2014-03-17,16,False
2014-03-18,24,False
2014-03-19,22,False
2014-03-20,30,False
2014-03-21,35,False
2014-03-22,16,False
2014-03-23,18,False
2014-03-24,24,False
2014-03-25,40,False
2014-03-26,27,False
2014-03-27,25,False
2014-03-28,30,False
2014-03-29,21,False
2014-03-30,8,False
2014-03-31,16,False
2014-04-01,100,False
2014-04-02,81,False
2014-04-03,67,False
2014-04-04,58,False
2014-04-05,13,False
2014-04-06,8,False
2014-04-07,31,False
2014-04-08,38,False
2014-04-09,47,False
2014-04-10,41,False
2014-04-11,31,False
2014-04-12,22,False
2014-04-13,5,False
2014-04-14,34,False
2014-04-15,31,False
2014-04-16,30,False
2014-04-17,34,False
2014-04-18,23,False
2014-04-19,8,False
2014-04-20,11,False
2014-04-21,14,False
2014-04-22,45,False
2014-04-23,36,False
2014-04-24,50,False
2014-04-25,43,False
2014-04-26,13,False
2014-04-27,18,False
2014-04-28,40,False
2014-04-29,26,False
2014-04-30,39,False
2014-05-01,44,False
2014-05-02,29,False
2014-05-03,16,False
2014-05-04,21,False
2014-05-05,18,False
2014-05-06,20,False
2014-05-07,31,False
2014-05-08,23,False
2014-05-09,14,False
2014-05-10,8,False
2014-05-11,16,False
2014-05-12,28,False
2014-05-13,20,False
2014-05-14,13,False
2014-05-15,36,False
2014-05-16,12,False
2014-05-17,19,False
2014-05-18,13,False
2014-05-19,24,False
2014-05-20,31,False
2014-05-21,29,False
2014-05-22,29,False
2014-05-23,33,False
2014-05-24,15,False
2014-05-25,12,False
2014-05-26,10,False
2014-05-27,29,False
2014-05-28,22,False
2014-05-29,30,False
2014-05-30,24,False
2014-05-31,18,False
2014-06-01,12,False
2014-06-02,22,False
2014-06-03,27,False
2014-06-04,19,False
2014-06-05,17,False
2014-06-06,29,False
2014-06-07,18,False
2014-06-08,12,False
2014-06-09,10,False
2014-06-10,30,False
2014-06-11,22,False
2014-06-12,22,False
2014-06-13,23,False
2014-06-14,15,False
2014-06-15,6,False
2014-06-16,30,False
2014-06-17,20,False
2014-06-18,18,False
2014-06-19,31,False
2014-06-20,11,False
2014-06-21,9,False
2014-06-22,12,False
2014-06-23,8,False
2014-06-24,12,False
2014-06-25,32,False
2014-06-26,28,False
2014-06-27,21,False
2014-06-28,15,False
2014-06-29,0,False
2014-06-30,37,False
2014-07-01,18,False
2014-07-02,38,False
2014-07-03,23,False
2014-07-04,19,False
2014-07-05,6,False
2014-07-06,9,False
2014-07-07,45,False
2014-07-08,35,False
2014-07-09,20,False
2014-07-10,33,False
2014-07-11,18,False
2014-07-12,15,False
2014-07-13,6,False
2014-07-14,28,False
2014-07-15,17,False
2014-07-16,18,False
2014-07-17,25,False
2014-07-18,29,False
2014-07-19,9,False
2014-07-20,15,False
2014-07-21,22,False
2014-07-22,27,False
2014-07-23,28,False
2014-07-24,38,False
