date,Intuitive Surgical,isPartial
2015-04-10,53,False
2015-04-11,9,False
2015-04-12,26,False
2015-04-13,35,False
2015-04-14,14,False
2015-04-15,43,False
2015-04-16,21,False
2015-04-17,15,False
2015-04-18,8,False
2015-04-19,8,False
2015-04-20,56,False
2015-04-21,50,False
2015-04-22,43,False
2015-04-23,72,False
2015-04-24,52,False
2015-04-25,8,False
2015-04-26,33,False
2015-04-27,21,False
2015-04-28,35,False
2015-04-29,84,False
2015-04-30,22,False
2015-05-01,56,False
2015-05-02,25,False
2015-05-03,17,False
2015-05-04,14,False
2015-05-05,35,False
2015-05-06,21,False
2015-05-07,29,False
2015-05-08,53,False
2015-05-09,9,False
2015-05-10,34,False
2015-05-11,28,False
2015-05-12,35,False
2015-05-13,14,False
2015-05-14,65,False
2015-05-15,29,False
2015-05-16,25,False
2015-05-17,8,False
2015-05-18,69,False
2015-05-19,35,False
2015-05-20,28,False
2015-05-21,36,False
2015-05-22,37,False
2015-05-23,17,False
2015-05-24,17,False
2015-05-25,15,False
2015-05-26,49,False
2015-05-27,35,False
2015-05-28,42,False
2015-05-29,29,False
2015-05-30,0,False
2015-05-31,17,False
2015-06-01,28,False
2015-06-02,7,False
2015-06-03,49,False
2015-06-04,52,False
2015-06-05,30,False
2015-06-06,0,False
2015-06-07,25,False
2015-06-08,14,False
2015-06-09,28,False
2015-06-10,42,False
2015-06-11,36,False
2015-06-12,52,False
2015-06-13,9,False
2015-06-14,17,False
2015-06-15,7,False
2015-06-16,28,False
2015-06-17,42,False
2015-06-18,29,False
2015-06-19,53,False
2015-06-20,9,False
2015-06-21,17,False
2015-06-22,50,False
2015-06-23,28,False
2015-06-24,70,False
2015-06-25,14,False
2015-06-26,37,False
2015-06-27,34,False
2015-06-28,17,False
2015-06-29,29,False
2015-06-30,36,False
2015-07-01,7,False
2015-07-02,66,False
2015-07-03,38,False
2015-07-04,9,False
2015-07-05,17,False
2015-07-06,63,False
2015-07-07,7,False
2015-07-08,57,False
2015-07-09,29,False
2015-07-10,37,False
2015-07-11,17,False
2015-07-12,0,False
2015-07-13,35,False
2015-07-14,36,False
2015-07-15,22,False
2015-07-16,52,False
2015-07-17,46,False
2015-07-18,18,False
2015-07-19,9,False
2015-07-20,22,False
2015-07-21,100,False
2015-07-22,64,False
2015-07-23,29,False
2015-07-24,38,False
2015-07-25,8,False
2015-07-26,0,False
2015-07-27,7,False
2015-07-28,42,False
2015-07-29,56,False
2015-07-30,36,False
2015-07-31,22,False
2015-08-01,26,False
2015-08-02,8,False
2015-08-03,28,False
2015-08-04,14,False
2015-08-05,14,False
2015-08-06,22,False
2015-08-07,7,False
2015-08-08,0,False
2015-08-09,8,False
2015-08-10,21,False
2015-08-11,21,False
2015-08-12,43,False
2015-08-13,21,False
2015-08-14,22,False
2015-08-15,17,False
2015-08-16,25,False
2015-08-17,28,False
