date,Intuitive Surgical,isPartial
2012-01-26,8,False
2012-01-27,17,False
2012-01-28,20,False
2012-01-29,28,False
2012-01-30,31,False
2012-01-31,31,False
2012-02-01,63,False
2012-02-02,24,False
2012-02-03,16,False
2012-02-04,38,False
2012-02-05,9,False
2012-02-06,47,False
2012-02-07,54,False
2012-02-08,39,False
2012-02-09,47,False
2012-02-10,41,False
2012-02-11,9,False
2012-02-12,27,False
2012-02-13,39,False
2012-02-14,55,False
2012-02-15,39,False
2012-02-16,32,False
2012-02-17,50,False
2012-02-18,58,False
2012-02-19,19,False
2012-02-20,16,False
2012-02-21,24,False
2012-02-22,8,False
2012-02-23,56,False
2012-02-24,8,False
2012-02-25,28,False
2012-02-26,9,False
2012-02-27,46,False
2012-02-28,38,False
2012-02-29,31,False
2012-03-01,41,False
2012-03-02,17,False
2012-03-03,30,False
2012-03-04,10,False
2012-03-05,40,False
2012-03-06,47,False
2012-03-07,39,False
2012-03-08,32,False
2012-03-09,49,False
2012-03-10,28,False
2012-03-11,19,False
2012-03-12,46,False
2012-03-13,54,False
2012-03-14,39,False
2012-03-15,16,False
2012-03-16,33,False
2012-03-17,9,False
2012-03-18,28,False
2012-03-19,39,False
2012-03-20,31,False
2012-03-21,78,False
2012-03-22,47,False
2012-03-23,42,False
2012-03-24,10,False
2012-03-25,19,False
2012-03-26,39,False
2012-03-27,70,False
2012-03-28,47,False
2012-03-29,64,False
2012-03-30,25,False
2012-03-31,0,False
2012-04-01,9,False
2012-04-02,16,False
2012-04-03,47,False
2012-04-04,32,False
2012-04-05,67,False
2012-04-06,27,False
2012-04-07,30,False
2012-04-08,40,False
2012-04-09,19,False
2012-04-10,40,False
2012-04-11,62,False
2012-04-12,16,False
2012-04-13,33,False
2012-04-14,28,False
2012-04-15,18,False
2012-04-16,38,False
2012-04-17,77,False
2012-04-18,62,False
2012-04-19,55,False
2012-04-20,40,False
2012-04-21,9,False
2012-04-22,18,False
2012-04-23,30,False
2012-04-24,53,False
2012-04-25,61,False
2012-04-26,78,False
2012-04-27,74,False
2012-04-28,38,False
2012-04-29,0,False
2012-04-30,49,False
2012-05-01,17,False
2012-05-02,39,False
2012-05-03,16,False
2012-05-04,57,False
2012-05-05,0,False
2012-05-06,9,False
2012-05-07,30,False
2012-05-08,23,False
2012-05-09,30,False
2012-05-10,39,False
2012-05-11,24,False
2012-05-12,57,False
2012-05-13,19,False
2012-05-14,60,False
2012-05-15,30,False
2012-05-16,23,False
2012-05-17,32,False
2012-05-18,25,False
2012-05-19,10,False
2012-05-20,0,False
2012-05-21,38,False
2012-05-22,31,False
2012-05-23,100,False
2012-05-24,47,False
2012-05-25,32,False
2012-05-26,10,False
2012-05-27,20,False
2012-05-28,8,False
2012-05-29,30,False
2012-05-30,23,False
2012-05-31,23,False
2012-06-01,56,False
2012-06-02,10,False
2012-06-03,0,False
2012-06-04,61,False
2012-06-05,53,False
2012-06-06,38,False
2012-06-07,39,False
2012-06-08,32,False
2012-06-09,9,False
2012-06-10,0,False
2012-06-11,22,False
2012-06-12,23,False
2012-06-13,30,False
2012-06-14,31,False
2012-06-15,16,False
2012-06-16,10,False
2012-06-17,9,False
2012-06-18,23,False
2012-06-19,53,False
2012-06-20,38,False
2012-06-21,46,False
2012-06-22,8,False
2012-06-23,49,False
2012-06-24,19,False
2012-06-25,30,False
2012-06-26,30,False
2012-06-27,15,False
2012-06-28,47,False
2012-06-29,33,False
2012-06-30,10,False
2012-07-01,19,False
2012-07-02,15,False
2012-07-03,23,False
2012-07-04,16,False
2012-07-05,8,False
2012-07-06,8,False
2012-07-07,29,False
2012-07-08,10,False
2012-07-09,15,False
2012-07-10,53,False
2012-07-11,23,False
2012-07-12,31,False
2012-07-13,8,False
2012-07-14,10,False
2012-07-15,19,False
2012-07-16,53,False
2012-07-17,15,False
2012-07-18,31,False
2012-07-19,55,False
2012-07-20,25,False
2012-07-21,19,False
2012-07-22,0,False
2012-07-23,39,False
2012-07-24,31,False
2012-07-25,55,False
2012-07-26,63,False
2012-07-27,8,False
2012-07-28,10,False
2012-07-29,10,False
2012-07-30,23,False
2012-07-31,38,False
2012-08-01,23,False
2012-08-02,55,False
2012-08-03,25,False
2012-08-04,19,False
2012-08-05,0,False
2012-08-06,8,False
2012-08-07,39,False
2012-08-08,47,False
2012-08-09,24,False
2012-08-10,41,False
2012-08-11,19,False
2012-08-12,49,False
2012-08-13,16,False
2012-08-14,47,False
2012-08-15,48,False
2012-08-16,31,False
2012-08-17,41,False
2012-08-18,10,False
2012-08-19,10,False
2012-08-20,40,False
2012-08-21,46,False
2012-08-22,31,False
2012-08-23,39,False
2012-08-24,41,False
2012-08-25,19,False
2012-08-26,18,False
2012-08-27,37,False
2012-08-28,0,False
2012-08-29,30,False
2012-08-30,23,False
2012-08-31,24,False
2012-09-01,0,False
2012-09-02,9,False
2012-09-03,8,False
2012-09-04,22,False
2012-09-05,30,False
2012-09-06,45,False
2012-09-07,88,False
2012-09-08,0,False
2012-09-09,18,False
2012-09-10,36,False
2012-09-11,37,False
2012-09-12,22,False
2012-09-13,29,False
2012-09-14,31,False
2012-09-15,18,False
2012-09-16,36,False
2012-09-17,37,False
2012-09-18,51,False
2012-09-19,45,False
2012-09-20,8,False
2012-09-21,47,False
2012-09-22,18,False
2012-09-23,17,False
2012-09-24,22,False
2012-09-25,58,False
2012-09-26,37,False
2012-09-27,45,False
2012-09-28,31,False
2012-09-29,0,False
2012-09-30,0,False
2012-10-01,37,False
2012-10-02,36,False
2012-10-03,81,False
2012-10-04,65,False
2012-10-05,53,False
2012-10-06,35,False
2012-10-07,25,False
2012-10-08,49,False
2012-10-09,49,False
2012-10-10,50,False
2012-10-11,28,False
2012-10-12,30,False
