date,Intuitive Surgical,isPartial
2015-08-18,23,False
2015-08-19,37,False
2015-08-20,47,False
2015-08-21,24,False
2015-08-22,33,False
2015-08-23,22,False
2015-08-24,32,False
2015-08-25,41,False
2015-08-26,64,False
2015-08-27,37,False
2015-08-28,14,False
2015-08-29,11,False
2015-08-30,22,False
2015-08-31,27,False
2015-09-01,40,False
2015-09-02,23,False
2015-09-03,37,False
2015-09-04,19,False
2015-09-05,44,False
2015-09-06,54,False
2015-09-07,19,False
2015-09-08,27,False
2015-09-09,40,False
2015-09-10,63,False
2015-09-11,19,False
2015-09-12,21,False
2015-09-13,21,False
2015-09-14,35,False
2015-09-15,40,False
2015-09-16,58,False
2015-09-17,54,False
2015-09-18,23,False
2015-09-19,26,False
2015-09-20,21,False
2015-09-21,31,False
2015-09-22,40,False
2015-09-23,72,False
2015-09-24,28,False
2015-09-25,47,False
2015-09-26,27,False
2015-09-27,21,False
2015-09-28,48,False
2015-09-29,31,False
2015-09-30,22,False
2015-10-01,44,False
2015-10-02,56,False
2015-10-03,21,False
2015-10-04,0,False
2015-10-05,30,False
2015-10-06,31,False
2015-10-07,39,False
2015-10-08,35,False
2015-10-09,36,False
2015-10-10,41,False
2015-10-11,16,False
2015-10-12,32,False
2015-10-13,39,False
2015-10-14,39,False
2015-10-15,49,False
2015-10-16,32,False
2015-10-17,10,False
2015-10-18,10,False
2015-10-19,43,False
2015-10-20,47,False
2015-10-21,70,False
2015-10-22,70,False
2015-10-23,41,False
2015-10-24,21,False
2015-10-25,20,False
2015-10-26,51,False
2015-10-27,48,False
2015-10-28,47,False
2015-10-29,48,False
2015-10-30,41,False
2015-10-31,21,False
2015-11-01,0,False
2015-11-02,35,False
2015-11-03,48,False
2015-11-04,30,False
2015-11-05,61,False
2015-11-06,41,False
2015-11-07,21,False
2015-11-08,10,False
2015-11-09,56,False
2015-11-10,43,False
2015-11-11,27,False
2015-11-12,63,False
2015-11-13,46,False
2015-11-14,20,False
2015-11-15,0,False
2015-11-16,60,False
2015-11-17,43,False
2015-11-18,39,False
2015-11-19,44,False
2015-11-20,50,False
2015-11-21,20,False
2015-11-22,35,False
2015-11-23,43,False
2015-11-24,21,False
2015-11-25,39,False
2015-11-26,18,False
2015-11-27,18,False
2015-11-28,25,False
2015-11-29,10,False
2015-11-30,38,False
2015-12-01,34,False
2015-12-02,35,False
2015-12-03,48,False
2015-12-04,40,False
2015-12-05,21,False
2015-12-06,41,False
2015-12-07,39,False
2015-12-08,40,False
2015-12-09,22,False
2015-12-10,40,False
2015-12-11,50,False
2015-12-12,21,False
2015-12-13,10,False
2015-12-14,43,False
2015-12-15,40,False
2015-12-16,45,False
2015-12-17,32,False
2015-12-18,29,False
2015-12-19,0,False
2015-12-20,11,False
2015-12-21,19,False
2015-12-22,38,False
2015-12-23,15,False
2015-12-24,11,False
2015-12-25,12,False
2015-12-26,22,False
2015-12-27,16,False
2015-12-28,9,False
2015-12-29,38,False
2015-12-30,19,False
2015-12-31,27,False
2016-01-01,36,False
2016-01-02,22,False
2016-01-03,32,False
2016-01-04,56,False
2016-01-05,43,False
2016-01-06,38,False
2016-01-07,28,False
2016-01-08,38,False
2016-01-09,11,False
2016-01-10,10,False
2016-01-11,27,False
2016-01-12,45,False
2016-01-13,65,False
2016-01-14,64,False
2016-01-15,38,False
2016-01-16,27,False
2016-01-17,20,False
2016-01-18,9,False
2016-01-19,37,False
2016-01-20,69,False
2016-01-21,70,False
2016-01-22,38,False
2016-01-23,16,False
2016-01-24,16,False
2016-01-25,14,False
2016-01-26,60,False
2016-01-27,87,False
2016-01-28,51,False
2016-01-29,33,False
2016-01-30,47,False
2016-01-31,16,False
2016-02-01,46,False
2016-02-02,36,False
2016-02-03,69,False
2016-02-04,28,False
2016-02-05,34,False
2016-02-06,16,False
2016-02-07,10,False
2016-02-08,56,False
2016-02-09,89,False
2016-02-10,46,False
2016-02-11,37,False
2016-02-12,43,False
2016-02-13,21,False
2016-02-14,41,False
2016-02-15,41,False
2016-02-16,40,False
2016-02-17,41,False
2016-02-18,37,False
2016-02-19,52,False
2016-02-20,21,False
2016-02-21,21,False
2016-02-22,40,False
2016-02-23,67,False
2016-02-24,31,False
2016-02-25,32,False
2016-02-26,47,False
2016-02-27,31,False
2016-02-28,51,False
2016-02-29,39,False
2016-03-01,53,False
2016-03-02,58,False
2016-03-03,59,False
2016-03-04,61,False
2016-03-05,21,False
2016-03-06,25,False
2016-03-07,22,False
2016-03-08,63,False
2016-03-09,63,False
2016-03-10,50,False
2016-03-11,57,False
2016-03-12,11,False
2016-03-13,52,False
2016-03-14,18,False
2016-03-15,50,False
2016-03-16,72,False
2016-03-17,46,False
2016-03-18,38,False
2016-03-19,31,False
2016-03-20,16,False
2016-03-21,37,False
2016-03-22,32,False
2016-03-23,38,False
2016-03-24,43,False
2016-03-25,25,False
2016-03-26,11,False
2016-03-27,0,False
2016-03-28,24,False
2016-03-29,54,False
2016-03-30,64,False
2016-03-31,50,False
2016-04-01,24,False
2016-04-02,37,False
2016-04-03,26,False
2016-04-04,45,False
2016-04-05,41,False
2016-04-06,45,False
2016-04-07,18,False
2016-04-08,77,False
2016-04-09,21,False
2016-04-10,26,False
2016-04-11,27,False
2016-04-12,76,False
2016-04-13,37,False
2016-04-14,37,False
2016-04-15,43,False
2016-04-16,27,False
2016-04-17,21,False
2016-04-18,55,False
2016-04-19,100,False
2016-04-20,73,False
2016-04-21,60,False
2016-04-22,29,False
2016-04-23,47,False
2016-04-24,41,False
2016-04-25,49,False
2016-04-26,89,False
2016-04-27,45,False
2016-04-28,33,False
