date,Intuitive Surgical,isPartial
2014-03-16,25,False
2014-03-17,14,False
2014-03-18,24,False
2014-03-19,12,False
2014-03-20,34,False
2014-03-21,28,False
2014-03-22,14,False
2014-03-23,11,False
2014-03-24,31,False
2014-03-25,35,False
2014-03-26,24,False
2014-03-27,24,False
2014-03-28,23,False
2014-03-29,14,False
2014-03-30,14,False
2014-03-31,17,False
2014-04-01,100,False
2014-04-02,67,False
2014-04-03,82,False
2014-04-04,65,False
2014-04-05,20,False
2014-04-06,14,False
2014-04-07,31,False
2014-04-08,31,False
2014-04-09,48,False
2014-04-10,46,False
2014-04-11,36,False
2014-04-12,23,False
2014-04-13,6,False
2014-04-14,29,False
2014-04-15,29,False
2014-04-16,42,False
2014-04-17,39,False
2014-04-18,28,False
2014-04-19,0,False
2014-04-20,21,False
2014-04-21,18,False
2014-04-22,45,False
2014-04-23,53,False
2014-04-24,46,False
2014-04-25,45,False
2014-04-26,17,False
2014-04-27,8,False
2014-04-28,36,False
2014-04-29,31,False
2014-04-30,22,False
2014-05-01,37,False
2014-05-02,28,False
2014-05-03,17,False
2014-05-04,20,False
2014-05-05,31,False
2014-05-06,36,False
2014-05-07,29,False
2014-05-08,22,False
2014-05-09,30,False
2014-05-10,11,False
2014-05-11,8,False
2014-05-12,28,False
2014-05-13,21,False
2014-05-14,22,False
2014-05-15,39,False
2014-05-16,15,False
2014-05-17,23,False
2014-05-18,17,False
2014-05-19,21,False
2014-05-20,26,False
2014-05-21,47,False
2014-05-22,29,False
2014-05-23,22,False
2014-05-24,19,False
2014-05-25,6,False
2014-05-26,5,False
2014-05-27,36,False
2014-05-28,24,False
2014-05-29,19,False
2014-05-30,25,False
2014-05-31,23,False
2014-06-01,10,False
2014-06-02,24,False
2014-06-03,31,False
2014-06-04,26,False
2014-06-05,13,False
2014-06-06,20,False
2014-06-07,20,False
2014-06-08,17,False
2014-06-09,13,False
2014-06-10,19,False
2014-06-11,32,False
2014-06-12,32,False
2014-06-13,11,False
2014-06-14,23,False
2014-06-15,10,False
2014-06-16,34,False
2014-06-17,24,False
2014-06-18,24,False
2014-06-19,25,False
2014-06-20,11,False
2014-06-21,10,False
2014-06-22,20,False
2014-06-23,21,False
2014-06-24,16,False
2014-06-25,35,False
2014-06-26,27,False
2014-06-27,26,False
2014-06-28,13,False
2014-06-29,7,False
2014-06-30,35,False
2014-07-01,19,False
2014-07-02,27,False
2014-07-03,17,False
2014-07-04,18,False
2014-07-05,0,False
2014-07-06,7,False
2014-07-07,40,False
2014-07-08,40,False
2014-07-09,30,False
2014-07-10,41,False
2014-07-11,23,False
2014-07-12,10,False
2014-07-13,6,False
2014-07-14,29,False
2014-07-15,19,False
2014-07-16,14,False
2014-07-17,19,False
2014-07-18,31,False
2014-07-19,10,False
2014-07-20,13,False
2014-07-21,29,False
2014-07-22,46,False
2014-07-23,39,False
2014-07-24,49,False
2014-07-25,34,False
2014-07-26,20,False
2014-07-27,20,False
2014-07-28,35,False
2014-07-29,30,False
2014-07-30,22,False
2014-07-31,17,False
2014-08-01,20,False
2014-08-02,13,False
2014-08-03,20,False
2014-08-04,27,False
2014-08-05,16,False
2014-08-06,38,False
2014-08-07,27,False
2014-08-08,23,False
2014-08-09,7,False
2014-08-10,19,False
2014-08-11,21,False
2014-08-12,21,False
2014-08-13,24,False
2014-08-14,27,False
2014-08-15,26,False
2014-08-16,16,False
2014-08-17,13,False
2014-08-18,16,False
2014-08-19,27,False
2014-08-20,29,False
2014-08-21,27,False
2014-08-22,19,False
2014-08-23,6,False
2014-08-24,0,False
2014-08-25,10,False
2014-08-26,29,False
2014-08-27,23,False
2014-08-28,35,False
2014-08-29,14,False
2014-08-30,13,False
2014-08-31,6,False
2014-09-01,5,False
2014-09-02,15,False
2014-09-03,30,False
2014-09-04,26,False
2014-09-05,19,False
2014-09-06,28,False
2014-09-07,21,False
2014-09-08,23,False
2014-09-09,12,False
2014-09-10,20,False
2014-09-11,18,False
2014-09-12,26,False
2014-09-13,6,False
2014-09-14,9,False
2014-09-15,28,False
2014-09-16,25,False
2014-09-17,13,False
2014-09-18,18,False
2014-09-19,21,False
2014-09-20,9,False
2014-09-21,12,False
2014-09-22,30,False
2014-09-23,20,False
2014-09-24,25,False
2014-09-25,26,False
2014-09-26,13,False
2014-09-27,12,False
2014-09-28,9,False
2014-09-29,40,False
2014-09-30,23,False
2014-10-01,13,False
2014-10-02,18,False
2014-10-03,30,False
2014-10-04,6,False
2014-10-05,12,False
2014-10-06,27,False
2014-10-07,20,False
2014-10-08,12,False
