date,Intuitive Surgical,isPartial
2016-05-04,63,False
2016-05-05,46,False
2016-05-06,37,False
2016-05-07,11,False
2016-05-08,10,False
2016-05-09,27,False
2016-05-10,70,False
2016-05-11,78,False
2016-05-12,35,False
2016-05-13,28,False
2016-05-14,31,False
2016-05-15,20,False
2016-05-16,0,False
2016-05-17,61,False
2016-05-18,53,False
2016-05-19,62,False
2016-05-20,65,False
2016-05-21,10,False
2016-05-22,10,False
2016-05-23,44,False
2016-05-24,18,False
2016-05-25,36,False
2016-05-26,37,False
2016-05-27,29,False
2016-05-28,42,False
2016-05-29,10,False
2016-05-30,46,False
2016-05-31,18,False
2016-06-01,63,False
2016-06-02,36,False
2016-06-03,28,False
2016-06-04,21,False
2016-06-05,10,False
2016-06-06,44,False
2016-06-07,27,False
2016-06-08,36,False
2016-06-09,37,False
2016-06-10,56,False
2016-06-11,42,False
2016-06-12,21,False
2016-06-13,36,False
2016-06-14,44,False
2016-06-15,36,False
2016-06-16,18,False
2016-06-17,38,False
2016-06-18,11,False
2016-06-19,0,False
2016-06-20,9,False
2016-06-21,27,False
2016-06-22,36,False
2016-06-23,55,False
2016-06-24,19,False
2016-06-25,21,False
2016-06-26,11,False
2016-06-27,9,False
2016-06-28,36,False
2016-06-29,46,False
2016-06-30,37,False
2016-07-01,10,False
2016-07-02,11,False
2016-07-03,11,False
2016-07-04,10,False
2016-07-05,29,False
2016-07-06,58,False
2016-07-07,20,False
2016-07-08,20,False
2016-07-09,33,False
2016-07-10,11,False
2016-07-11,66,False
2016-07-12,56,False
2016-07-13,38,False
2016-07-14,0,False
2016-07-15,58,False
2016-07-16,44,False
2016-07-17,22,False
2016-07-18,29,False
2016-07-19,57,False
2016-07-20,96,False
2016-07-21,39,False
2016-07-22,20,False
2016-07-23,11,False
2016-07-24,0,False
2016-07-25,19,False
2016-07-26,29,False
2016-07-27,57,False
2016-07-28,47,False
2016-07-29,30,False
2016-07-30,11,False
2016-07-31,11,False
2016-08-01,38,False
2016-08-02,47,False
2016-08-03,38,False
2016-08-04,29,False
2016-08-05,31,False
2016-08-06,0,False
2016-08-07,11,False
2016-08-08,29,False
2016-08-09,29,False
2016-08-10,39,False
2016-08-11,0,False
2016-08-12,21,False
2016-08-13,0,False
2016-08-14,12,False
2016-08-15,41,False
2016-08-16,30,False
2016-08-17,40,False
2016-08-18,10,False
2016-08-19,21,False
2016-08-20,23,False
2016-08-21,12,False
2016-08-22,49,False
2016-08-23,30,False
2016-08-24,48,False
2016-08-25,38,False
2016-08-26,20,False
2016-08-27,11,False
2016-08-28,11,False
2016-08-29,46,False
2016-08-30,37,False
2016-08-31,28,False
2016-09-01,19,False
2016-09-02,77,False
2016-09-03,22,False
2016-09-04,0,False
2016-09-05,9,False
2016-09-06,27,False
2016-09-07,19,False
2016-09-08,57,False
2016-09-09,39,False
2016-09-10,22,False
2016-09-11,32,False
2016-09-12,85,False
2016-09-13,37,False
2016-09-14,37,False
2016-09-15,28,False
2016-09-16,67,False
2016-09-17,10,False
2016-09-18,21,False
2016-09-19,36,False
2016-09-20,63,False
2016-09-21,36,False
2016-09-22,47,False
2016-09-23,86,False
2016-09-24,32,False
2016-09-25,53,False
2016-09-26,36,False
2016-09-27,45,False
2016-09-28,27,False
2016-09-29,64,False
2016-09-30,48,False
2016-10-01,21,False
2016-10-02,10,False
2016-10-03,27,False
2016-10-04,45,False
2016-10-05,54,False
2016-10-06,36,False
2016-10-07,19,False
2016-10-08,10,False
2016-10-09,41,False
2016-10-10,18,False
2016-10-11,63,False
2016-10-12,37,False
2016-10-13,54,False
2016-10-14,19,False
2016-10-15,10,False
2016-10-16,51,False
2016-10-17,27,False
2016-10-18,89,False
2016-10-19,80,False
2016-10-20,54,False
2016-10-21,38,False
2016-10-22,11,False
2016-10-23,31,False
2016-10-24,54,False
2016-10-25,53,False
2016-10-26,53,False
2016-10-27,64,False
2016-10-28,38,False
2016-10-29,11,False
2016-10-30,10,False
2016-10-31,55,False
2016-11-01,56,False
2016-11-02,36,False
2016-11-03,45,False
2016-11-04,47,False
2016-11-05,10,False
2016-11-06,50,False
2016-11-07,61,False
2016-11-08,35,False
2016-11-09,24,False
2016-11-10,81,False
2016-11-11,28,False
2016-11-12,31,False
2016-11-13,10,False
2016-11-14,71,False
2016-11-15,71,False
2016-11-16,45,False
2016-11-17,62,False
2016-11-18,47,False
2016-11-19,31,False
2016-11-20,20,False
2016-11-21,61,False
2016-11-22,62,False
2016-11-23,27,False
2016-11-24,18,False
2016-11-25,18,False
2016-11-26,10,False
2016-11-27,10,False
2016-11-28,34,False
2016-11-29,51,False
2016-11-30,34,False
2016-12-01,44,False
2016-12-02,9,False
2016-12-03,29,False
2016-12-04,28,False
2016-12-05,31,False
2016-12-06,42,False
2016-12-07,59,False
2016-12-08,44,False
2016-12-09,27,False
2016-12-10,0,False
2016-12-11,29,False
2016-12-12,42,False
2016-12-13,25,False
2016-12-14,26,False
2016-12-15,53,False
2016-12-16,28,False
2016-12-17,0,False
2016-12-18,10,False
2016-12-19,61,False
2016-12-20,63,False
2016-12-21,37,False
2016-12-22,37,False
2016-12-23,19,False
2016-12-24,11,False
2016-12-25,11,False
2016-12-26,48,False
2016-12-27,18,False
2016-12-28,18,False
2016-12-29,28,False
2016-12-30,39,False
2016-12-31,11,False
2017-01-01,33,False
2017-01-02,37,False
2017-01-03,52,False
2017-01-04,86,False
2017-01-05,27,False
2017-01-06,63,False
2017-01-07,29,False
2017-01-08,29,False
2017-01-09,25,False
2017-01-10,100,False
2017-01-11,74,False
2017-01-12,43,False
2017-01-13,52,False
2017-01-14,0,False
2017-01-15,28,False
2017-01-16,42,False
2017-01-17,33,False
2017-01-18,65,False
2017-01-19,25,False
