date,Intuitive Surgical,isPartial
2010-08-24,86,False
2010-08-25,25,False
2010-08-26,63,False
2010-08-27,13,False
2010-08-28,49,False
2010-08-29,32,False
2010-08-30,73,False
2010-08-31,48,False
2010-09-01,25,False
2010-09-02,74,False
2010-09-03,13,False
2010-09-04,0,False
2010-09-05,0,False
2010-09-06,13,False
2010-09-07,48,False
2010-09-08,12,False
2010-09-09,12,False
2010-09-10,0,False
2010-09-11,16,False
2010-09-12,0,False
2010-09-13,12,False
2010-09-14,12,False
2010-09-15,12,False
2010-09-16,12,False
2010-09-17,13,False
2010-09-18,47,False
2010-09-19,0,False
2010-09-20,0,False
2010-09-21,24,False
2010-09-22,0,False
2010-09-23,12,False
2010-09-24,38,False
2010-09-25,15,False
2010-09-26,15,False
2010-09-27,46,False
2010-09-28,23,False
2010-09-29,35,False
2010-09-30,47,False
2010-10-01,12,False
2010-10-02,15,False
2010-10-03,15,False
2010-10-04,34,False
2010-10-05,12,False
2010-10-06,59,False
2010-10-07,25,False
2010-10-08,38,False
2010-10-09,61,False
2010-10-10,15,False
2010-10-11,24,False
2010-10-12,36,False
2010-10-13,12,False
2010-10-14,24,False
2010-10-15,49,False
2010-10-16,15,False
2010-10-17,15,False
2010-10-18,34,False
2010-10-19,23,False
2010-10-20,92,False
2010-10-21,70,False
2010-10-22,37,False
2010-10-23,0,False
2010-10-24,29,False
2010-10-25,57,False
2010-10-26,0,False
2010-10-27,23,False
2010-10-28,12,False
2010-10-29,12,False
2010-10-30,0,False
2010-10-31,29,False
2010-11-01,83,False
2010-11-02,45,False
2010-11-03,22,False
2010-11-04,33,False
2010-11-05,48,False
2010-11-06,0,False
2010-11-07,14,False
2010-11-08,0,False
2010-11-09,44,False
2010-11-10,56,False
2010-11-11,46,False
2010-11-12,12,False
2010-11-13,0,False
2010-11-14,28,False
2010-11-15,45,False
2010-11-16,79,False
2010-11-17,11,False
2010-11-18,45,False
2010-11-19,48,False
2010-11-20,28,False
2010-11-21,27,False
2010-11-22,11,False
2010-11-23,22,False
2010-11-24,45,False
2010-11-25,36,False
2010-11-26,0,False
2010-11-27,0,False
2010-11-28,28,False
2010-11-29,54,False
2010-11-30,54,False
2010-12-01,11,False
2010-12-02,33,False
2010-12-03,47,False
2010-12-04,0,False
2010-12-05,27,False
2010-12-06,78,False
2010-12-07,66,False
2010-12-08,46,False
2010-12-09,11,False
2010-12-10,0,False
2010-12-11,0,False
2010-12-12,27,False
2010-12-13,22,False
2010-12-14,34,False
2010-12-15,34,False
2010-12-16,12,False
2010-12-17,36,False
2010-12-18,14,False
2010-12-19,28,False
2010-12-20,46,False
2010-12-21,46,False
2010-12-22,24,False
2010-12-23,13,False
2010-12-24,15,False
2010-12-25,35,False
2010-12-26,16,False
2010-12-27,38,False
2010-12-28,25,False
2010-12-29,12,False
2010-12-30,13,False
2010-12-31,15,False
2011-01-01,16,False
2011-01-02,14,False
2011-01-03,11,False
2011-01-04,22,False
2011-01-05,0,False
2011-01-06,68,False
2011-01-07,46,False
2011-01-08,41,False
2011-01-09,53,False
2011-01-10,32,False
2011-01-11,63,False
2011-01-12,53,False
2011-01-13,11,False
2011-01-14,22,False
2011-01-15,13,False
2011-01-16,52,False
2011-01-17,31,False
2011-01-18,10,False
2011-01-19,63,False
2011-01-20,21,False
2011-01-21,55,False
2011-01-22,0,False
2011-01-23,26,False
2011-01-24,41,False
2011-01-25,21,False
2011-01-26,31,False
2011-01-27,53,False
2011-01-28,0,False
2011-01-29,13,False
2011-01-30,12,False
2011-01-31,29,False
2011-02-01,10,False
2011-02-02,40,False
2011-02-03,21,False
2011-02-04,43,False
2011-02-05,38,False
2011-02-06,25,False
2011-02-07,61,False
2011-02-08,31,False
2011-02-09,41,False
2011-02-10,41,False
2011-02-11,33,False
2011-02-12,0,False
2011-02-13,13,False
2011-02-14,0,False
2011-02-15,29,False
2011-02-16,51,False
2011-02-17,10,False
2011-02-18,22,False
2011-02-19,25,False
2011-02-20,37,False
2011-02-21,41,False
2011-02-22,20,False
2011-02-23,31,False
2011-02-24,20,False
2011-02-25,32,False
2011-02-26,0,False
2011-02-27,0,False
2011-02-28,70,False
2011-03-01,30,False
2011-03-02,41,False
2011-03-03,94,False
2011-03-04,32,False
2011-03-05,38,False
2011-03-06,38,False
2011-03-07,21,False
2011-03-08,42,False
2011-03-09,41,False
2011-03-10,20,False
2011-03-11,21,False
2011-03-12,26,False
2011-03-13,25,False
2011-03-14,21,False
2011-03-15,21,False
2011-03-16,100,False
2011-03-17,10,False
2011-03-18,11,False
2011-03-19,25,False
2011-03-20,25,False
2011-03-21,20,False
2011-03-22,40,False
2011-03-23,30,False
2011-03-24,52,False
2011-03-25,32,False
2011-03-26,13,False
2011-03-27,12,False
2011-03-28,30,False
2011-03-29,50,False
2011-03-30,20,False
2011-03-31,41,False
2011-04-01,64,False
2011-04-02,39,False
2011-04-03,25,False
2011-04-04,30,False
2011-04-05,20,False
2011-04-06,10,False
2011-04-07,10,False
2011-04-08,0,False
2011-04-09,39,False
2011-04-10,0,False
2011-04-11,40,False
2011-04-12,50,False
2011-04-13,60,False
2011-04-14,21,False
2011-04-15,32,False
2011-04-16,51,False
2011-04-17,0,False
2011-04-18,41,False
2011-04-19,61,False
2011-04-20,53,False
2011-04-21,34,False
2011-04-22,12,False
2011-04-23,28,False
2011-04-24,0,False
2011-04-25,22,False
2011-04-26,50,False
2011-04-27,10,False
2011-04-28,20,False
2011-04-29,11,False
2011-04-30,13,False
2011-05-01,0,False
2011-05-02,10,False
2011-05-03,30,False
2011-05-04,30,False
2011-05-05,52,False
2011-05-06,0,False
2011-05-07,0,False
2011-05-08,0,False
2011-05-09,40,False
2011-05-10,10,False
2011-05-11,50,False
