date,Intuitive Surgical,isPartial
2011-09-07,33,False
2011-09-08,51,False
2011-09-09,17,False
2011-09-10,0,False
2011-09-11,30,False
2011-09-12,8,False
2011-09-13,0,False
2011-09-14,16,False
2011-09-15,42,False
2011-09-16,17,False
2011-09-17,10,False
2011-09-18,10,False
2011-09-19,41,False
2011-09-20,49,False
2011-09-21,8,False
2011-09-22,33,False
2011-09-23,69,False
2011-09-24,0,False
2011-09-25,10,False
2011-09-26,16,False
2011-09-27,56,False
2011-09-28,33,False
2011-09-29,33,False
2011-09-30,70,False
2011-10-01,21,False
2011-10-02,30,False
2011-10-03,25,False
2011-10-04,40,False
2011-10-05,16,False
2011-10-06,49,False
2011-10-07,51,False
2011-10-08,0,False
2011-10-09,39,False
2011-10-10,0,False
2011-10-11,30,False
2011-10-12,24,False
2011-10-13,16,False
2011-10-14,17,False
2011-10-15,20,False
2011-10-16,20,False
2011-10-17,32,False
2011-10-18,32,False
2011-10-19,88,False
2011-10-20,16,False
2011-10-21,17,False
2011-10-22,10,False
2011-10-23,9,False
2011-10-24,63,False
2011-10-25,23,False
2011-10-26,32,False
2011-10-27,73,False
2011-10-28,34,False
2011-10-29,10,False
2011-10-30,29,False
2011-10-31,16,False
2011-11-01,17,False
2011-11-02,40,False
2011-11-03,32,False
2011-11-04,49,False
2011-11-05,10,False
2011-11-06,19,False
2011-11-07,8,False
2011-11-08,23,False
2011-11-09,40,False
2011-11-10,63,False
2011-11-11,17,False
2011-11-12,10,False
2011-11-13,10,False
2011-11-14,54,False
2011-11-15,8,False
2011-11-16,54,False
2011-11-17,31,False
2011-11-18,33,False
2011-11-19,28,False
2011-11-20,19,False
2011-11-21,23,False
2011-11-22,15,False
2011-11-23,16,False
2011-11-24,33,False
2011-11-25,9,False
2011-11-26,19,False
2011-11-27,28,False
2011-11-28,53,False
2011-11-29,54,False
2011-11-30,31,False
2011-12-01,24,False
2011-12-02,49,False
2011-12-03,29,False
2011-12-04,37,False
2011-12-05,23,False
2011-12-06,38,False
2011-12-07,16,False
2011-12-08,48,False
2011-12-09,16,False
2011-12-10,9,False
2011-12-11,0,False
2011-12-12,46,False
2011-12-13,47,False
2011-12-14,23,False
2011-12-15,24,False
2011-12-16,33,False
2011-12-17,19,False
2011-12-18,10,False
2011-12-19,32,False
2011-12-20,24,False
2011-12-21,16,False
2011-12-22,50,False
2011-12-23,9,False
2011-12-24,0,False
2011-12-25,11,False
2011-12-26,9,False
2011-12-27,42,False
2011-12-28,17,False
2011-12-29,68,False
2011-12-30,18,False
2011-12-31,10,False
2012-01-01,11,False
2012-01-02,17,False
2012-01-03,70,False
2012-01-04,54,False
2012-01-05,8,False
2012-01-06,24,False
2012-01-07,27,False
2012-01-08,0,False
2012-01-09,45,False
2012-01-10,22,False
2012-01-11,60,False
2012-01-12,7,False
2012-01-13,15,False
2012-01-14,9,False
2012-01-15,9,False
2012-01-16,15,False
2012-01-17,50,False
2012-01-18,73,False
2012-01-19,59,False
2012-01-20,69,False
2012-01-21,0,False
2012-01-22,18,False
2012-01-23,36,False
2012-01-24,22,False
2012-01-25,29,False
2012-01-26,7,False
