date,Costco,isPartial
2014-12-01,75,False
2014-12-02,66,False
2014-12-03,60,False
2014-12-04,59,False
2014-12-05,61,False
2014-12-06,78,False
2014-12-07,80,False
2014-12-08,66,False
2014-12-09,62,False
2014-12-10,59,False
2014-12-11,59,False
2014-12-12,63,False
2014-12-13,76,False
2014-12-14,80,False
2014-12-15,64,False
2014-12-16,66,False
2014-12-17,61,False
2014-12-18,63,False
2014-12-19,68,False
2014-12-20,83,False
2014-12-21,86,False
2014-12-22,76,False
2014-12-23,87,False
2014-12-24,100,False
2014-12-25,48,False
2014-12-26,76,False
2014-12-27,72,False
2014-12-28,73,False
2014-12-29,64,False
2014-12-30,66,False
2014-12-31,87,False
2015-01-01,78,False
2015-01-02,69,False
2015-01-03,72,False
2015-01-04,71,False
2015-01-05,56,False
2015-01-06,52,False
2015-01-07,48,False
2015-01-08,47,False
2015-01-09,47,False
2015-01-10,62,False
2015-01-11,65,False
2015-01-12,50,False
2015-01-13,45,False
2015-01-14,44,False
2015-01-15,45,False
2015-01-16,46,False
2015-01-17,62,False
2015-01-18,64,False
2015-01-19,58,False
2015-01-20,45,False
2015-01-21,47,False
2015-01-22,43,False
2015-01-23,46,False
2015-01-24,61,False
2015-01-25,65,False
2015-01-26,46,False
2015-01-27,42,False
2015-01-28,42,False
2015-01-29,43,False
2015-01-30,49,False
2015-01-31,66,False
2015-02-01,60,False
2015-02-02,41,False
2015-02-03,45,False
2015-02-04,44,False
2015-02-05,44,False
2015-02-06,44,False
2015-02-07,57,False
2015-02-08,61,False
2015-02-09,45,False
2015-02-10,43,False
2015-02-11,42,False
2015-02-12,47,False
2015-02-13,53,False
2015-02-14,60,False
2015-02-15,64,False
2015-02-16,61,False
2015-02-17,46,False
2015-02-18,45,False
2015-02-19,43,False
2015-02-20,48,False
2015-02-21,56,False
2015-02-22,62,False
2015-02-23,45,False
2015-02-24,43,False
2015-02-25,42,False
2015-02-26,43,False
2015-02-27,47,False
2015-02-28,60,False
2015-03-01,64,False
2015-03-02,51,False
2015-03-03,54,False
2015-03-04,47,False
2015-03-05,46,False
2015-03-06,48,False
2015-03-07,62,False
2015-03-08,64,False
2015-03-09,47,False
2015-03-10,44,False
2015-03-11,44,False
2015-03-12,43,False
2015-03-13,44,False
2015-03-14,61,False
2015-03-15,61,False
2015-03-16,47,False
2015-03-17,47,False
2015-03-18,43,False
2015-03-19,44,False
2015-03-20,44,False
2015-03-21,57,False
2015-03-22,61,False
2015-03-23,46,False
2015-03-24,45,False
2015-03-25,41,False
2015-03-26,40,False
2015-03-27,49,False
2015-03-28,61,False
2015-03-29,63,False
2015-03-30,49,False
2015-03-31,47,False
2015-04-01,48,False
2015-04-02,50,False
2015-04-03,64,False
2015-04-04,71,False
2015-04-05,75,False
2015-04-06,56,False
2015-04-07,49,False
2015-04-08,45,False
2015-04-09,46,False
2015-04-10,50,False
2015-04-11,64,False
2015-04-12,64,False
2015-04-13,47,False
2015-04-14,46,False
2015-04-15,48,False
2015-04-16,46,False
2015-04-17,49,False
2015-04-18,63,False
2015-04-19,65,False
2015-04-20,49,False
2015-04-21,49,False
2015-04-22,47,False
2015-04-23,45,False
2015-04-24,49,False
2015-04-25,63,False
2015-04-26,67,False
2015-04-27,49,False
2015-04-28,48,False
2015-04-29,47,False
2015-04-30,48,False
