date,Costco,isPartial
2018-02-13,55,False
2018-02-14,48,False
2018-02-15,46,False
2018-02-16,53,False
2018-02-17,69,False
2018-02-18,82,False
2018-02-19,74,False
2018-02-20,53,False
2018-02-21,51,False
2018-02-22,53,False
2018-02-23,55,False
2018-02-24,72,False
2018-02-25,73,False
2018-02-26,55,False
2018-02-27,50,False
2018-02-28,50,False
2018-03-01,52,False
2018-03-02,57,False
2018-03-03,75,False
2018-03-04,80,False
2018-03-05,56,False
2018-03-06,53,False
2018-03-07,53,False
2018-03-08,54,False
2018-03-09,58,False
2018-03-10,75,False
2018-03-11,77,False
2018-03-12,56,False
2018-03-13,54,False
2018-03-14,51,False
2018-03-15,52,False
2018-03-16,55,False
2018-03-17,71,False
2018-03-18,72,False
2018-03-19,56,False
2018-03-20,52,False
2018-03-21,53,False
2018-03-22,52,False
2018-03-23,55,False
2018-03-24,73,False
2018-03-25,77,False
2018-03-26,56,False
2018-03-27,55,False
2018-03-28,56,False
2018-03-29,60,False
2018-03-30,76,False
2018-03-31,84,False
2018-04-01,90,False
2018-04-02,68,False
2018-04-03,55,False
2018-04-04,55,False
2018-04-05,56,False
2018-04-06,58,False
2018-04-07,77,False
2018-04-08,80,False
2018-04-09,59,False
2018-04-10,54,False
2018-04-11,53,False
2018-04-12,51,False
2018-04-13,57,False
2018-04-14,73,False
2018-04-15,81,False
2018-04-16,60,False
2018-04-17,53,False
2018-04-18,55,False
2018-04-19,57,False
2018-04-20,62,False
2018-04-21,78,False
2018-04-22,81,False
2018-04-23,58,False
2018-04-24,55,False
2018-04-25,56,False
2018-04-26,53,False
2018-04-27,57,False
2018-04-28,76,False
2018-04-29,84,False
2018-04-30,63,False
2018-05-01,59,False
2018-05-02,56,False
2018-05-03,57,False
2018-05-04,61,False
2018-05-05,75,False
2018-05-06,83,False
2018-05-07,64,False
2018-05-08,57,False
2018-05-09,57,False
2018-05-10,59,False
2018-05-11,61,False
2018-05-12,78,False
2018-05-13,78,False
2018-05-14,58,False
2018-05-15,57,False
2018-05-16,59,False
2018-05-17,58,False
2018-05-18,62,False
2018-05-19,74,False
2018-05-20,84,False
2018-05-21,67,False
2018-05-22,58,False
2018-05-23,59,False
2018-05-24,58,False
2018-05-25,63,False
2018-05-26,81,False
2018-05-27,90,False
2018-05-28,100,False
2018-05-29,63,False
2018-05-30,66,False
2018-05-31,65,False
2018-06-01,67,False
2018-06-02,85,False
2018-06-03,87,False
2018-06-04,64,False
2018-06-05,59,False
2018-06-06,60,False
2018-06-07,61,False
2018-06-08,64,False
2018-06-09,79,False
2018-06-10,84,False
2018-06-11,64,False
2018-06-12,61,False
2018-06-13,58,False
2018-06-14,61,False
2018-06-15,67,False
2018-06-16,82,False
2018-06-17,80,False
2018-06-18,64,False
2018-06-19,59,False
2018-06-20,57,False
2018-06-21,57,False
2018-06-22,63,False
2018-06-23,76,False
2018-06-24,82,False
2018-06-25,65,False
2018-06-26,62,False
2018-06-27,62,False
2018-06-28,62,False
