date,Costco,isPartial
2016-12-28,59,False
2016-12-29,60,False
2016-12-30,68,False
2016-12-31,87,False
2017-01-01,76,False
2017-01-02,83,False
2017-01-03,54,False
2017-01-04,50,False
2017-01-05,51,False
2017-01-06,51,False
2017-01-07,62,False
2017-01-08,64,False
2017-01-09,46,False
2017-01-10,43,False
2017-01-11,42,False
2017-01-12,43,False
2017-01-13,46,False
2017-01-14,60,False
2017-01-15,63,False
2017-01-16,56,False
2017-01-17,43,False
2017-01-18,41,False
2017-01-19,41,False
2017-01-20,42,False
2017-01-21,56,False
2017-01-22,60,False
2017-01-23,44,False
2017-01-24,41,False
2017-01-25,39,False
2017-01-26,39,False
2017-01-27,42,False
2017-01-28,58,False
2017-01-29,60,False
2017-01-30,45,False
2017-01-31,43,False
2017-02-01,42,False
2017-02-02,43,False
2017-02-03,45,False
2017-02-04,60,False
2017-02-05,61,False
2017-02-06,38,False
2017-02-07,41,False
2017-02-08,41,False
2017-02-09,41,False
2017-02-10,44,False
2017-02-11,57,False
2017-02-12,59,False
2017-02-13,45,False
2017-02-14,40,False
2017-02-15,39,False
2017-02-16,41,False
2017-02-17,45,False
2017-02-18,59,False
2017-02-19,64,False
2017-02-20,60,False
2017-02-21,43,False
2017-02-22,41,False
2017-02-23,40,False
2017-02-24,44,False
2017-02-25,58,False
2017-02-26,63,False
2017-02-27,45,False
2017-02-28,43,False
2017-03-01,41,False
2017-03-02,42,False
2017-03-03,48,False
2017-03-04,62,False
2017-03-05,64,False
2017-03-06,47,False
2017-03-07,42,False
2017-03-08,41,False
2017-03-09,41,False
2017-03-10,44,False
2017-03-11,60,False
2017-03-12,63,False
2017-03-13,47,False
2017-03-14,42,False
2017-03-15,42,False
2017-03-16,43,False
2017-03-17,46,False
2017-03-18,59,False
2017-03-19,66,False
2017-03-20,48,False
2017-03-21,44,False
2017-03-22,42,False
2017-03-23,43,False
2017-03-24,47,False
2017-03-25,62,False
2017-03-26,68,False
2017-03-27,47,False
2017-03-28,45,False
2017-03-29,44,False
2017-03-30,45,False
2017-03-31,48,False
2017-04-01,62,False
2017-04-02,67,False
2017-04-03,48,False
2017-04-04,45,False
2017-04-05,44,False
2017-04-06,45,False
2017-04-07,47,False
2017-04-08,63,False
2017-04-09,66,False
2017-04-10,49,False
2017-04-11,46,False
2017-04-12,48,False
2017-04-13,50,False
2017-04-14,64,False
2017-04-15,69,False
2017-04-16,76,False
2017-04-17,58,False
2017-04-18,46,False
2017-04-19,45,False
2017-04-20,45,False
2017-04-21,49,False
2017-04-22,65,False
2017-04-23,64,False
2017-04-24,49,False
2017-04-25,47,False
2017-04-26,48,False
2017-04-27,47,False
2017-04-28,50,False
2017-04-29,67,False
2017-04-30,72,False
2017-05-01,57,False
2017-05-02,49,False
2017-05-03,48,False
2017-05-04,48,False
2017-05-05,49,False
2017-05-06,63,False
2017-05-07,66,False
2017-05-08,49,False
2017-05-09,48,False
2017-05-10,47,False
2017-05-11,47,False
2017-05-12,50,False
2017-05-13,66,False
2017-05-14,66,False
2017-05-15,49,False
2017-05-16,48,False
2017-05-17,46,False
2017-05-18,45,False
2017-05-19,52,False
2017-05-20,66,False
2017-05-21,74,False
2017-05-22,55,False
2017-05-23,49,False
2017-05-24,50,False
2017-05-25,50,False
2017-05-26,56,False
2017-05-27,70,False
2017-05-28,78,False
2017-05-29,80,False
