date,Costco,isPartial
2012-01-26,60,False
2012-01-27,59,False
2012-01-28,82,False
2012-01-29,86,False
2012-01-30,60,False
2012-01-31,59,False
2012-02-01,55,False
2012-02-02,58,False
2012-02-03,58,False
2012-02-04,80,False
2012-02-05,78,False
2012-02-06,56,False
2012-02-07,59,False
2012-02-08,54,False
2012-02-09,56,False
2012-02-10,59,False
2012-02-11,77,False
2012-02-12,77,False
2012-02-13,57,False
2012-02-14,56,False
2012-02-15,52,False
2012-02-16,54,False
2012-02-17,59,False
2012-02-18,81,False
2012-02-19,86,False
2012-02-20,78,False
2012-02-21,62,False
2012-02-22,54,False
2012-02-23,56,False
2012-02-24,55,False
2012-02-25,78,False
2012-02-26,83,False
2012-02-27,60,False
2012-02-28,58,False
2012-02-29,56,False
2012-03-01,57,False
2012-03-02,62,False
2012-03-03,82,False
2012-03-04,82,False
2012-03-05,61,False
2012-03-06,59,False
2012-03-07,54,False
2012-03-08,57,False
2012-03-09,62,False
2012-03-10,79,False
2012-03-11,82,False
2012-03-12,58,False
2012-03-13,55,False
2012-03-14,56,False
2012-03-15,56,False
2012-03-16,58,False
2012-03-17,75,False
2012-03-18,76,False
2012-03-19,57,False
2012-03-20,57,False
2012-03-21,56,False
2012-03-22,57,False
2012-03-23,57,False
2012-03-24,75,False
2012-03-25,82,False
2012-03-26,60,False
2012-03-27,56,False
2012-03-28,58,False
2012-03-29,54,False
2012-03-30,57,False
2012-03-31,77,False
2012-04-01,84,False
2012-04-02,61,False
2012-04-03,59,False
2012-04-04,58,False
2012-04-05,64,False
2012-04-06,81,False
2012-04-07,89,False
2012-04-08,88,False
2012-04-09,67,False
2012-04-10,55,False
2012-04-11,56,False
2012-04-12,58,False
2012-04-13,60,False
2012-04-14,76,False
2012-04-15,77,False
2012-04-16,61,False
2012-04-17,58,False
2012-04-18,59,False
2012-04-19,56,False
2012-04-20,59,False
2012-04-21,77,False
2012-04-22,76,False
2012-04-23,60,False
2012-04-24,57,False
2012-04-25,58,False
2012-04-26,61,False
2012-04-27,68,False
2012-04-28,86,False
2012-04-29,92,False
2012-04-30,69,False
2012-05-01,69,False
2012-05-02,65,False
2012-05-03,63,False
2012-05-04,67,False
2012-05-05,82,False
2012-05-06,84,False
2012-05-07,67,False
2012-05-08,66,False
2012-05-09,63,False
2012-05-10,63,False
2012-05-11,67,False
2012-05-12,81,False
2012-05-13,79,False
2012-05-14,60,False
2012-05-15,60,False
2012-05-16,60,False
2012-05-17,63,False
2012-05-18,61,False
2012-05-19,79,False
2012-05-20,82,False
2012-05-21,66,False
2012-05-22,60,False
2012-05-23,63,False
2012-05-24,63,False
2012-05-25,70,False
2012-05-26,79,False
2012-05-27,95,False
2012-05-28,94,False
2012-05-29,65,False
2012-05-30,66,False
2012-05-31,64,False
2012-06-01,65,False
2012-06-02,89,False
2012-06-03,90,False
2012-06-04,66,False
2012-06-05,66,False
2012-06-06,62,False
2012-06-07,63,False
2012-06-08,67,False
2012-06-09,81,False
2012-06-10,86,False
2012-06-11,64,False
2012-06-12,65,False
2012-06-13,63,False
2012-06-14,67,False
2012-06-15,68,False
2012-06-16,87,False
2012-06-17,83,False
2012-06-18,65,False
2012-06-19,63,False
2012-06-20,63,False
2012-06-21,65,False
2012-06-22,65,False
2012-06-23,80,False
2012-06-24,85,False
2012-06-25,66,False
2012-06-26,62,False
2012-06-27,62,False
2012-06-28,63,False
2012-06-29,72,False
2012-06-30,94,False
2012-07-01,97,False
2012-07-02,74,False
2012-07-03,81,False
2012-07-04,92,False
2012-07-05,64,False
2012-07-06,74,False
2012-07-07,96,False
2012-07-08,90,False
2012-07-09,71,False
2012-07-10,68,False
2012-07-11,62,False
2012-07-12,68,False
2012-07-13,67,False
2012-07-14,87,False
2012-07-15,91,False
2012-07-16,68,False
2012-07-17,69,False
2012-07-18,64,False
2012-07-19,65,False
2012-07-20,68,False
2012-07-21,82,False
2012-07-22,91,False
2012-07-23,67,False
2012-07-24,67,False
2012-07-25,65,False
2012-07-26,66,False
2012-07-27,65,False
2012-07-28,80,False
2012-07-29,89,False
2012-07-30,65,False
2012-07-31,65,False
2012-08-01,68,False
2012-08-02,63,False
2012-08-03,71,False
2012-08-04,85,False
2012-08-05,90,False
2012-08-06,70,False
2012-08-07,69,False
2012-08-08,68,False
2012-08-09,67,False
2012-08-10,72,False
2012-08-11,84,False
2012-08-12,89,False
2012-08-13,71,False
2012-08-14,71,False
2012-08-15,76,False
2012-08-16,68,False
2012-08-17,73,False
2012-08-18,90,False
2012-08-19,96,False
2012-08-20,72,False
2012-08-21,69,False
2012-08-22,67,False
2012-08-23,66,False
2012-08-24,70,False
2012-08-25,85,False
2012-08-26,89,False
2012-08-27,69,False
2012-08-28,66,False
2012-08-29,69,False
2012-08-30,68,False
2012-08-31,72,False
2012-09-01,89,False
2012-09-02,99,False
2012-09-03,100,False
2012-09-04,67,False
2012-09-05,65,False
2012-09-06,72,False
2012-09-07,70,False
2012-09-08,91,False
2012-09-09,91,False
2012-09-10,64,False
2012-09-11,64,False
2012-09-12,60,False
2012-09-13,61,False
2012-09-14,63,False
2012-09-15,82,False
2012-09-16,93,False
2012-09-17,70,False
2012-09-18,66,False
2012-09-19,61,False
2012-09-20,59,False
2012-09-21,65,False
2012-09-22,82,False
2012-09-23,83,False
2012-09-24,64,False
2012-09-25,59,False
2012-09-26,62,False
2012-09-27,60,False
2012-09-28,64,False
2012-09-29,80,False
2012-09-30,84,False
2012-10-01,66,False
2012-10-02,67,False
2012-10-03,65,False
2012-10-04,59,False
2012-10-05,67,False
2012-10-06,87,False
2012-10-07,91,False
2012-10-08,71,False
2012-10-09,64,False
2012-10-10,64,False
2012-10-11,64,False
2012-10-12,66,False
