date,Costco,isPartial
2017-05-29,71,False
2017-05-30,46,False
2017-05-31,45,False
2017-06-01,46,False
2017-06-02,47,False
2017-06-03,58,False
2017-06-04,62,False
2017-06-05,45,False
2017-06-06,44,False
2017-06-07,42,False
2017-06-08,42,False
2017-06-09,44,False
2017-06-10,58,False
2017-06-11,60,False
2017-06-12,46,False
2017-06-13,43,False
2017-06-14,43,False
2017-06-15,43,False
2017-06-16,49,False
2017-06-17,63,False
2017-06-18,62,False
2017-06-19,49,False
2017-06-20,47,False
2017-06-21,47,False
2017-06-22,53,False
2017-06-23,53,False
2017-06-24,62,False
2017-06-25,65,False
2017-06-26,50,False
2017-06-27,47,False
2017-06-28,45,False
2017-06-29,46,False
2017-06-30,52,False
2017-07-01,63,False
2017-07-02,68,False
2017-07-03,63,False
2017-07-04,63,False
2017-07-05,46,False
2017-07-06,48,False
2017-07-07,51,False
2017-07-08,62,False
2017-07-09,66,False
2017-07-10,48,False
2017-07-11,48,False
2017-07-12,45,False
2017-07-13,45,False
2017-07-14,47,False
2017-07-15,60,False
2017-07-16,61,False
2017-07-17,48,False
2017-07-18,45,False
2017-07-19,44,False
2017-07-20,46,False
2017-07-21,47,False
2017-07-22,59,False
2017-07-23,60,False
2017-07-24,48,False
2017-07-25,44,False
2017-07-26,44,False
2017-07-27,46,False
2017-07-28,49,False
2017-07-29,60,False
2017-07-30,62,False
2017-07-31,51,False
2017-08-01,49,False
2017-08-02,50,False
2017-08-03,51,False
2017-08-04,52,False
2017-08-05,63,False
2017-08-06,65,False
2017-08-07,55,False
2017-08-08,47,False
2017-08-09,47,False
2017-08-10,45,False
2017-08-11,47,False
2017-08-12,59,False
2017-08-13,61,False
2017-08-14,48,False
2017-08-15,49,False
2017-08-16,46,False
2017-08-17,44,False
2017-08-18,47,False
2017-08-19,59,False
2017-08-20,60,False
2017-08-21,44,False
2017-08-22,43,False
2017-08-23,44,False
2017-08-24,44,False
2017-08-25,48,False
2017-08-26,60,False
2017-08-27,61,False
2017-08-28,48,False
2017-08-29,47,False
2017-08-30,45,False
2017-08-31,49,False
2017-09-01,55,False
2017-09-02,68,False
2017-09-03,75,False
2017-09-04,78,False
2017-09-05,49,False
2017-09-06,46,False
2017-09-07,44,False
2017-09-08,45,False
2017-09-09,56,False
2017-09-10,56,False
2017-09-11,43,False
2017-09-12,41,False
2017-09-13,42,False
2017-09-14,42,False
2017-09-15,44,False
2017-09-16,57,False
2017-09-17,59,False
2017-09-18,44,False
2017-09-19,42,False
2017-09-20,41,False
2017-09-21,42,False
2017-09-22,45,False
2017-09-23,56,False
2017-09-24,59,False
2017-09-25,44,False
2017-09-26,42,False
2017-09-27,42,False
2017-09-28,42,False
2017-09-29,46,False
2017-09-30,58,False
2017-10-01,61,False
2017-10-02,43,False
2017-10-03,42,False
2017-10-04,42,False
2017-10-05,42,False
2017-10-06,47,False
2017-10-07,59,False
2017-10-08,62,False
2017-10-09,54,False
2017-10-10,42,False
2017-10-11,44,False
2017-10-12,43,False
2017-10-13,46,False
2017-10-14,57,False
2017-10-15,61,False
2017-10-16,45,False
2017-10-17,43,False
2017-10-18,43,False
2017-10-19,42,False
2017-10-20,45,False
2017-10-21,56,False
2017-10-22,60,False
2017-10-23,46,False
2017-10-24,43,False
2017-10-25,41,False
2017-10-26,44,False
2017-10-27,47,False
2017-10-28,58,False
2017-10-29,61,False
2017-10-30,47,False
2017-10-31,43,False
2017-11-01,44,False
2017-11-02,48,False
2017-11-03,52,False
2017-11-04,63,False
2017-11-05,69,False
2017-11-06,51,False
2017-11-07,49,False
2017-11-08,50,False
2017-11-09,50,False
2017-11-10,58,False
2017-11-11,72,False
2017-11-12,72,False
2017-11-13,59,False
2017-11-14,51,False
2017-11-15,52,False
2017-11-16,54,False
2017-11-17,62,False
2017-11-18,76,False
2017-11-19,82,False
2017-11-20,65,False
2017-11-21,67,False
2017-11-22,72,False
2017-11-23,81,False
2017-11-24,100,False
2017-11-25,85,False
2017-11-26,92,False
2017-11-27,75,False
2017-11-28,61,False
2017-11-29,52,False
2017-11-30,52,False
2017-12-01,54,False
2017-12-02,66,False
2017-12-03,71,False
2017-12-04,55,False
2017-12-05,54,False
2017-12-06,51,False
2017-12-07,54,False
2017-12-08,54,False
2017-12-09,68,False
2017-12-10,71,False
2017-12-11,57,False
2017-12-12,55,False
2017-12-13,53,False
2017-12-14,54,False
2017-12-15,59,False
2017-12-16,72,False
2017-12-17,78,False
2017-12-18,61,False
2017-12-19,61,False
2017-12-20,60,False
2017-12-21,63,False
2017-12-22,73,False
2017-12-23,90,False
2017-12-24,93,False
2017-12-25,47,False
2017-12-26,68,False
2017-12-27,61,False
2017-12-28,60,False
2017-12-29,62,False
2017-12-30,75,False
2017-12-31,87,False
2018-01-01,72,False
2018-01-02,55,False
2018-01-03,52,False
2018-01-04,50,False
2018-01-05,52,False
2018-01-06,62,False
2018-01-07,65,False
2018-01-08,47,False
2018-01-09,42,False
2018-01-10,43,False
2018-01-11,44,False
2018-01-12,48,False
2018-01-13,58,False
2018-01-14,64,False
2018-01-15,56,False
2018-01-16,42,False
2018-01-17,40,False
2018-01-18,41,False
2018-01-19,44,False
2018-01-20,56,False
2018-01-21,58,False
2018-01-22,44,False
2018-01-23,41,False
2018-01-24,41,False
2018-01-25,42,False
2018-01-26,44,False
2018-01-27,56,False
2018-01-28,61,False
2018-01-29,46,False
2018-01-30,42,False
2018-01-31,41,False
2018-02-01,42,False
2018-02-02,44,False
2018-02-03,61,False
2018-02-04,60,False
2018-02-05,42,False
2018-02-06,41,False
2018-02-07,41,False
2018-02-08,43,False
2018-02-09,42,False
2018-02-10,55,False
2018-02-11,60,False
2018-02-12,46,False
2018-02-13,42,False
