date,Costco,isPartial
2012-10-12,47,False
2012-10-13,61,False
2012-10-14,61,False
2012-10-15,50,False
2012-10-16,45,False
2012-10-17,43,False
2012-10-18,42,False
2012-10-19,48,False
2012-10-20,58,False
2012-10-21,61,False
2012-10-22,47,False
2012-10-23,44,False
2012-10-24,45,False
2012-10-25,46,False
2012-10-26,51,False
2012-10-27,61,False
2012-10-28,59,False
2012-10-29,48,False
2012-10-30,45,False
2012-10-31,46,False
2012-11-01,46,False
2012-11-02,56,False
2012-11-03,68,False
2012-11-04,71,False
2012-11-05,52,False
2012-11-06,47,False
2012-11-07,47,False
2012-11-08,49,False
2012-11-09,55,False
2012-11-10,70,False
2012-11-11,74,False
2012-11-12,65,False
2012-11-13,58,False
2012-11-14,54,False
2012-11-15,54,False
2012-11-16,60,False
2012-11-17,77,False
2012-11-18,81,False
2012-11-19,67,False
2012-11-20,70,False
2012-11-21,75,False
2012-11-22,73,False
2012-11-23,97,False
2012-11-24,91,False
2012-11-25,87,False
2012-11-26,78,False
2012-11-27,71,False
2012-11-28,65,False
2012-11-29,63,False
2012-11-30,65,False
2012-12-01,79,False
2012-12-02,81,False
2012-12-03,66,False
2012-12-04,63,False
2012-12-05,62,False
2012-12-06,61,False
2012-12-07,65,False
2012-12-08,78,False
2012-12-09,77,False
2012-12-10,64,False
2012-12-11,64,False
2012-12-12,61,False
2012-12-13,61,False
2012-12-14,60,False
2012-12-15,78,False
2012-12-16,82,False
2012-12-17,65,False
2012-12-18,68,False
2012-12-19,64,False
2012-12-20,67,False
2012-12-21,72,False
2012-12-22,91,False
2012-12-23,100,False
2012-12-24,96,False
2012-12-25,50,False
2012-12-26,69,False
2012-12-27,65,False
2012-12-28,67,False
2012-12-29,72,False
2012-12-30,79,False
2012-12-31,83,False
2013-01-01,73,False
2013-01-02,59,False
2013-01-03,58,False
2013-01-04,57,False
2013-01-05,68,False
2013-01-06,71,False
2013-01-07,53,False
2013-01-08,48,False
2013-01-09,48,False
2013-01-10,46,False
2013-01-11,48,False
2013-01-12,61,False
2013-01-13,65,False
2013-01-14,48,False
2013-01-15,48,False
2013-01-16,45,False
2013-01-17,42,False
2013-01-18,46,False
2013-01-19,59,False
2013-01-20,65,False
2013-01-21,55,False
2013-01-22,47,False
2013-01-23,45,False
2013-01-24,44,False
2013-01-25,47,False
2013-01-26,63,False
2013-01-27,65,False
2013-01-28,46,False
2013-01-29,45,False
2013-01-30,43,False
2013-01-31,44,False
2013-02-01,46,False
2013-02-02,65,False
2013-02-03,61,False
2013-02-04,43,False
2013-02-05,42,False
2013-02-06,43,False
2013-02-07,43,False
2013-02-08,44,False
2013-02-09,60,False
2013-02-10,63,False
2013-02-11,46,False
2013-02-12,47,False
2013-02-13,45,False
2013-02-14,42,False
2013-02-15,45,False
2013-02-16,59,False
2013-02-17,65,False
2013-02-18,61,False
2013-02-19,44,False
2013-02-20,42,False
2013-02-21,43,False
2013-02-22,44,False
2013-02-23,56,False
2013-02-24,62,False
2013-02-25,42,False
2013-02-26,40,False
2013-02-27,44,False
2013-02-28,43,False
2013-03-01,48,False
2013-03-02,63,False
2013-03-03,65,False
2013-03-04,49,False
2013-03-05,43,False
2013-03-06,45,False
2013-03-07,47,False
2013-03-08,46,False
2013-03-09,61,False
2013-03-10,62,False
2013-03-11,47,False
2013-03-12,45,False
2013-03-13,44,False
2013-03-14,45,False
2013-03-15,47,False
2013-03-16,60,False
2013-03-17,58,False
2013-03-18,47,False
2013-03-19,43,False
2013-03-20,45,False
2013-03-21,44,False
2013-03-22,47,False
2013-03-23,58,False
2013-03-24,61,False
2013-03-25,46,False
2013-03-26,46,False
2013-03-27,45,False
2013-03-28,48,False
2013-03-29,62,False
2013-03-30,71,False
2013-03-31,70,False
2013-04-01,53,False
2013-04-02,47,False
2013-04-03,46,False
2013-04-04,44,False
2013-04-05,48,False
2013-04-06,61,False
2013-04-07,65,False
2013-04-08,46,False
2013-04-09,43,False
2013-04-10,44,False
2013-04-11,48,False
2013-04-12,49,False
2013-04-13,62,False
2013-04-14,67,False
2013-04-15,48,False
2013-04-16,45,False
2013-04-17,43,False
2013-04-18,43,False
2013-04-19,45,False
2013-04-20,63,False
2013-04-21,65,False
2013-04-22,47,False
2013-04-23,47,False
2013-04-24,45,False
2013-04-25,48,False
2013-04-26,50,False
2013-04-27,58,False
2013-04-28,66,False
2013-04-29,49,False
2013-04-30,50,False
2013-05-01,51,False
2013-05-02,48,False
2013-05-03,51,False
2013-05-04,65,False
2013-05-05,70,False
2013-05-06,55,False
2013-05-07,50,False
2013-05-08,49,False
2013-05-09,48,False
2013-05-10,52,False
2013-05-11,65,False
2013-05-12,63,False
2013-05-13,50,False
2013-05-14,47,False
2013-05-15,46,False
2013-05-16,48,False
2013-05-17,48,False
2013-05-18,59,False
2013-05-19,65,False
2013-05-20,52,False
2013-05-21,49,False
2013-05-22,47,False
2013-05-23,45,False
2013-05-24,52,False
2013-05-25,64,False
2013-05-26,72,False
2013-05-27,69,False
2013-05-28,51,False
2013-05-29,52,False
2013-05-30,53,False
2013-05-31,56,False
2013-06-01,73,False
2013-06-02,75,False
2013-06-03,58,False
2013-06-04,54,False
2013-06-05,49,False
2013-06-06,54,False
2013-06-07,54,False
2013-06-08,67,False
2013-06-09,66,False
2013-06-10,53,False
2013-06-11,51,False
2013-06-12,52,False
2013-06-13,49,False
2013-06-14,53,False
2013-06-15,64,False
2013-06-16,65,False
2013-06-17,50,False
2013-06-18,48,False
2013-06-19,48,False
2013-06-20,47,False
2013-06-21,50,False
2013-06-22,64,False
2013-06-23,64,False
2013-06-24,49,False
2013-06-25,49,False
2013-06-26,50,False
2013-06-27,49,False
2013-06-28,55,False
2013-06-29,67,False
