date,Costco,isPartial
2013-05-26,91,False
2013-05-27,87,False
2013-05-28,61,False
2013-05-29,66,False
2013-05-30,65,False
2013-05-31,70,False
2013-06-01,88,False
2013-06-02,97,False
2013-06-03,74,False
2013-06-04,68,False
2013-06-05,63,False
2013-06-06,67,False
2013-06-07,67,False
2013-06-08,84,False
2013-06-09,87,False
2013-06-10,69,False
2013-06-11,66,False
2013-06-12,65,False
2013-06-13,65,False
2013-06-14,68,False
2013-06-15,84,False
2013-06-16,80,False
2013-06-17,63,False
2013-06-18,63,False
2013-06-19,59,False
2013-06-20,58,False
2013-06-21,64,False
2013-06-22,81,False
2013-06-23,85,False
2013-06-24,65,False
2013-06-25,63,False
2013-06-26,63,False
2013-06-27,61,False
2013-06-28,69,False
2013-06-29,90,False
2013-06-30,92,False
2013-07-01,74,False
2013-07-02,71,False
2013-07-03,75,False
2013-07-04,88,False
2013-07-05,71,False
2013-07-06,83,False
2013-07-07,90,False
2013-07-08,67,False
2013-07-09,69,False
2013-07-10,67,False
2013-07-11,63,False
2013-07-12,71,False
2013-07-13,86,False
2013-07-14,88,False
2013-07-15,70,False
2013-07-16,67,False
2013-07-17,66,False
2013-07-18,66,False
2013-07-19,70,False
2013-07-20,85,False
2013-07-21,89,False
2013-07-22,65,False
2013-07-23,68,False
2013-07-24,65,False
2013-07-25,63,False
2013-07-26,66,False
2013-07-27,83,False
2013-07-28,85,False
2013-07-29,64,False
2013-07-30,65,False
2013-07-31,63,False
2013-08-01,68,False
2013-08-02,68,False
2013-08-03,87,False
2013-08-04,93,False
2013-08-05,73,False
2013-08-06,70,False
2013-08-07,72,False
2013-08-08,70,False
2013-08-09,70,False
2013-08-10,88,False
2013-08-11,93,False
2013-08-12,70,False
2013-08-13,67,False
2013-08-14,64,False
2013-08-15,65,False
2013-08-16,68,False
2013-08-17,83,False
2013-08-18,85,False
2013-08-19,70,False
2013-08-20,63,False
2013-08-21,69,False
2013-08-22,67,False
2013-08-23,69,False
2013-08-24,84,False
2013-08-25,85,False
2013-08-26,64,False
2013-08-27,61,False
2013-08-28,62,False
2013-08-29,66,False
2013-08-30,69,False
2013-08-31,93,False
2013-09-01,99,False
2013-09-02,100,False
2013-09-03,64,False
2013-09-04,64,False
2013-09-05,65,False
2013-09-06,71,False
2013-09-07,84,False
2013-09-08,83,False
2013-09-09,63,False
2013-09-10,56,False
2013-09-11,57,False
2013-09-12,58,False
2013-09-13,60,False
2013-09-14,77,False
2013-09-15,80,False
2013-09-16,61,False
2013-09-17,59,False
2013-09-18,58,False
2013-09-19,56,False
2013-09-20,60,False
2013-09-21,77,False
2013-09-22,78,False
2013-09-23,62,False
2013-09-24,58,False
2013-09-25,57,False
2013-09-26,58,False
2013-09-27,59,False
2013-09-28,78,False
2013-09-29,85,False
2013-09-30,64,False
2013-10-01,58,False
2013-10-02,59,False
2013-10-03,60,False
2013-10-04,61,False
2013-10-05,78,False
2013-10-06,81,False
2013-10-07,66,False
2013-10-08,60,False
2013-10-09,58,False
2013-10-10,60,False
2013-10-11,60,False
2013-10-12,80,False
2013-10-13,84,False
2013-10-14,71,False
2013-10-15,60,False
2013-10-16,57,False
2013-10-17,60,False
2013-10-18,65,False
2013-10-19,80,False
2013-10-20,83,False
2013-10-21,63,False
2013-10-22,60,False
2013-10-23,62,False
2013-10-24,62,False
2013-10-25,70,False
2013-10-26,85,False
2013-10-27,86,False
2013-10-28,65,False
2013-10-29,65,False
2013-10-30,63,False
2013-10-31,61,False
2013-11-01,64,False
2013-11-02,91,False
2013-11-03,96,False
2013-11-04,72,False
2013-11-05,70,False
2013-11-06,64,False
