date,Costco,isPartial
2016-05-04,47,False
2016-05-05,49,False
2016-05-06,54,False
2016-05-07,64,False
2016-05-08,62,False
2016-05-09,46,False
2016-05-10,42,False
2016-05-11,43,False
2016-05-12,44,False
2016-05-13,47,False
2016-05-14,60,False
2016-05-15,63,False
2016-05-16,46,False
2016-05-17,44,False
2016-05-18,43,False
2016-05-19,41,False
2016-05-20,48,False
2016-05-21,61,False
2016-05-22,63,False
2016-05-23,50,False
2016-05-24,45,False
2016-05-25,45,False
2016-05-26,48,False
2016-05-27,50,False
2016-05-28,65,False
2016-05-29,74,False
2016-05-30,74,False
2016-05-31,52,False
2016-06-01,49,False
2016-06-02,46,False
2016-06-03,49,False
2016-06-04,63,False
2016-06-05,66,False
2016-06-06,52,False
2016-06-07,49,False
2016-06-08,46,False
2016-06-09,46,False
2016-06-10,49,False
2016-06-11,61,False
2016-06-12,63,False
2016-06-13,49,False
2016-06-14,47,False
2016-06-15,46,False
2016-06-16,45,False
2016-06-17,51,False
2016-06-18,64,False
2016-06-19,66,False
2016-06-20,55,False
2016-06-21,53,False
2016-06-22,50,False
2016-06-23,49,False
2016-06-24,52,False
2016-06-25,63,False
2016-06-26,66,False
2016-06-27,52,False
2016-06-28,52,False
2016-06-29,51,False
2016-06-30,54,False
2016-07-01,60,False
2016-07-02,73,False
2016-07-03,78,False
2016-07-04,68,False
2016-07-05,50,False
2016-07-06,53,False
2016-07-07,54,False
2016-07-08,54,False
2016-07-09,66,False
2016-07-10,68,False
2016-07-11,53,False
2016-07-12,51,False
2016-07-13,48,False
2016-07-14,46,False
2016-07-15,51,False
2016-07-16,62,False
2016-07-17,66,False
2016-07-18,51,False
2016-07-19,49,False
2016-07-20,49,False
2016-07-21,48,False
2016-07-22,50,False
2016-07-23,65,False
2016-07-24,65,False
2016-07-25,52,False
2016-07-26,49,False
2016-07-27,48,False
2016-07-28,47,False
2016-07-29,51,False
2016-07-30,65,False
2016-07-31,70,False
2016-08-01,58,False
2016-08-02,49,False
2016-08-03,50,False
2016-08-04,48,False
2016-08-05,52,False
2016-08-06,58,False
2016-08-07,63,False
2016-08-08,49,False
2016-08-09,46,False
2016-08-10,47,False
2016-08-11,44,False
2016-08-12,49,False
2016-08-13,63,False
2016-08-14,63,False
2016-08-15,51,False
2016-08-16,46,False
2016-08-17,47,False
2016-08-18,46,False
2016-08-19,49,False
2016-08-20,62,False
2016-08-21,66,False
2016-08-22,47,False
2016-08-23,45,False
2016-08-24,45,False
2016-08-25,47,False
2016-08-26,49,False
2016-08-27,68,False
2016-08-28,71,False
2016-08-29,50,False
2016-08-30,48,False
2016-08-31,48,False
2016-09-01,47,False
2016-09-02,50,False
2016-09-03,67,False
2016-09-04,74,False
2016-09-05,74,False
2016-09-06,47,False
2016-09-07,46,False
2016-09-08,45,False
2016-09-09,47,False
2016-09-10,60,False
2016-09-11,63,False
2016-09-12,45,False
2016-09-13,42,False
2016-09-14,45,False
2016-09-15,42,False
2016-09-16,45,False
2016-09-17,61,False
2016-09-18,66,False
2016-09-19,46,False
2016-09-20,43,False
2016-09-21,42,False
2016-09-22,43,False
2016-09-23,45,False
2016-09-24,59,False
2016-09-25,63,False
2016-09-26,46,False
2016-09-27,42,False
2016-09-28,43,False
2016-09-29,44,False
2016-09-30,46,False
2016-10-01,59,False
2016-10-02,62,False
2016-10-03,45,False
2016-10-04,44,False
2016-10-05,40,False
2016-10-06,42,False
2016-10-07,45,False
2016-10-08,58,False
2016-10-09,60,False
2016-10-10,51,False
2016-10-11,41,False
2016-10-12,42,False
2016-10-13,42,False
2016-10-14,46,False
2016-10-15,59,False
2016-10-16,61,False
2016-10-17,45,False
2016-10-18,42,False
2016-10-19,41,False
2016-10-20,40,False
2016-10-21,46,False
2016-10-22,59,False
2016-10-23,62,False
2016-10-24,49,False
2016-10-25,45,False
2016-10-26,45,False
2016-10-27,45,False
2016-10-28,48,False
2016-10-29,62,False
2016-10-30,60,False
2016-10-31,47,False
2016-11-01,46,False
2016-11-02,47,False
2016-11-03,44,False
2016-11-04,50,False
2016-11-05,65,False
2016-11-06,67,False
2016-11-07,50,False
2016-11-08,46,False
2016-11-09,38,False
2016-11-10,46,False
2016-11-11,67,False
2016-11-12,69,False
2016-11-13,71,False
2016-11-14,56,False
2016-11-15,53,False
2016-11-16,53,False
2016-11-17,52,False
2016-11-18,63,False
2016-11-19,80,False
2016-11-20,82,False
2016-11-21,69,False
2016-11-22,68,False
2016-11-23,76,False
2016-11-24,79,False
2016-11-25,100,False
2016-11-26,86,False
2016-11-27,83,False
2016-11-28,71,False
2016-11-29,59,False
2016-11-30,54,False
2016-12-01,55,False
2016-12-02,58,False
2016-12-03,72,False
2016-12-04,79,False
2016-12-05,61,False
2016-12-06,58,False
2016-12-07,57,False
2016-12-08,56,False
2016-12-09,57,False
2016-12-10,71,False
2016-12-11,73,False
2016-12-12,60,False
2016-12-13,58,False
2016-12-14,59,False
2016-12-15,58,False
2016-12-16,61,False
2016-12-17,75,False
2016-12-18,83,False
2016-12-19,69,False
2016-12-20,68,False
2016-12-21,67,False
2016-12-22,73,False
2016-12-23,86,False
2016-12-24,99,False
2016-12-25,48,False
2016-12-26,81,False
2016-12-27,65,False
2016-12-28,59,False
2016-12-29,59,False
2016-12-30,68,False
2016-12-31,88,False
2017-01-01,78,False
2017-01-02,87,False
2017-01-03,55,False
2017-01-04,51,False
2017-01-05,51,False
2017-01-06,52,False
2017-01-07,64,False
2017-01-08,67,False
2017-01-09,49,False
2017-01-10,42,False
2017-01-11,41,False
2017-01-12,43,False
2017-01-13,47,False
2017-01-14,61,False
2017-01-15,65,False
2017-01-16,56,False
2017-01-17,44,False
2017-01-18,41,False
2017-01-19,43,False
