date,Costco,isPartial
2017-01-19,46,False
2017-01-20,46,False
2017-01-21,60,False
2017-01-22,66,False
2017-01-23,49,False
2017-01-24,46,False
2017-01-25,43,False
2017-01-26,44,False
2017-01-27,47,False
2017-01-28,64,False
2017-01-29,65,False
2017-01-30,47,False
2017-01-31,47,False
2017-02-01,47,False
2017-02-02,47,False
2017-02-03,50,False
2017-02-04,65,False
2017-02-05,67,False
2017-02-06,42,False
2017-02-07,44,False
2017-02-08,43,False
2017-02-09,43,False
2017-02-10,46,False
2017-02-11,64,False
2017-02-12,64,False
2017-02-13,50,False
2017-02-14,43,False
2017-02-15,43,False
2017-02-16,45,False
2017-02-17,48,False
2017-02-18,66,False
2017-02-19,69,False
2017-02-20,66,False
2017-02-21,48,False
2017-02-22,45,False
2017-02-23,44,False
2017-02-24,49,False
2017-02-25,65,False
2017-02-26,68,False
2017-02-27,49,False
2017-02-28,46,False
2017-03-01,44,False
2017-03-02,45,False
2017-03-03,53,False
2017-03-04,68,False
2017-03-05,71,False
2017-03-06,52,False
2017-03-07,48,False
2017-03-08,44,False
2017-03-09,46,False
2017-03-10,48,False
2017-03-11,68,False
2017-03-12,70,False
2017-03-13,52,False
2017-03-14,46,False
2017-03-15,46,False
2017-03-16,47,False
2017-03-17,50,False
2017-03-18,67,False
2017-03-19,73,False
2017-03-20,53,False
2017-03-21,49,False
2017-03-22,46,False
2017-03-23,48,False
2017-03-24,53,False
2017-03-25,68,False
2017-03-26,72,False
2017-03-27,53,False
2017-03-28,50,False
2017-03-29,48,False
2017-03-30,48,False
2017-03-31,53,False
2017-04-01,72,False
2017-04-02,76,False
2017-04-03,54,False
2017-04-04,49,False
2017-04-05,49,False
2017-04-06,51,False
2017-04-07,54,False
2017-04-08,67,False
2017-04-09,74,False
2017-04-10,55,False
2017-04-11,50,False
2017-04-12,53,False
2017-04-13,56,False
2017-04-14,70,False
2017-04-15,78,False
2017-04-16,86,False
2017-04-17,65,False
2017-04-18,52,False
2017-04-19,51,False
2017-04-20,49,False
2017-04-21,56,False
2017-04-22,72,False
2017-04-23,73,False
2017-04-24,55,False
2017-04-25,53,False
2017-04-26,53,False
2017-04-27,52,False
2017-04-28,55,False
2017-04-29,72,False
2017-04-30,80,False
2017-05-01,63,False
2017-05-02,54,False
2017-05-03,52,False
2017-05-04,53,False
2017-05-05,55,False
2017-05-06,68,False
2017-05-07,73,False
2017-05-08,56,False
2017-05-09,54,False
2017-05-10,50,False
2017-05-11,51,False
2017-05-12,55,False
2017-05-13,74,False
2017-05-14,71,False
2017-05-15,54,False
2017-05-16,53,False
2017-05-17,51,False
2017-05-18,50,False
2017-05-19,57,False
2017-05-20,73,False
2017-05-21,79,False
2017-05-22,60,False
2017-05-23,54,False
2017-05-24,55,False
2017-05-25,54,False
2017-05-26,61,False
2017-05-27,74,False
2017-05-28,85,False
2017-05-29,89,False
2017-05-30,57,False
2017-05-31,59,False
2017-06-01,59,False
2017-06-02,60,False
2017-06-03,74,False
2017-06-04,78,False
2017-06-05,57,False
2017-06-06,56,False
2017-06-07,53,False
2017-06-08,51,False
2017-06-09,57,False
2017-06-10,72,False
2017-06-11,77,False
2017-06-12,57,False
2017-06-13,54,False
2017-06-14,53,False
2017-06-15,54,False
2017-06-16,62,False
2017-06-17,78,False
2017-06-18,80,False
2017-06-19,60,False
2017-06-20,59,False
2017-06-21,59,False
2017-06-22,68,False
2017-06-23,67,False
2017-06-24,78,False
2017-06-25,78,False
2017-06-26,63,False
2017-06-27,61,False
2017-06-28,56,False
2017-06-29,57,False
2017-06-30,65,False
2017-07-01,83,False
2017-07-02,86,False
2017-07-03,81,False
2017-07-04,81,False
2017-07-05,58,False
2017-07-06,60,False
2017-07-07,65,False
2017-07-08,78,False
2017-07-09,83,False
2017-07-10,61,False
2017-07-11,63,False
2017-07-12,57,False
2017-07-13,56,False
2017-07-14,58,False
2017-07-15,74,False
2017-07-16,76,False
2017-07-17,59,False
2017-07-18,56,False
2017-07-19,56,False
2017-07-20,56,False
2017-07-21,60,False
2017-07-22,74,False
2017-07-23,79,False
2017-07-24,59,False
2017-07-25,56,False
2017-07-26,55,False
2017-07-27,58,False
2017-07-28,62,False
2017-07-29,76,False
2017-07-30,78,False
2017-07-31,63,False
2017-08-01,62,False
2017-08-02,62,False
2017-08-03,65,False
2017-08-04,66,False
2017-08-05,79,False
2017-08-06,81,False
2017-08-07,67,False
2017-08-08,59,False
2017-08-09,57,False
2017-08-10,55,False
2017-08-11,60,False
2017-08-12,73,False
2017-08-13,78,False
2017-08-14,63,False
2017-08-15,64,False
2017-08-16,59,False
2017-08-17,54,False
2017-08-18,59,False
2017-08-19,72,False
2017-08-20,77,False
2017-08-21,54,False
2017-08-22,54,False
2017-08-23,55,False
2017-08-24,56,False
2017-08-25,63,False
2017-08-26,74,False
2017-08-27,75,False
2017-08-28,61,False
2017-08-29,59,False
2017-08-30,57,False
2017-08-31,64,False
2017-09-01,69,False
