date,value
2016-05-04,34.29538618963548
2016-05-05,33.44511757955401
2016-05-06,30.547957880139194
2016-05-07,27.4645895443863
2016-05-08,27.447251185329012
2016-05-09,30.937713511872627
2016-05-10,32.19141554571331
2016-05-11,34.32640234071856
2016-05-12,40.205156878188575
2016-05-13,36.85114476745723
2016-05-14,23.68614508380693
2016-05-15,22.720425184002
2016-05-16,31.650127995756392
2016-05-17,31.81899827303717
2016-05-18,30.480861100556087
2016-05-19,29.61691469844883
2016-05-20,33.090038665935154
2016-05-21,28.7009532191697
2016-05-22,27.4645895443863
2016-05-23,31.14126050726799
2016-05-24,33.71576135453246
2016-05-25,33.360682440913614
2016-05-26,28.532082941888923
2016-05-27,31.327469143606052
2016-05-28,27.29571926710552
2016-05-29,28.92183857362236
2016-05-30,32.41230090016597
2016-05-31,40.73136272573427
2016-06-01,50.592108719179016
2016-06-02,55.11538772511067
2016-06-03,30.480861100556087
2016-06-04,29.396029343996183
2016-06-05,28.04055381245781
2016-06-06,32.51407439786365
2016-06-07,34.91970496784735
2016-06-08,30.56529623919648
2016-06-09,33.34334408185632
2016-06-10,29.023612071320038
2016-06-11,28.04055381245781
2016-06-12,23.398162949771184
2016-06-13,29.00627371226275
2016-06-14,32.970926809180185
2016-06-15,31.429242641303734
2016-06-16,29.31159420535579
2016-06-17,30.37908760285841
2016-06-18,24.68654170172645
2016-06-19,23.2963894520735
2016-06-20,28.6338564395866
2016-06-21,30.667069736894163
2016-06-22,31.362145861720638
2016-06-23,34.05575856574009
2016-06-24,32.00520690937525
2016-06-25,25.82113187881217
2016-06-26,22.737763543059287
2016-06-27,28.22676244879588
2016-06-28,30.716828157419968
2016-06-29,31.59811291858452
2016-06-30,29.41336770305347
2016-07-01,29.78578497572961
2016-07-02,22.449781409023533
2016-07-03,26.10911401284793
2016-07-04,27.650798180724372
2016-07-05,32.61584789556133
2016-07-06,26.99039877401248
2016-07-07,30.37908760285841
2016-07-08,30.446184382441512
2016-07-09,29.396029343996183
2016-07-10,24.95718547670492
2016-07-11,35.2921222405235
2016-07-12,38.47726407397406
2016-07-13,31.41190428224645
2016-07-14,33.834873211287444
2016-07-15,34.81793147014967
2016-07-16,27.837006817062445
2016-07-17,30.091105468822647
2016-07-18,37.782187949147584
2016-07-19,40.1033833804909
2016-07-20,44.67867746359442
2016-07-21,45.17020659302554
2016-07-22,38.2066202989956
2016-07-23,30.37908760285841
2016-07-24,28.430309444191238
2016-07-25,34.05575856574009
2016-07-26,39.646530969174364
2016-07-27,37.64799438998139
2016-07-28,38.375490576276384
2016-07-29,37.52888253322642
2016-07-30,32.08964204801564
2016-07-31,29.70134983708923
2016-08-01,34.90236660879006
2016-08-02,37.51154417416912
2016-08-03,34.90236660879006
2016-08-04,37.901299805902546
2016-08-05,35.90276322670958
2016-08-06,30.76884323459184
2016-08-07,27.566363042083978
2016-08-08,52.861289073350456
2016-08-09,49.13485968994297
2016-08-10,39.850077964569714
2016-08-11,35.51300759497615
2016-08-12,31.056825368627592
2016-08-13,26.58330478322175
2016-08-14,28.6338564395866
2016-08-15,34.32640234071856
2016-08-16,33.75043807264705
2016-08-17,33.666002934006656
2016-08-18,36.5111475562496
2016-08-19,38.39282893533367
2016-08-20,31.0394870095703
2016-08-21,31.81899827303717
2016-08-22,41.39176213244617
2016-08-23,44.34093690903286
2016-08-24,29.78578497572961
2016-08-25,31.920771770734852
2016-08-26,32.02254526843254
2016-08-27,28.057892171515103
2016-08-28,28.514744582831632
2016-08-29,33.20915052269013
2016-08-30,36.25784214032843
2016-08-31,35.35921902010659
2016-09-01,41.679744266481926
2016-09-02,39.070566701102855
2016-09-03,32.88649167053979
2016-09-04,32.41230090016597
2016-09-05,32.70028303420172
2016-09-06,33.666002934006656
2016-09-07,36.664936131119156
2016-09-08,35.08857524512813
2016-09-09,35.51300759497615
2016-09-10,29.20982070765811
2016-09-11,27.176607410350552
2016-09-12,33.51898432907531
2016-09-13,35.857518119475905
2016-09-14,29.62142801174097
2016-09-15,35.857518119475905
2016-09-16,34.298495592542174
2016-09-17,33.51898432907531
2016-09-18,47.55018707147892
2016-09-19,30.40093927520784
2016-09-20,34.298495592542174
2016-09-21,31.95996180214157
2016-09-22,34.298495592542174
2016-09-23,31.1804505386747
2016-09-24,28.8419167482741
2016-09-25,33.51898432907531
2016-09-26,30.40093927520784
2016-09-27,41.31409696374399
2016-09-28,35.857518119475905
2016-09-29,46.770675808012065
2016-09-30,65.47894613121687
2016-10-01,39.75507443681025
2016-10-02,42.873119490677716
2016-10-03,40.53458570027711
2016-10-04,43.65263075414459
2016-10-05,35.07800685600904
2016-10-06,39.75507443681025
2016-10-07,35.857518119475905
2016-10-08,33.51898432907531
2016-10-09,31.1804505386747
2016-10-10,30.40093927520784
2016-10-11,38.19605190987652
2016-10-12,32.739473065608436
2016-10-13,43.65263075414459
2016-10-14,42.873119490677716
2016-10-15,31.95996180214157
2016-10-16,28.062405484807233
2016-10-17,36.63702938294278
2016-10-18,39.75507443681025
2016-10-19,42.09360822721085
2016-10-20,36.63702938294278
2016-10-21,49.88872086187953
2016-10-22,40.53458570027711
2016-10-23,36.63702938294278
2016-10-24,41.31409696374399
2016-10-25,42.09360822721085
2016-10-26,45.991164544545185
2016-10-27,78.73063761015362
2016-10-28,62.3609010773494
2016-10-29,34.298495592542174
2016-10-30,22.60582664053916
2016-10-31,41.31409696374399
2016-11-01,42.873119490677716
2016-11-02,45.991164544545185
2016-11-03,42.09360822721085
2016-11-04,41.31409696374399
2016-11-05,39.75507443681025
