date,Vertex Pharmaceuticals,isPartial
2010-08-24,26,False
2010-08-25,39,False
2010-08-26,32,False
2010-08-27,34,False
2010-08-28,17,False
2010-08-29,0,False
2010-08-30,56,False
2010-08-31,37,False
2010-09-01,25,False
2010-09-02,39,False
2010-09-03,20,False
2010-09-04,0,False
2010-09-05,16,False
2010-09-06,20,False
2010-09-07,56,False
2010-09-08,37,False
2010-09-09,25,False
2010-09-10,20,False
2010-09-11,16,False
2010-09-12,16,False
2010-09-13,31,False
2010-09-14,31,False
2010-09-15,12,False
2010-09-16,38,False
2010-09-17,53,False
2010-09-18,24,False
2010-09-19,23,False
2010-09-20,31,False
2010-09-21,25,False
2010-09-22,43,False
2010-09-23,24,False
2010-09-24,19,False
2010-09-25,15,False
2010-09-26,15,False
2010-09-27,48,False
2010-09-28,12,False
2010-09-29,30,False
2010-09-30,30,False
2010-10-01,39,False
2010-10-02,0,False
2010-10-03,30,False
2010-10-04,12,False
2010-10-05,24,False
2010-10-06,30,False
2010-10-07,26,False
2010-10-08,13,False
2010-10-09,31,False
2010-10-10,31,False
2010-10-11,12,False
2010-10-12,18,False
2010-10-13,18,False
2010-10-14,36,False
2010-10-15,32,False
2010-10-16,46,False
2010-10-17,15,False
2010-10-18,47,False
2010-10-19,24,False
2010-10-20,30,False
2010-10-21,36,False
2010-10-22,19,False
2010-10-23,0,False
2010-10-24,15,False
2010-10-25,52,False
2010-10-26,47,False
2010-10-27,47,False
2010-10-28,42,False
2010-10-29,32,False
2010-10-30,15,False
2010-10-31,15,False
2010-11-01,0,False
2010-11-02,17,False
2010-11-03,17,False
2010-11-04,23,False
2010-11-05,37,False
2010-11-06,30,False
2010-11-07,29,False
2010-11-08,46,False
2010-11-09,58,False
2010-11-10,35,False
2010-11-11,48,False
2010-11-12,25,False
2010-11-13,44,False
2010-11-14,14,False
2010-11-15,23,False
2010-11-16,41,False
2010-11-17,58,False
2010-11-18,29,False
2010-11-19,25,False
2010-11-20,0,False
2010-11-21,14,False
2010-11-22,45,False
2010-11-23,34,False
2010-11-24,12,False
2010-11-25,12,False
2010-11-26,13,False
2010-11-27,15,False
