date,Vertex Pharmaceuticals,isPartial
2012-07-06,14,False
2012-07-07,0,False
2012-07-08,16,False
2012-07-09,33,False
2012-07-10,26,False
2012-07-11,20,False
2012-07-12,20,False
2012-07-13,14,False
2012-07-14,0,False
2012-07-15,8,False
2012-07-16,26,False
2012-07-17,13,False
2012-07-18,34,False
2012-07-19,13,False
2012-07-20,28,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,13,False
2012-07-24,13,False
2012-07-25,13,False
2012-07-26,27,False
2012-07-27,35,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,46,False
2012-07-31,33,False
2012-08-01,20,False
2012-08-02,20,False
2012-08-03,14,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,13,False
2012-08-07,20,False
2012-08-08,20,False
2012-08-09,34,False
2012-08-10,28,False
2012-08-11,0,False
2012-08-12,16,False
2012-08-13,7,False
2012-08-14,33,False
2012-08-15,0,False
2012-08-16,7,False
2012-08-17,0,False
2012-08-18,8,False
2012-08-19,0,False
2012-08-20,7,False
2012-08-21,0,False
2012-08-22,20,False
2012-08-23,20,False
2012-08-24,0,False
2012-08-25,0,False
2012-08-26,16,False
2012-08-27,19,False
2012-08-28,19,False
2012-08-29,33,False
2012-08-30,33,False
2012-08-31,21,False
2012-09-01,24,False
2012-09-02,0,False
2012-09-03,13,False
2012-09-04,6,False
2012-09-05,39,False
2012-09-06,13,False
2012-09-07,14,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,13,False
2012-09-11,32,False
2012-09-12,31,False
2012-09-13,26,False
2012-09-14,7,False
2012-09-15,15,False
2012-09-16,0,False
2012-09-17,0,False
2012-09-18,44,False
2012-09-19,19,False
2012-09-20,32,False
2012-09-21,27,False
2012-09-22,0,False
2012-09-23,15,False
2012-09-24,25,False
2012-09-25,50,False
2012-09-26,6,False
2012-09-27,19,False
2012-09-28,0,False
2012-09-29,0,False
2012-09-30,0,False
2012-10-01,12,False
2012-10-02,31,False
2012-10-03,31,False
2012-10-04,6,False
2012-10-05,26,False
2012-10-06,7,False
2012-10-07,7,False
2012-10-08,6,False
2012-10-09,12,False
2012-10-10,24,False
2012-10-11,74,False
2012-10-12,19,False
