date,Vertex Pharmaceuticals,isPartial
2018-02-13,100,False
2018-02-14,50,False
2018-02-15,50,False
2018-02-16,45,False
2018-02-17,16,False
2018-02-18,8,False
2018-02-19,21,False
2018-02-20,28,False
2018-02-21,42,False
2018-02-22,43,False
2018-02-23,15,False
2018-02-24,33,False
2018-02-25,16,False
2018-02-26,21,False
2018-02-27,82,False
2018-02-28,35,False
2018-03-01,42,False
2018-03-02,22,False
2018-03-03,0,False
2018-03-04,8,False
2018-03-05,41,False
2018-03-06,42,False
2018-03-07,63,False
2018-03-08,14,False
2018-03-09,44,False
2018-03-10,24,False
2018-03-11,16,False
2018-03-12,7,False
2018-03-13,21,False
2018-03-14,49,False
2018-03-15,36,False
2018-03-16,22,False
2018-03-17,8,False
2018-03-18,8,False
2018-03-19,14,False
2018-03-20,56,False
2018-03-21,7,False
2018-03-22,28,False
2018-03-23,29,False
2018-03-24,25,False
2018-03-25,8,False
2018-03-26,14,False
2018-03-27,29,False
2018-03-28,0,False
2018-03-29,23,False
2018-03-30,24,False
2018-03-31,8,False
2018-04-01,9,False
2018-04-02,30,False
2018-04-03,42,False
2018-04-04,14,False
2018-04-05,43,False
2018-04-06,37,False
2018-04-07,24,False
2018-04-08,16,False
2018-04-09,0,False
2018-04-10,14,False
2018-04-11,14,False
2018-04-12,43,False
2018-04-13,52,False
2018-04-14,16,False
2018-04-15,0,False
2018-04-16,56,False
2018-04-17,63,False
2018-04-18,29,False
2018-04-19,36,False
2018-04-20,15,False
2018-04-21,8,False
2018-04-22,41,False
2018-04-23,63,False
2018-04-24,28,False
2018-04-25,7,False
2018-04-26,21,False
2018-04-27,30,False
2018-04-28,50,False
2018-04-29,25,False
2018-04-30,36,False
2018-05-01,15,False
2018-05-02,49,False
2018-05-03,43,False
2018-05-04,59,False
2018-05-05,8,False
2018-05-06,25,False
2018-05-07,7,False
2018-05-08,21,False
2018-05-09,14,False
2018-05-10,29,False
2018-05-11,29,False
2018-05-12,17,False
2018-05-13,17,False
2018-05-14,43,False
2018-05-15,42,False
2018-05-16,56,False
2018-05-17,29,False
2018-05-18,22,False
2018-05-19,8,False
2018-05-20,17,False
2018-05-21,36,False
2018-05-22,28,False
2018-05-23,57,False
2018-05-24,36,False
2018-05-25,45,False
2018-05-26,8,False
2018-05-27,8,False
2018-05-28,36,False
2018-05-29,56,False
2018-05-30,29,False
2018-05-31,29,False
2018-06-01,30,False
2018-06-02,17,False
2018-06-03,33,False
2018-06-04,43,False
2018-06-05,56,False
2018-06-06,29,False
2018-06-07,21,False
2018-06-08,7,False
2018-06-09,17,False
2018-06-10,8,False
2018-06-11,34,False
2018-06-12,46,False
2018-06-13,40,False
2018-06-14,35,False
2018-06-15,22,False
2018-06-16,8,False
2018-06-17,8,False
2018-06-18,7,False
2018-06-19,49,False
2018-06-20,14,False
2018-06-21,7,False
2018-06-22,15,False
2018-06-23,0,False
2018-06-24,0,False
2018-06-25,14,False
2018-06-26,28,False
2018-06-27,0,False
2018-06-28,21,False
2018-06-29,61,False
