date,Vertex Pharmaceuticals,isPartial
2011-09-18,10,False
2011-09-19,49,False
2011-09-20,24,False
2011-09-21,32,False
2011-09-22,16,False
2011-09-23,34,False
2011-09-24,10,False
2011-09-25,0,False
2011-09-26,32,False
2011-09-27,40,False
2011-09-28,8,False
2011-09-29,57,False
2011-09-30,34,False
2011-10-01,10,False
2011-10-02,0,False
2011-10-03,24,False
2011-10-04,32,False
2011-10-05,16,False
2011-10-06,32,False
2011-10-07,17,False
2011-10-08,20,False
2011-10-09,0,False
2011-10-10,40,False
2011-10-11,8,False
2011-10-12,31,False
2011-10-13,32,False
2011-10-14,17,False
2011-10-15,29,False
2011-10-16,19,False
2011-10-17,8,False
2011-10-18,0,False
2011-10-19,70,False
2011-10-20,24,False
2011-10-21,25,False
2011-10-22,10,False
2011-10-23,0,False
2011-10-24,23,False
2011-10-25,31,False
2011-10-26,63,False
2011-10-27,56,False
2011-10-28,34,False
2011-10-29,10,False
2011-10-30,19,False
2011-10-31,24,False
2011-11-01,8,False
2011-11-02,63,False
2011-11-03,48,False
2011-11-04,25,False
2011-11-05,19,False
2011-11-06,19,False
2011-11-07,39,False
2011-11-08,55,False
2011-11-09,23,False
2011-11-10,8,False
2011-11-11,17,False
2011-11-12,0,False
2011-11-13,9,False
2011-11-14,38,False
2011-11-15,8,False
2011-11-16,38,False
2011-11-17,24,False
2011-11-18,33,False
2011-11-19,0,False
2011-11-20,19,False
2011-11-21,15,False
2011-11-22,31,False
2011-11-23,23,False
2011-11-24,0,False
2011-11-25,8,False
2011-11-26,9,False
2011-11-27,9,False
2011-11-28,30,False
2011-11-29,30,False
2011-11-30,38,False
2011-12-01,39,False
2011-12-02,8,False
2011-12-03,0,False
2011-12-04,0,False
2011-12-05,23,False
2011-12-06,23,False
2011-12-07,46,False
2011-12-08,32,False
2011-12-09,32,False
2011-12-10,56,False
2011-12-11,9,False
2011-12-12,53,False
2011-12-13,23,False
2011-12-14,38,False
2011-12-15,70,False
2011-12-16,24,False
2011-12-17,9,False
2011-12-18,9,False
2011-12-19,23,False
2011-12-20,0,False
2011-12-21,8,False
2011-12-22,25,False
2011-12-23,0,False
2011-12-24,0,False
2011-12-25,11,False
2011-12-26,18,False
2011-12-27,50,False
2011-12-28,8,False
2011-12-29,25,False
2011-12-30,9,False
2011-12-31,10,False
2012-01-01,21,False
2012-01-02,8,False
2012-01-03,15,False
2012-01-04,23,False
2012-01-05,31,False
2012-01-06,8,False
2012-01-07,18,False
2012-01-08,9,False
2012-01-09,22,False
2012-01-10,37,False
2012-01-11,22,False
2012-01-12,44,False
2012-01-13,8,False
2012-01-14,18,False
2012-01-15,17,False
2012-01-16,44,False
2012-01-17,22,False
2012-01-18,7,False
2012-01-19,29,False
2012-01-20,8,False
2012-01-21,0,False
2012-01-22,9,False
2012-01-23,72,False
2012-01-24,43,False
2012-01-25,22,False
2012-01-26,44,False
2012-01-27,15,False
2012-01-28,0,False
2012-01-29,9,False
2012-01-30,28,False
2012-01-31,43,False
2012-02-01,100,False
2012-02-02,79,False
2012-02-03,30,False
2012-02-04,17,False
2012-02-05,8,False
2012-02-06,0,False
2012-02-07,36,False
2012-02-08,35,False
2012-02-09,36,False
2012-02-10,7,False
2012-02-11,9,False
2012-02-12,8,False
2012-02-13,14,False
2012-02-14,14,False
2012-02-15,7,False
2012-02-16,36,False
2012-02-17,15,False
2012-02-18,17,False
2012-02-19,9,False
2012-02-20,22,False
2012-02-21,58,False
2012-02-22,14,False
2012-02-23,35,False
2012-02-24,15,False
2012-02-25,17,False
2012-02-26,0,False
2012-02-27,14,False
2012-02-28,14,False
2012-02-29,21,False
2012-03-01,30,False
2012-03-02,23,False
2012-03-03,9,False
2012-03-04,18,False
2012-03-05,14,False
2012-03-06,14,False
2012-03-07,28,False
2012-03-08,14,False
2012-03-09,7,False
2012-03-10,9,False
2012-03-11,25,False
2012-03-12,28,False
2012-03-13,14,False
2012-03-14,14,False
2012-03-15,14,False
2012-03-16,22,False
2012-03-17,9,False
2012-03-18,17,False
2012-03-19,21,False
2012-03-20,42,False
2012-03-21,21,False
2012-03-22,22,False
2012-03-23,30,False
2012-03-24,18,False
2012-03-25,9,False
2012-03-26,14,False
2012-03-27,21,False
2012-03-28,14,False
2012-03-29,36,False
2012-03-30,31,False
2012-03-31,8,False
2012-04-01,0,False
2012-04-02,0,False
2012-04-03,50,False
2012-04-04,7,False
2012-04-05,30,False
2012-04-06,8,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,25,False
2012-04-10,7,False
2012-04-11,0,False
2012-04-12,21,False
2012-04-13,15,False
2012-04-14,26,False
2012-04-15,8,False
2012-04-16,14,False
2012-04-17,7,False
2012-04-18,55,False
2012-04-19,36,False
2012-04-20,15,False
2012-04-21,9,False
2012-04-22,8,False
2012-04-23,21,False
2012-04-24,27,False
2012-04-25,14,False
2012-04-26,49,False
2012-04-27,30,False
2012-04-28,9,False
2012-04-29,9,False
2012-04-30,7,False
2012-05-01,0,False
2012-05-02,35,False
2012-05-03,21,False
2012-05-04,22,False
2012-05-05,25,False
2012-05-06,0,False
2012-05-07,42,False
2012-05-08,63,False
2012-05-09,49,False
2012-05-10,21,False
2012-05-11,22,False
2012-05-12,17,False
2012-05-13,26,False
2012-05-14,69,False
2012-05-15,34,False
2012-05-16,28,False
2012-05-17,14,False
2012-05-18,0,False
2012-05-19,17,False
2012-05-20,0,False
2012-05-21,7,False
2012-05-22,41,False
2012-05-23,43,False
2012-05-24,21,False
2012-05-25,30,False
2012-05-26,9,False
2012-05-27,9,False
2012-05-28,7,False
2012-05-29,48,False
2012-05-30,21,False
2012-05-31,28,False
2012-06-01,29,False
2012-06-02,26,False
