date,Vertex Pharmaceuticals,isPartial
2014-12-01,35,False
2014-12-02,22,False
2014-12-03,22,False
2014-12-04,32,False
2014-12-05,33,False
2014-12-06,27,False
2014-12-07,26,False
2014-12-08,32,False
2014-12-09,22,False
2014-12-10,31,False
2014-12-11,18,False
2014-12-12,24,False
2014-12-13,33,False
2014-12-14,11,False
2014-12-15,27,False
2014-12-16,27,False
2014-12-17,55,False
2014-12-18,38,False
2014-12-19,10,False
2014-12-20,11,False
2014-12-21,11,False
2014-12-22,19,False
2014-12-23,0,False
2014-12-24,11,False
2014-12-25,24,False
2014-12-26,21,False
2014-12-27,16,False
2014-12-28,0,False
2014-12-29,24,False
2014-12-30,68,False
2014-12-31,16,False
2015-01-01,35,False
2015-01-02,15,False
2015-01-03,10,False
2015-01-04,10,False
2015-01-05,44,False
2015-01-06,31,False
2015-01-07,44,False
2015-01-08,44,False
2015-01-09,54,False
2015-01-10,0,False
2015-01-11,10,False
2015-01-12,78,False
2015-01-13,60,False
2015-01-14,52,False
2015-01-15,30,False
2015-01-16,31,False
2015-01-17,31,False
2015-01-18,20,False
2015-01-19,35,False
2015-01-20,43,False
2015-01-21,60,False
2015-01-22,34,False
2015-01-23,40,False
2015-01-24,10,False
2015-01-25,20,False
2015-01-26,60,False
2015-01-27,38,False
2015-01-28,42,False
2015-01-29,30,False
2015-01-30,22,False
2015-01-31,20,False
2015-02-01,10,False
2015-02-02,34,False
2015-02-03,34,False
2015-02-04,60,False
2015-02-05,51,False
2015-02-06,18,False
2015-02-07,20,False
2015-02-08,20,False
2015-02-09,46,False
2015-02-10,30,False
2015-02-11,21,False
2015-02-12,30,False
2015-02-13,31,False
2015-02-14,20,False
2015-02-15,20,False
2015-02-16,22,False
2015-02-17,40,False
2015-02-18,39,False
2015-02-19,57,False
2015-02-20,22,False
2015-02-21,30,False
2015-02-22,10,False
2015-02-23,25,False
2015-02-24,25,False
2015-02-25,42,False
2015-02-26,26,False
2015-02-27,31,False
2015-02-28,0,False
2015-03-01,19,False
2015-03-02,29,False
2015-03-03,34,False
2015-03-04,21,False
2015-03-05,39,False
2015-03-06,45,False
2015-03-07,20,False
2015-03-08,20,False
2015-03-09,42,False
2015-03-10,59,False
2015-03-11,42,False
2015-03-12,43,False
2015-03-13,44,False
2015-03-14,30,False
2015-03-15,0,False
2015-03-16,38,False
2015-03-17,30,False
2015-03-18,51,False
2015-03-19,29,False
2015-03-20,35,False
2015-03-21,20,False
2015-03-22,19,False
2015-03-23,46,False
2015-03-24,38,False
2015-03-25,37,False
2015-03-26,30,False
2015-03-27,9,False
2015-03-28,16,False
2015-03-29,26,False
2015-03-30,25,False
2015-03-31,30,False
2015-04-01,17,False
2015-04-02,36,False
2015-04-03,34,False
2015-04-04,16,False
2015-04-05,10,False
2015-04-06,27,False
2015-04-07,38,False
2015-04-08,43,False
2015-04-09,30,False
2015-04-10,27,False
2015-04-11,20,False
2015-04-12,20,False
2015-04-13,8,False
2015-04-14,21,False
2015-04-15,26,False
2015-04-16,17,False
2015-04-17,22,False
2015-04-18,20,False
2015-04-19,15,False
2015-04-20,25,False
2015-04-21,81,False
2015-04-22,47,False
2015-04-23,21,False
2015-04-24,49,False
2015-04-25,10,False
2015-04-26,10,False
2015-04-27,29,False
2015-04-28,46,False
2015-04-29,63,False
2015-04-30,40,False
2015-05-01,29,False
2015-05-02,20,False
2015-05-03,30,False
2015-05-04,34,False
2015-05-05,46,False
2015-05-06,59,False
2015-05-07,39,False
2015-05-08,49,False
2015-05-09,10,False
2015-05-10,10,False
2015-05-11,42,False
2015-05-12,100,False
2015-05-13,84,False
2015-05-14,17,False
2015-05-15,31,False
2015-05-16,20,False
2015-05-17,40,False
2015-05-18,38,False
2015-05-19,29,False
2015-05-20,29,False
2015-05-21,60,False
2015-05-22,22,False
2015-05-23,30,False
2015-05-24,15,False
2015-05-25,9,False
2015-05-26,50,False
2015-05-27,45,False
2015-05-28,38,False
2015-05-29,31,False
2015-05-30,20,False
2015-05-31,15,False
2015-06-01,46,False
2015-06-02,29,False
2015-06-03,34,False
2015-06-04,31,False
2015-06-05,27,False
2015-06-06,10,False
2015-06-07,0,False
2015-06-08,8,False
2015-06-09,25,False
2015-06-10,13,False
2015-06-11,30,False
2015-06-12,31,False
2015-06-13,15,False
2015-06-14,10,False
2015-06-15,12,False
2015-06-16,8,False
2015-06-17,42,False
2015-06-18,51,False
2015-06-19,31,False
2015-06-20,41,False
2015-06-21,20,False
2015-06-22,34,False
2015-06-23,42,False
2015-06-24,17,False
2015-06-25,35,False
2015-06-26,13,False
2015-06-27,10,False
2015-06-28,0,False
2015-06-29,17,False
2015-06-30,55,False
2015-07-01,13,False
2015-07-02,73,False
2015-07-03,46,False
2015-07-04,16,False
2015-07-05,21,False
2015-07-06,50,False
2015-07-07,38,False
2015-07-08,25,False
2015-07-09,43,False
2015-07-10,26,False
2015-07-11,15,False
2015-07-12,10,False
2015-07-13,21,False
2015-07-14,55,False
2015-07-15,26,False
2015-07-16,17,False
2015-07-17,64,False
2015-07-18,11,False
2015-07-19,16,False
2015-07-20,27,False
2015-07-21,30,False
2015-07-22,9,False
2015-07-23,13,False
2015-07-24,22,False
2015-07-25,20,False
2015-07-26,10,False
2015-07-27,25,False
2015-07-28,42,False
2015-07-29,59,False
2015-07-30,69,False
2015-07-31,31,False
2015-08-01,20,False
2015-08-02,10,False
2015-08-03,13,False
2015-08-04,8,False
2015-08-05,26,False
2015-08-06,22,False
2015-08-07,18,False
2015-08-08,20,False
2015-08-09,15,False
2015-08-10,17,False
2015-08-11,30,False
2015-08-12,43,False
2015-08-13,34,False
2015-08-14,18,False
2015-08-15,0,False
2015-08-16,0,False
2015-08-17,25,False
2015-08-18,25,False
