date,Vertex Pharmaceuticals,isPartial
2013-06-02,0,False
2013-06-03,5,False
2013-06-04,15,False
2013-06-05,15,False
2013-06-06,10,False
2013-06-07,0,False
2013-06-08,12,False
2013-06-09,6,False
2013-06-10,10,False
2013-06-11,5,False
2013-06-12,30,False
2013-06-13,15,False
2013-06-14,16,False
2013-06-15,6,False
2013-06-16,18,False
2013-06-17,5,False
2013-06-18,20,False
2013-06-19,15,False
2013-06-20,15,False
2013-06-21,16,False
2013-06-22,6,False
2013-06-23,0,False
2013-06-24,20,False
2013-06-25,0,False
2013-06-26,5,False
2013-06-27,0,False
2013-06-28,5,False
2013-06-29,0,False
2013-06-30,6,False
2013-07-01,30,False
2013-07-02,5,False
2013-07-03,5,False
2013-07-04,11,False
2013-07-05,11,False
2013-07-06,0,False
2013-07-07,6,False
2013-07-08,5,False
2013-07-09,21,False
2013-07-10,36,False
2013-07-11,5,False
2013-07-12,5,False
2013-07-13,0,False
2013-07-14,6,False
2013-07-15,20,False
2013-07-16,5,False
2013-07-17,25,False
2013-07-18,10,False
2013-07-19,32,False
2013-07-20,0,False
2013-07-21,6,False
2013-07-22,10,False
2013-07-23,20,False
2013-07-24,15,False
2013-07-25,0,False
2013-07-26,27,False
2013-07-27,0,False
2013-07-28,6,False
2013-07-29,25,False
2013-07-30,5,False
2013-07-31,10,False
2013-08-01,16,False
2013-08-02,16,False
2013-08-03,0,False
2013-08-04,19,False
2013-08-05,21,False
2013-08-06,5,False
2013-08-07,26,False
2013-08-08,11,False
2013-08-09,16,False
2013-08-10,12,False
2013-08-11,6,False
2013-08-12,10,False
2013-08-13,15,False
2013-08-14,15,False
2013-08-15,5,False
2013-08-16,5,False
2013-08-17,6,False
2013-08-18,6,False
2013-08-19,5,False
2013-08-20,25,False
2013-08-21,15,False
2013-08-22,10,False
2013-08-23,21,False
2013-08-24,0,False
2013-08-25,6,False
2013-08-26,24,False
2013-08-27,5,False
2013-08-28,15,False
2013-08-29,15,False
2013-08-30,5,False
2013-08-31,0,False
2013-09-01,12,False
2013-09-02,5,False
2013-09-03,10,False
2013-09-04,15,False
2013-09-05,10,False
2013-09-06,5,False
2013-09-07,6,False
2013-09-08,0,False
2013-09-09,19,False
2013-09-10,19,False
2013-09-11,5,False
2013-09-12,15,False
2013-09-13,25,False
2013-09-14,17,False
2013-09-15,17,False
2013-09-16,19,False
2013-09-17,5,False
2013-09-18,5,False
2013-09-19,19,False
2013-09-20,15,False
2013-09-21,6,False
2013-09-22,6,False
2013-09-23,10,False
2013-09-24,5,False
2013-09-25,14,False
2013-09-26,25,False
2013-09-27,0,False
2013-09-28,0,False
2013-09-29,6,False
2013-09-30,5,False
2013-10-01,9,False
2013-10-02,19,False
2013-10-03,10,False
2013-10-04,15,False
2013-10-05,11,False
2013-10-06,0,False
2013-10-07,14,False
2013-10-08,14,False
2013-10-09,38,False
2013-10-10,15,False
2013-10-11,20,False
2013-10-12,6,False
2013-10-13,0,False
2013-10-14,10,False
2013-10-15,19,False
2013-10-16,10,False
2013-10-17,24,False
2013-10-18,20,False
2013-10-19,0,False
2013-10-20,0,False
2013-10-21,19,False
2013-10-22,9,False
2013-10-23,33,False
2013-10-24,14,False
2013-10-25,25,False
2013-10-26,11,False
2013-10-27,5,False
2013-10-28,18,False
2013-10-29,23,False
2013-10-30,61,False
2013-10-31,34,False
2013-11-01,31,False
2013-11-02,6,False
2013-11-03,5,False
2013-11-04,19,False
2013-11-05,28,False
2013-11-06,5,False
