date,Vertex Pharmaceuticals,isPartial
2014-03-18,6,False
2014-03-19,9,False
2014-03-20,9,False
2014-03-21,6,False
2014-03-22,7,False
2014-03-23,7,False
2014-03-24,23,False
2014-03-25,20,False
2014-03-26,26,False
2014-03-27,12,False
2014-03-28,9,False
2014-03-29,3,False
2014-03-30,10,False
2014-03-31,9,False
2014-04-01,12,False
2014-04-02,12,False
2014-04-03,6,False
2014-04-04,6,False
2014-04-05,3,False
2014-04-06,7,False
2014-04-07,14,False
2014-04-08,12,False
2014-04-09,9,False
2014-04-10,24,False
2014-04-11,9,False
2014-04-12,11,False
2014-04-13,7,False
2014-04-14,6,False
2014-04-15,12,False
2014-04-16,12,False
2014-04-17,13,False
2014-04-18,10,False
2014-04-19,4,False
2014-04-20,7,False
2014-04-21,3,False
2014-04-22,6,False
2014-04-23,14,False
2014-04-24,12,False
2014-04-25,9,False
2014-04-26,0,False
2014-04-27,7,False
2014-04-28,17,False
2014-04-29,6,False
2014-04-30,3,False
2014-05-01,13,False
2014-05-02,16,False
2014-05-03,7,False
2014-05-04,7,False
2014-05-05,12,False
2014-05-06,12,False
2014-05-07,11,False
2014-05-08,15,False
2014-05-09,6,False
2014-05-10,0,False
2014-05-11,0,False
2014-05-12,8,False
2014-05-13,23,False
2014-05-14,3,False
2014-05-15,9,False
2014-05-16,6,False
2014-05-17,7,False
2014-05-18,7,False
2014-05-19,12,False
2014-05-20,12,False
2014-05-21,9,False
2014-05-22,10,False
2014-05-23,7,False
2014-05-24,0,False
2014-05-25,4,False
2014-05-26,7,False
2014-05-27,16,False
2014-05-28,25,False
2014-05-29,13,False
2014-05-30,7,False
2014-05-31,8,False
2014-06-01,8,False
2014-06-02,26,False
2014-06-03,0,False
2014-06-04,16,False
2014-06-05,0,False
2014-06-06,3,False
2014-06-07,0,False
2014-06-08,4,False
2014-06-09,3,False
2014-06-10,13,False
2014-06-11,3,False
2014-06-12,10,False
2014-06-13,17,False
2014-06-14,8,False
2014-06-15,8,False
2014-06-16,16,False
2014-06-17,16,False
2014-06-18,20,False
2014-06-19,7,False
2014-06-20,14,False
2014-06-21,4,False
2014-06-22,0,False
2014-06-23,20,False
2014-06-24,100,False
2014-06-25,36,False
2014-06-26,13,False
2014-06-27,7,False
2014-06-28,4,False
2014-06-29,0,False
2014-06-30,20,False
2014-07-01,13,False
2014-07-02,10,False
2014-07-03,14,False
2014-07-04,18,False
2014-07-05,4,False
2014-07-06,4,False
2014-07-07,10,False
2014-07-08,6,False
2014-07-09,7,False
2014-07-10,7,False
2014-07-11,17,False
2014-07-12,0,False
2014-07-13,4,False
2014-07-14,10,False
2014-07-15,3,False
2014-07-16,7,False
2014-07-17,10,False
2014-07-18,14,False
2014-07-19,0,False
2014-07-20,12,False
2014-07-21,16,False
2014-07-22,20,False
2014-07-23,10,False
2014-07-24,7,False
