date,Vertex Pharmaceuticals,isPartial
2012-10-12,10,False
2012-10-13,16,False
2012-10-14,30,False
2012-10-15,16,False
2012-10-16,19,False
2012-10-17,6,False
2012-10-18,16,False
2012-10-19,13,False
2012-10-20,0,False
2012-10-21,15,False
2012-10-22,22,False
2012-10-23,28,False
2012-10-24,19,False
2012-10-25,23,False
2012-10-26,13,False
2012-10-27,12,False
2012-10-28,15,False
2012-10-29,18,False
2012-10-30,24,False
2012-10-31,10,False
2012-11-01,27,False
2012-11-02,17,False
2012-11-03,15,False
2012-11-04,15,False
2012-11-05,15,False
2012-11-06,12,False
2012-11-07,21,False
2012-11-08,9,False
2012-11-09,13,False
2012-11-10,7,False
2012-11-11,15,False
2012-11-12,9,False
2012-11-13,19,False
2012-11-14,22,False
2012-11-15,16,False
2012-11-16,6,False
2012-11-17,7,False
2012-11-18,7,False
2012-11-19,24,False
2012-11-20,6,False
2012-11-21,28,False
2012-11-22,6,False
2012-11-23,10,False
2012-11-24,7,False
2012-11-25,7,False
2012-11-26,21,False
2012-11-27,18,False
2012-11-28,27,False
2012-11-29,15,False
2012-11-30,19,False
2012-12-01,7,False
2012-12-02,14,False
2012-12-03,18,False
2012-12-04,9,False
2012-12-05,18,False
2012-12-06,19,False
2012-12-07,10,False
2012-12-08,15,False
2012-12-09,11,False
2012-12-10,18,False
2012-12-11,12,False
2012-12-12,12,False
2012-12-13,12,False
2012-12-14,6,False
2012-12-15,15,False
2012-12-16,14,False
2012-12-17,15,False
2012-12-18,12,False
2012-12-19,22,False
2012-12-20,16,False
2012-12-21,27,False
2012-12-22,8,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,12,False
2012-12-26,10,False
2012-12-27,7,False
2012-12-28,7,False
2012-12-29,7,False
2012-12-30,8,False
2012-12-31,0,False
2013-01-01,8,False
2013-01-02,16,False
2013-01-03,21,False
2013-01-04,12,False
2013-01-05,21,False
2013-01-06,10,False
2013-01-07,21,False
2013-01-08,27,False
2013-01-09,26,False
2013-01-10,9,False
2013-01-11,15,False
2013-01-12,0,False
2013-01-13,14,False
2013-01-14,17,False
2013-01-15,12,False
2013-01-16,15,False
2013-01-17,0,False
2013-01-18,9,False
2013-01-19,14,False
2013-01-20,17,False
2013-01-21,11,False
2013-01-22,23,False
2013-01-23,23,False
2013-01-24,12,False
2013-01-25,12,False
2013-01-26,7,False
2013-01-27,7,False
2013-01-28,11,False
2013-01-29,31,False
2013-01-30,11,False
2013-01-31,23,False
2013-02-01,18,False
2013-02-02,14,False
2013-02-03,10,False
2013-02-04,9,False
2013-02-05,14,False
2013-02-06,17,False
