date,Vertex Pharmaceuticals,isPartial
2014-11-02,12,False
2014-11-03,70,False
2014-11-04,29,False
2014-11-05,70,False
2014-11-06,30,False
2014-11-07,61,False
2014-11-08,12,False
2014-11-09,0,False
2014-11-10,30,False
2014-11-11,10,False
2014-11-12,39,False
2014-11-13,29,False
2014-11-14,51,False
2014-11-15,23,False
2014-11-16,34,False
2014-11-17,29,False
2014-11-18,0,False
2014-11-19,89,False
2014-11-20,79,False
2014-11-21,0,False
2014-11-22,35,False
2014-11-23,11,False
2014-11-24,10,False
2014-11-25,39,False
2014-11-26,20,False
2014-11-27,10,False
2014-11-28,21,False
2014-11-29,23,False
2014-11-30,11,False
2014-12-01,10,False
2014-12-02,38,False
2014-12-03,19,False
2014-12-04,49,False
2014-12-05,0,False
2014-12-06,35,False
2014-12-07,46,False
2014-12-08,30,False
2014-12-09,19,False
2014-12-10,19,False
2014-12-11,0,False
2014-12-12,31,False
2014-12-13,0,False
2014-12-14,0,False
2014-12-15,29,False
2014-12-16,30,False
2014-12-17,10,False
2014-12-18,10,False
2014-12-19,22,False
2014-12-20,0,False
2014-12-21,12,False
2014-12-22,31,False
2014-12-23,33,False
2014-12-24,0,False
2014-12-25,13,False
2014-12-26,0,False
2014-12-27,12,False
2014-12-28,12,False
2014-12-29,21,False
2014-12-30,85,False
2014-12-31,12,False
2015-01-01,25,False
2015-01-02,11,False
2015-01-03,11,False
2015-01-04,11,False
2015-01-05,58,False
2015-01-06,10,False
2015-01-07,9,False
2015-01-08,28,False
2015-01-09,49,False
2015-01-10,11,False
2015-01-11,22,False
2015-01-12,66,False
2015-01-13,56,False
2015-01-14,56,False
2015-01-15,9,False
2015-01-16,39,False
2015-01-17,22,False
2015-01-18,22,False
2015-01-19,47,False
2015-01-20,19,False
2015-01-21,56,False
2015-01-22,47,False
2015-01-23,39,False
2015-01-24,11,False
2015-01-25,11,False
2015-01-26,74,False
2015-01-27,46,False
2015-01-28,65,False
2015-01-29,9,False
2015-01-30,48,False
2015-01-31,11,False
2015-02-01,22,False
2015-02-02,64,False
2015-02-03,46,False
2015-02-04,19,False
2015-02-05,47,False
2015-02-06,39,False
2015-02-07,0,False
2015-02-08,11,False
2015-02-09,37,False
2015-02-10,19,False
2015-02-11,28,False
2015-02-12,38,False
2015-02-13,29,False
2015-02-14,0,False
2015-02-15,11,False
2015-02-16,0,False
2015-02-17,48,False
2015-02-18,57,False
2015-02-19,47,False
2015-02-20,10,False
2015-02-21,0,False
2015-02-22,21,False
2015-02-23,36,False
2015-02-24,55,False
2015-02-25,93,False
2015-02-26,9,False
2015-02-27,48,False
2015-02-28,0,False
2015-03-01,21,False
2015-03-02,45,False
2015-03-03,37,False
2015-03-04,9,False
2015-03-05,28,False
2015-03-06,59,False
2015-03-07,11,False
2015-03-08,0,False
2015-03-09,37,False
2015-03-10,64,False
2015-03-11,37,False
2015-03-12,28,False
2015-03-13,29,False
2015-03-14,11,False
2015-03-15,0,False
2015-03-16,54,False
2015-03-17,37,False
2015-03-18,64,False
2015-03-19,28,False
2015-03-20,57,False
2015-03-21,0,False
2015-03-22,31,False
2015-03-23,36,False
2015-03-24,46,False
2015-03-25,40,False
2015-03-26,21,False
2015-03-27,39,False
2015-03-28,23,False
2015-03-29,0,False
2015-03-30,46,False
2015-03-31,37,False
2015-04-01,29,False
2015-04-02,29,False
2015-04-03,31,False
2015-04-04,11,False
2015-04-05,34,False
2015-04-06,39,False
2015-04-07,27,False
2015-04-08,37,False
2015-04-09,19,False
2015-04-10,49,False
