date,Vertex Pharmaceuticals,isPartial
2015-04-10,14,False
2015-04-11,16,False
2015-04-12,16,False
2015-04-13,19,False
2015-04-14,26,False
2015-04-15,13,False
2015-04-16,19,False
2015-04-17,14,False
2015-04-18,31,False
2015-04-19,0,False
2015-04-20,19,False
2015-04-21,33,False
2015-04-22,52,False
2015-04-23,13,False
2015-04-24,27,False
2015-04-25,0,False
2015-04-26,23,False
2015-04-27,19,False
2015-04-28,26,False
2015-04-29,45,False
2015-04-30,20,False
2015-05-01,22,False
2015-05-02,16,False
2015-05-03,8,False
2015-05-04,32,False
2015-05-05,19,False
2015-05-06,32,False
2015-05-07,46,False
2015-05-08,34,False
2015-05-09,0,False
2015-05-10,8,False
2015-05-11,19,False
2015-05-12,58,False
2015-05-13,66,False
2015-05-14,33,False
2015-05-15,48,False
2015-05-16,0,False
2015-05-17,38,False
2015-05-18,0,False
2015-05-19,13,False
2015-05-20,26,False
2015-05-21,26,False
2015-05-22,14,False
2015-05-23,0,False
2015-05-24,0,False
2015-05-25,13,False
2015-05-26,31,False
2015-05-27,25,False
2015-05-28,26,False
2015-05-29,41,False
2015-05-30,15,False
2015-05-31,15,False
2015-06-01,51,False
2015-06-02,13,False
2015-06-03,13,False
2015-06-04,20,False
2015-06-05,7,False
2015-06-06,8,False
2015-06-07,0,False
2015-06-08,6,False
2015-06-09,19,False
2015-06-10,13,False
2015-06-11,20,False
2015-06-12,20,False
2015-06-13,0,False
2015-06-14,15,False
2015-06-15,13,False
2015-06-16,26,False
2015-06-17,19,False
2015-06-18,26,False
2015-06-19,34,False
2015-06-20,24,False
2015-06-21,0,False
2015-06-22,13,False
2015-06-23,39,False
2015-06-24,7,False
2015-06-25,47,False
2015-06-26,0,False
2015-06-27,0,False
2015-06-28,0,False
2015-06-29,20,False
2015-06-30,32,False
2015-07-01,13,False
2015-07-02,100,False
2015-07-03,78,False
2015-07-04,8,False
2015-07-05,16,False
2015-07-06,32,False
2015-07-07,26,False
2015-07-08,32,False
2015-07-09,26,False
2015-07-10,28,False
2015-07-11,16,False
2015-07-12,0,False
2015-07-13,26,False
2015-07-14,33,False
2015-07-15,13,False
2015-07-16,27,False
2015-07-17,35,False
2015-07-18,0,False
2015-07-19,0,False
2015-07-20,14,False
2015-07-21,13,False
2015-07-22,20,False
2015-07-23,13,False
2015-07-24,20,False
2015-07-25,8,False
2015-07-26,0,False
2015-07-27,13,False
2015-07-28,19,False
2015-07-29,26,False
2015-07-30,13,False
2015-07-31,34,False
2015-08-01,8,False
2015-08-02,0,False
2015-08-03,6,False
2015-08-04,26,False
2015-08-05,7,False
2015-08-06,27,False
2015-08-07,14,False
2015-08-08,0,False
2015-08-09,0,False
2015-08-10,6,False
2015-08-11,19,False
2015-08-12,26,False
2015-08-13,20,False
2015-08-14,20,False
2015-08-15,0,False
2015-08-16,0,False
2015-08-17,13,False
2015-08-18,6,False
2015-08-19,19,False
2015-08-20,13,False
2015-08-21,27,False
2015-08-22,31,False
2015-08-23,22,False
2015-08-24,25,False
2015-08-25,25,False
2015-08-26,26,False
2015-08-27,13,False
2015-08-28,13,False
2015-08-29,15,False
2015-08-30,0,False
2015-08-31,0,False
2015-09-01,12,False
2015-09-02,19,False
2015-09-03,19,False
2015-09-04,20,False
2015-09-05,7,False
2015-09-06,22,False
