date,Liberty Global,isPartial
2013-06-29,18,False
2013-06-30,11,False
2013-07-01,35,False
2013-07-02,26,False
2013-07-03,29,False
2013-07-04,12,False
2013-07-05,13,False
2013-07-06,4,False
2013-07-07,4,False
2013-07-08,15,False
2013-07-09,6,False
2013-07-10,12,False
2013-07-11,18,False
2013-07-12,6,False
2013-07-13,7,False
2013-07-14,4,False
2013-07-15,20,False
2013-07-16,20,False
2013-07-17,35,False
2013-07-18,27,False
2013-07-19,18,False
2013-07-20,11,False
2013-07-21,18,False
2013-07-22,26,False
2013-07-23,14,False
2013-07-24,12,False
2013-07-25,15,False
2013-07-26,15,False
2013-07-27,18,False
2013-07-28,17,False
2013-07-29,32,False
2013-07-30,20,False
2013-07-31,12,False
2013-08-01,18,False
2013-08-02,22,False
2013-08-03,11,False
2013-08-04,11,False
2013-08-05,12,False
2013-08-06,23,False
2013-08-07,9,False
2013-08-08,15,False
2013-08-09,19,False
2013-08-10,11,False
2013-08-11,3,False
2013-08-12,20,False
2013-08-13,15,False
2013-08-14,20,False
2013-08-15,15,False
2013-08-16,15,False
2013-08-17,11,False
2013-08-18,10,False
2013-08-19,20,False
2013-08-20,17,False
2013-08-21,29,False
2013-08-22,23,False
2013-08-23,21,False
2013-08-24,7,False
2013-08-25,17,False
2013-08-26,20,False
2013-08-27,28,False
2013-08-28,19,False
2013-08-29,8,False
2013-08-30,24,False
2013-08-31,7,False
2013-09-01,13,False
2013-09-02,28,False
2013-09-03,27,False
2013-09-04,8,False
2013-09-05,31,False
2013-09-06,15,False
2013-09-07,10,False
2013-09-08,3,False
2013-09-09,11,False
2013-09-10,14,False
2013-09-11,14,False
2013-09-12,22,False
2013-09-13,29,False
2013-09-14,10,False
2013-09-15,6,False
2013-09-16,14,False
2013-09-17,30,False
2013-09-18,16,False
2013-09-19,30,False
2013-09-20,23,False
2013-09-21,13,False
2013-09-22,16,False
2013-09-23,16,False
2013-09-24,44,False
2013-09-25,8,False
2013-09-26,8,False
2013-09-27,17,False
2013-09-28,10,False
2013-09-29,13,False
2013-09-30,22,False
2013-10-01,16,False
2013-10-02,14,False
2013-10-03,22,False
2013-10-04,23,False
2013-10-05,3,False
2013-10-06,19,False
2013-10-07,22,False
2013-10-08,16,False
2013-10-09,22,False
2013-10-10,8,False
2013-10-11,28,False
2013-10-12,10,False
2013-10-13,10,False
2013-10-14,8,False
2013-10-15,30,False
2013-10-16,33,False
2013-10-17,27,False
2013-10-18,23,False
2013-10-19,13,False
2013-10-20,3,False
2013-10-21,19,False
2013-10-22,27,False
2013-10-23,27,False
2013-10-24,16,False
2013-10-25,9,False
2013-10-26,10,False
2013-10-27,9,False
2013-10-28,18,False
2013-10-29,8,False
2013-10-30,24,False
2013-10-31,28,False
2013-11-01,23,False
2013-11-02,6,False
2013-11-03,9,False
2013-11-04,19,False
2013-11-05,32,False
2013-11-06,27,False
2013-11-07,11,False
2013-11-08,14,False
2013-11-09,6,False
2013-11-10,9,False
2013-11-11,16,False
2013-11-12,24,False
2013-11-13,21,False
2013-11-14,27,False
2013-11-15,17,False
2013-11-16,10,False
2013-11-17,9,False
2013-11-18,16,False
2013-11-19,18,False
2013-11-20,8,False
2013-11-21,11,False
2013-11-22,8,False
2013-11-23,3,False
2013-11-24,15,False
2013-11-25,21,False
2013-11-26,29,False
2013-11-27,24,False
2013-11-28,31,False
2013-11-29,9,False
2013-11-30,9,False
2013-12-01,3,False
2013-12-02,30,False
2013-12-03,16,False
2013-12-04,18,False
2013-12-05,16,False
2013-12-06,14,False
2013-12-07,3,False
2013-12-08,3,False
2013-12-09,8,False
2013-12-10,13,False
2013-12-11,8,False
2013-12-12,27,False
2013-12-13,17,False
2013-12-14,16,False
2013-12-15,9,False
2013-12-16,19,False
2013-12-17,19,False
2013-12-18,14,False
2013-12-19,8,False
2013-12-20,12,False
2013-12-21,0,False
2013-12-22,3,False
2013-12-23,15,False
2013-12-24,13,False
2013-12-25,0,False
2013-12-26,6,False
2013-12-27,9,False
2013-12-28,13,False
2013-12-29,3,False
2013-12-30,20,False
2013-12-31,3,False
2014-01-01,3,False
2014-01-02,17,False
2014-01-03,14,False
2014-01-04,12,False
2014-01-05,6,False
2014-01-06,29,False
2014-01-07,36,False
