date,Liberty Global,isPartial
2016-09-11,18,False
2016-09-12,50,False
2016-09-13,50,False
2016-09-14,91,False
2016-09-15,58,False
2016-09-16,24,False
2016-09-17,22,False
2016-09-18,30,False
2016-09-19,56,False
2016-09-20,37,False
2016-09-21,42,False
2016-09-22,39,False
2016-09-23,48,False
2016-09-24,13,False
2016-09-25,4,False
2016-09-26,22,False
2016-09-27,45,False
2016-09-28,34,False
2016-09-29,26,False
2016-09-30,39,False
2016-10-01,17,False
2016-10-02,0,False
2016-10-03,34,False
2016-10-04,56,False
2016-10-05,33,False
2016-10-06,22,False
2016-10-07,38,False
2016-10-08,30,False
2016-10-09,17,False
2016-10-10,60,False
2016-10-11,19,False
2016-10-12,38,False
2016-10-13,26,False
2016-10-14,19,False
2016-10-15,13,False
2016-10-16,13,False
2016-10-17,37,False
2016-10-18,47,False
2016-10-19,33,False
2016-10-20,40,False
2016-10-21,27,False
2016-10-22,13,False
2016-10-23,17,False
2016-10-24,18,False
2016-10-25,45,False
2016-10-26,63,False
2016-10-27,41,False
2016-10-28,23,False
2016-10-29,4,False
2016-10-30,13,False
2016-10-31,26,False
2016-11-01,19,False
2016-11-02,19,False
2016-11-03,26,False
2016-11-04,100,False
2016-11-05,8,False
2016-11-06,8,False
2016-11-07,58,False
2016-11-08,58,False
2016-11-09,40,False
2016-11-10,34,False
2016-11-11,50,False
2016-11-12,17,False
2016-11-13,17,False
2016-11-14,29,False
2016-11-15,47,False
2016-11-16,47,False
2016-11-17,30,False
2016-11-18,38,False
2016-11-19,17,False
2016-11-20,0,False
2016-11-21,36,False
2016-11-22,14,False
2016-11-23,59,False
2016-11-24,34,False
2016-11-25,30,False
2016-11-26,12,False
2016-11-27,4,False
2016-11-28,28,False
2016-11-29,42,False
2016-11-30,49,False
2016-12-01,25,False
2016-12-02,37,False
2016-12-03,24,False
2016-12-04,16,False
2016-12-05,42,False
2016-12-06,28,False
2016-12-07,35,False
2016-12-08,36,False
2016-12-09,18,False
2016-12-10,4,False
2016-12-11,4,False
2016-12-12,24,False
2016-12-13,31,False
2016-12-14,35,False
2016-12-15,51,False
2016-12-16,15,False
2016-12-17,17,False
2016-12-18,12,False
2016-12-19,55,False
2016-12-20,15,False
2016-12-21,26,False
2016-12-22,39,False
2016-12-23,20,False
2016-12-24,9,False
2016-12-25,0,False
2016-12-26,16,False
2016-12-27,11,False
2016-12-28,15,False
2016-12-29,23,False
2016-12-30,32,False
2016-12-31,0,False
2017-01-01,18,False
2017-01-02,22,False
2017-01-03,32,False
2017-01-04,57,False
2017-01-05,33,False
2017-01-06,22,False
2017-01-07,12,False
2017-01-08,4,False
2017-01-09,28,False
2017-01-10,41,False
2017-01-11,42,False
2017-01-12,31,False
2017-01-13,43,False
2017-01-14,12,False
2017-01-15,16,False
2017-01-16,56,False
2017-01-17,55,False
2017-01-18,48,False
2017-01-19,45,False
2017-01-20,58,False
2017-01-21,28,False
2017-01-22,19,False
2017-01-23,48,False
2017-01-24,34,False
2017-01-25,38,False
2017-01-26,51,False
2017-01-27,50,False
2017-01-28,12,False
2017-01-29,8,False
2017-01-30,54,False
2017-01-31,44,False
2017-02-01,27,False
2017-02-02,35,False
2017-02-03,28,False
2017-02-04,16,False
2017-02-05,19,False
2017-02-06,16,False
2017-02-07,34,False
2017-02-08,34,False
2017-02-09,34,False
2017-02-10,46,False
2017-02-11,0,False
2017-02-12,19,False
2017-02-13,30,False
2017-02-14,24,False
2017-02-15,55,False
2017-02-16,81,False
2017-02-17,37,False
2017-02-18,8,False
2017-02-19,4,False
2017-02-20,24,False
2017-02-21,61,False
2017-02-22,17,False
2017-02-23,48,False
2017-02-24,32,False
2017-02-25,12,False
2017-02-26,27,False
2017-02-27,23,False
2017-02-28,43,False
2017-03-01,36,False
2017-03-02,36,False
2017-03-03,24,False
2017-03-04,0,False
2017-03-05,23,False
