date,Liberty Global,isPartial
2017-12-11,38,False
2017-12-12,64,False
2017-12-13,39,False
2017-12-14,26,False
2017-12-15,55,False
2017-12-16,30,False
2017-12-17,0,False
2017-12-18,17,False
2017-12-19,44,False
2017-12-20,31,False
2017-12-21,42,False
2017-12-22,78,False
2017-12-23,31,False
2017-12-24,33,False
2017-12-25,17,False
2017-12-26,5,False
2017-12-27,28,False
2017-12-28,51,False
2017-12-29,14,False
2017-12-30,10,False
2017-12-31,21,False
2018-01-01,16,False
2018-01-02,63,False
2018-01-03,34,False
2018-01-04,61,False
2018-01-05,53,False
2018-01-06,24,False
2018-01-07,29,False
2018-01-08,47,False
2018-01-09,46,False
2018-01-10,34,False
2018-01-11,55,False
2018-01-12,26,False
2018-01-13,24,False
2018-01-14,24,False
2018-01-15,38,False
2018-01-16,42,False
2018-01-17,41,False
2018-01-18,46,False
2018-01-19,44,False
2018-01-20,14,False
2018-01-21,28,False
2018-01-22,58,False
2018-01-23,54,False
2018-01-24,62,False
2018-01-25,59,False
2018-01-26,58,False
2018-01-27,38,False
2018-01-28,24,False
2018-01-29,62,False
2018-01-30,38,False
2018-01-31,38,False
2018-02-01,34,False
2018-02-02,100,False
2018-02-03,53,False
2018-02-04,24,False
2018-02-05,76,False
2018-02-06,75,False
2018-02-07,58,False
2018-02-08,42,False
2018-02-09,22,False
2018-02-10,19,False
2018-02-11,24,False
2018-02-12,25,False
2018-02-13,63,False
