date,Liberty Global,isPartial
2011-05-11,37,False
2011-05-12,45,False
2011-05-13,32,False
2011-05-14,58,False
2011-05-15,28,False
2011-05-16,15,False
2011-05-17,60,False
2011-05-18,30,False
2011-05-19,46,False
2011-05-20,40,False
2011-05-21,29,False
2011-05-22,19,False
2011-05-23,29,False
2011-05-24,45,False
2011-05-25,37,False
2011-05-26,53,False
2011-05-27,16,False
2011-05-28,0,False
2011-05-29,20,False
2011-05-30,16,False
2011-05-31,15,False
2011-06-01,30,False
2011-06-02,40,False
2011-06-03,32,False
2011-06-04,20,False
2011-06-05,19,False
2011-06-06,52,False
2011-06-07,59,False
2011-06-08,67,False
2011-06-09,23,False
2011-06-10,31,False
2011-06-11,0,False
2011-06-12,19,False
2011-06-13,45,False
2011-06-14,30,False
2011-06-15,37,False
2011-06-16,60,False
2011-06-17,48,False
2011-06-18,19,False
2011-06-19,57,False
2011-06-20,37,False
2011-06-21,15,False
2011-06-22,45,False
2011-06-23,31,False
2011-06-24,16,False
2011-06-25,38,False
2011-06-26,39,False
2011-06-27,30,False
2011-06-28,52,False
2011-06-29,68,False
2011-06-30,61,False
2011-07-01,32,False
2011-07-02,0,False
2011-07-03,39,False
2011-07-04,71,False
2011-07-05,30,False
2011-07-06,53,False
2011-07-07,15,False
2011-07-08,32,False
2011-07-09,40,False
2011-07-10,0,False
2011-07-11,30,False
2011-07-12,45,False
2011-07-13,53,False
2011-07-14,31,False
2011-07-15,49,False
2011-07-16,20,False
2011-07-17,48,False
2011-07-18,15,False
2011-07-19,30,False
2011-07-20,15,False
2011-07-21,69,False
2011-07-22,24,False
2011-07-23,19,False
2011-07-24,29,False
2011-07-25,45,False
2011-07-26,45,False
2011-07-27,23,False
2011-07-28,23,False
2011-07-29,65,False
2011-07-30,19,False
2011-07-31,19,False
2011-08-01,38,False
2011-08-02,46,False
2011-08-03,83,False
2011-08-04,30,False
2011-08-05,55,False
2011-08-06,38,False
2011-08-07,37,False
2011-08-08,36,False
2011-08-09,65,False
2011-08-10,37,False
2011-08-11,30,False
2011-08-12,32,False
2011-08-13,0,False
2011-08-14,19,False
2011-08-15,62,False
2011-08-16,60,False
2011-08-17,53,False
2011-08-18,37,False
2011-08-19,54,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,15,False
2011-08-23,79,False
2011-08-24,29,False
2011-08-25,14,False
2011-08-26,30,False
2011-08-27,53,False
2011-08-28,18,False
2011-08-29,43,False
2011-08-30,72,False
2011-08-31,29,False
2011-09-01,37,False
2011-09-02,30,False
2011-09-03,0,False
2011-09-04,18,False
2011-09-05,50,False
2011-09-06,28,False
2011-09-07,49,False
2011-09-08,63,False
2011-09-09,22,False
2011-09-10,26,False
2011-09-11,17,False
2011-09-12,69,False
2011-09-13,14,False
2011-09-14,27,False
2011-09-15,63,False
2011-09-16,66,False
2011-09-17,26,False
2011-09-18,33,False
2011-09-19,27,False
2011-09-20,27,False
2011-09-21,75,False
2011-09-22,28,False
2011-09-23,29,False
2011-09-24,17,False
2011-09-25,17,False
2011-09-26,68,False
2011-09-27,40,False
2011-09-28,27,False
2011-09-29,41,False
2011-09-30,44,False
2011-10-01,35,False
2011-10-02,68,False
2011-10-03,69,False
2011-10-04,34,False
2011-10-05,34,False
2011-10-06,41,False
2011-10-07,49,False
2011-10-08,33,False
2011-10-09,49,False
2011-10-10,20,False
2011-10-11,38,False
2011-10-12,53,False
2011-10-13,27,False
2011-10-14,28,False
2011-10-15,33,False
2011-10-16,49,False
2011-10-17,100,False
2011-10-18,27,False
2011-10-19,47,False
2011-10-20,27,False
2011-10-21,36,False
2011-10-22,0,False
2011-10-23,24,False
2011-10-24,65,False
2011-10-25,46,False
2011-10-26,47,False
2011-10-27,13,False
2011-10-28,64,False
2011-10-29,17,False
2011-10-30,16,False
2011-10-31,55,False
2011-11-01,42,False
2011-11-02,40,False
2011-11-03,100,False
2011-11-04,76,False
2011-11-05,16,False
2011-11-06,32,False
2011-11-07,40,False
2011-11-08,39,False
2011-11-09,33,False
2011-11-10,47,False
2011-11-11,28,False
2011-11-12,16,False
2011-11-13,24,False
2011-11-14,52,False
2011-11-15,59,False
2011-11-16,32,False
2011-11-17,33,False
2011-11-18,70,False
2011-11-19,24,False
2011-11-20,16,False
2011-11-21,39,False
2011-11-22,52,False
2011-11-23,0,False
2011-11-24,49,False
2011-11-25,36,False
2011-11-26,32,False
2011-11-27,0,False
2011-11-28,32,False
2011-11-29,32,False
2011-11-30,58,False
2011-12-01,32,False
2011-12-02,48,False
2011-12-03,16,False
2011-12-04,31,False
2011-12-05,32,False
2011-12-06,39,False
2011-12-07,58,False
2011-12-08,20,False
2011-12-09,28,False
2011-12-10,32,False
2011-12-11,0,False
2011-12-12,38,False
2011-12-13,19,False
2011-12-14,64,False
2011-12-15,66,False
2011-12-16,48,False
2011-12-17,48,False
2011-12-18,0,False
2011-12-19,46,False
2011-12-20,60,False
2011-12-21,48,False
2011-12-22,28,False
2011-12-23,15,False
2011-12-24,0,False
2011-12-25,47,False
2011-12-26,15,False
2011-12-27,28,False
2011-12-28,28,False
2011-12-29,21,False
2011-12-30,22,False
2011-12-31,17,False
2012-01-01,27,False
2012-01-02,21,False
2012-01-03,39,False
2012-01-04,39,False
2012-01-05,26,False
2012-01-06,54,False
2012-01-07,15,False
2012-01-08,14,False
2012-01-09,37,False
