date,Liberty Global,isPartial
2016-05-04,34,False
2016-05-05,28,False
2016-05-06,14,False
2016-05-07,4,False
2016-05-08,20,False
2016-05-09,51,False
2016-05-10,33,False
2016-05-11,67,False
2016-05-12,34,False
2016-05-13,35,False
2016-05-14,8,False
2016-05-15,20,False
2016-05-16,80,False
2016-05-17,96,False
2016-05-18,53,False
2016-05-19,20,False
2016-05-20,14,False
2016-05-21,28,False
2016-05-22,39,False
2016-05-23,33,False
2016-05-24,54,False
2016-05-25,34,False
2016-05-26,25,False
2016-05-27,33,False
2016-05-28,40,False
2016-05-29,16,False
2016-05-30,46,False
2016-05-31,81,False
2016-06-01,44,False
2016-06-02,38,False
2016-06-03,36,False
2016-06-04,12,False
2016-06-05,8,False
2016-06-06,44,False
2016-06-07,44,False
2016-06-08,51,False
2016-06-09,31,False
2016-06-10,39,False
2016-06-11,28,False
2016-06-12,20,False
2016-06-13,37,False
2016-06-14,23,False
2016-06-15,44,False
2016-06-16,17,False
2016-06-17,14,False
2016-06-18,12,False
2016-06-19,8,False
2016-06-20,24,False
2016-06-21,79,False
2016-06-22,44,False
2016-06-23,21,False
2016-06-24,58,False
2016-06-25,20,False
2016-06-26,4,False
2016-06-27,58,False
2016-06-28,55,False
2016-06-29,35,False
2016-06-30,45,False
2016-07-01,26,False
2016-07-02,21,False
2016-07-03,12,False
2016-07-04,36,False
2016-07-05,43,False
2016-07-06,51,False
2016-07-07,59,False
2016-07-08,27,False
2016-07-09,13,False
2016-07-10,8,False
2016-07-11,29,False
2016-07-12,50,False
2016-07-13,66,False
2016-07-14,21,False
2016-07-15,19,False
2016-07-16,13,False
2016-07-17,30,False
2016-07-18,43,False
2016-07-19,43,False
2016-07-20,44,False
2016-07-21,55,False
2016-07-22,29,False
2016-07-23,21,False
2016-07-24,4,False
2016-07-25,32,False
2016-07-26,43,False
2016-07-27,29,False
2016-07-28,33,False
2016-07-29,26,False
2016-07-30,4,False
2016-07-31,17,False
2016-08-01,29,False
2016-08-02,53,False
2016-08-03,29,False
2016-08-04,66,False
2016-08-05,50,False
2016-08-06,13,False
2016-08-07,9,False
2016-08-08,52,False
2016-08-09,26,False
2016-08-10,22,False
2016-08-11,30,False
2016-08-12,31,False
2016-08-13,17,False
2016-08-14,4,False
2016-08-15,52,False
2016-08-16,50,False
2016-08-17,34,False
2016-08-18,42,False
2016-08-19,43,False
2016-08-20,22,False
2016-08-21,4,False
2016-08-22,34,False
2016-08-23,41,False
2016-08-24,15,False
2016-08-25,33,False
2016-08-26,26,False
2016-08-27,4,False
2016-08-28,21,False
2016-08-29,14,False
2016-08-30,25,False
2016-08-31,35,False
2016-09-01,21,False
2016-09-02,55,False
2016-09-03,8,False
2016-09-04,16,False
2016-09-05,29,False
2016-09-06,38,False
2016-09-07,36,False
2016-09-08,100,False
2016-09-09,63,False
2016-09-10,17,False
2016-09-11,20,False
2016-09-12,50,False
2016-09-13,35,False
2016-09-14,35,False
2016-09-15,50,False
2016-09-16,29,False
2016-09-17,16,False
2016-09-18,23,False
2016-09-19,48,False
2016-09-20,24,False
2016-09-21,28,False
2016-09-22,28,False
2016-09-23,47,False
2016-09-24,4,False
2016-09-25,12,False
2016-09-26,31,False
2016-09-27,51,False
2016-09-28,45,False
2016-09-29,31,False
2016-09-30,40,False
2016-10-01,16,False
2016-10-02,8,False
2016-10-03,17,False
2016-10-04,48,False
2016-10-05,24,False
2016-10-06,31,False
2016-10-07,35,False
2016-10-08,28,False
2016-10-09,4,False
2016-10-10,59,False
2016-10-11,31,False
2016-10-12,38,False
2016-10-13,42,False
2016-10-14,29,False
2016-10-15,8,False
2016-10-16,12,False
2016-10-17,27,False
2016-10-18,30,False
2016-10-19,31,False
2016-10-20,41,False
2016-10-21,36,False
2016-10-22,8,False
2016-10-23,16,False
2016-10-24,17,False
2016-10-25,48,False
2016-10-26,31,False
2016-10-27,35,False
2016-10-28,29,False
2016-10-29,4,False
2016-10-30,24,False
2016-10-31,42,False
2016-11-01,35,False
2016-11-02,14,False
2016-11-03,48,False
2016-11-04,78,False
2016-11-05,20,False
2016-11-06,4,False
2016-11-07,34,False
2016-11-08,40,False
2016-11-09,28,False
2016-11-10,34,False
2016-11-11,32,False
2016-11-12,20,False
2016-11-13,34,False
2016-11-14,24,False
2016-11-15,41,False
2016-11-16,40,False
2016-11-17,31,False
2016-11-18,28,False
2016-11-19,8,False
2016-11-20,15,False
2016-11-21,33,False
2016-11-22,20,False
2016-11-23,27,False
2016-11-24,31,False
2016-11-25,34,False
2016-11-26,8,False
2016-11-27,7,False
2016-11-28,32,False
2016-11-29,36,False
2016-11-30,26,False
2016-12-01,36,False
2016-12-02,20,False
2016-12-03,7,False
2016-12-04,18,False
2016-12-05,39,False
2016-12-06,35,False
2016-12-07,29,False
2016-12-08,33,False
2016-12-09,34,False
2016-12-10,11,False
2016-12-11,4,False
2016-12-12,10,False
2016-12-13,19,False
2016-12-14,23,False
2016-12-15,23,False
2016-12-16,17,False
2016-12-17,4,False
2016-12-18,12,False
2016-12-19,44,False
2016-12-20,3,False
2016-12-21,24,False
2016-12-22,21,False
2016-12-23,22,False
2016-12-24,13,False
2016-12-25,9,False
2016-12-26,7,False
2016-12-27,14,False
2016-12-28,18,False
2016-12-29,32,False
2016-12-30,26,False
2016-12-31,8,False
2017-01-01,12,False
2017-01-02,31,False
2017-01-03,27,False
2017-01-04,30,False
2017-01-05,37,False
2017-01-06,27,False
2017-01-07,15,False
2017-01-08,7,False
2017-01-09,29,False
2017-01-10,25,False
2017-01-11,32,False
2017-01-12,29,False
2017-01-13,40,False
2017-01-14,7,False
2017-01-15,14,False
2017-01-16,35,False
2017-01-17,72,False
2017-01-18,51,False
2017-01-19,48,False
